Date,Dividends
1996-03-27,0.3413
1997-03-19,0.36457
1998-03-27,0.43311
1999-04-06,0.19249
2000-04-11,0.09625
2001-04-09,0.09625
2001-12-12,0.19249
2002-04-03,0.19249
2003-04-14,0.28874
2004-04-14,0.38499
2005-04-15,0.76997
2006-04-10,1.05871
2007-04-17,1.2512
2008-04-14,1.4437
2009-04-16,1.4437
2010-04-14,1.63619
2011-04-15,1.8768
2012-04-16,2.21367
2013-04-12,2.6
2014-04-16,1.9
2014-04-17,1.9
2015-04-17,2.187
2016-04-14,2.316
2017-04-13,3.738
2017-11-13,4.835
2018-04-17,0.44
2019-04-15,6.0332
2019-10-22,2.3623
2020-04-09,8.8026
2021-09-14,5.0
