Date,Open,High,Low,Close,Volume
1980-03-01,0.504704343144133,0.5337104283958316,0.44669243819856724,0.45829465985298157,430800.0
1980-04-01,0.0,0.591722582383435,0.4698973448339042,0.5685178637504578,835200.0
1980-05-01,0.5453128852079567,0.6033250807282121,0.5279092796634693,0.5337106585502625,502800.0
1980-06-01,0.5743189472705126,0.6033250432277271,0.5337106253767558,0.5569153428077698,595200.0
1980-07-01,0.556915434478668,0.5743190418061264,0.5453129410743713,0.5453129410743713,615600.0
1980-08-01,0.539511738345027,0.5975236647015265,0.539511738345027,0.5569153428077698,1424400.0
1980-09-01,0.5859209895133972,0.6091256891523397,0.5569149157964248,0.5859209895133972,446400.0
1980-10-01,0.0,0.6497339799099203,0.5859209895133972,0.5859209895133972,590400.0
1980-11-01,0.0,0.6613367462276385,0.5859212408788544,0.6497342586517334,562800.0
1980-12-01,0.0,0.7425537698481931,0.6207285565051711,0.7251501679420471,970800.0
1981-01-01,0.7425535628863991,0.7657582704410997,0.7251499658309195,0.7483546733856201,662400.0
1981-02-01,0.0,0.8237706470487794,0.7483551048470791,0.8121684193611145,650400.0
1981-03-01,0.0,0.8295720264505815,0.8121684193611145,0.8121684193611145,1011600.0
1981-04-01,0.0,0.9165898567417657,0.8179693501225772,0.8991862535476685,770400.0
1981-05-01,0.9223909692871616,0.9339934599358631,0.8991862535476685,0.8991862535476685,649200.0
1981-06-01,0.0,0.933993146717044,0.893384575843811,0.893384575843811,770400.0
1981-07-01,0.893384575843811,0.9223906599592887,0.893384575843811,0.893384575843811,282000.0
1981-08-01,0.8875838067473435,0.904987410801213,0.7135477662086487,0.7135477662086487,513600.0
1981-08-17,,,,,
1981-09-01,0.71354792627056,0.8353731819752896,0.71354792627056,0.7744605541229248,252000.0
1981-10-01,0.8266708254814148,0.8614780181332639,0.7831618346666035,0.8266708254814148,325600.0
1981-11-01,0.8614781568351301,0.9223907537830686,0.8266709585791652,0.896285355091095,446400.0
1981-12-01,0.904987228327784,1.0311633322773308,0.8962854280554015,1.0094088315963745,356800.0
1982-01-01,0.0,1.009408950805664,0.8527765274047852,0.8701801300048828,930400.0
1982-02-01,0.8701801300048828,0.8875837326049805,0.7831621170043945,0.7831621170043945,321600.0
1982-03-01,0.7396531105041504,0.8005657196044922,0.7222495079040527,0.7657585144042969,1248000.0
1982-04-01,0.0,0.8527762199703016,0.765758238340679,0.8266708254814148,584800.0
1982-05-01,0.826671367050499,0.8701803863689463,0.8092677593231201,0.8092677593231201,463200.0
1982-06-01,0.8092672630797985,0.8353726586630178,0.7396528748578803,0.7483546733856201,1019200.0
1982-07-01,0.8179693222045898,0.8353729248046875,0.7527058124542236,0.8179693222045898,581600.0
1982-08-01,0.8266708992495395,0.8962852907652902,0.8092673013706019,0.8788816928863525,452800.0
1982-09-01,0.0,0.9571979001716332,0.8788817083394086,0.9397943019866943,617600.0
1982-10-01,0.0,1.1051288979095326,0.9310928509946456,0.992005467414856,972000.0
1982-11-01,0.9833032974490413,1.0355140920038577,0.9397943019866943,0.9397943019866943,996000.0
1982-12-01,0.9049869775772095,0.974601360467764,0.7918636053800583,0.9049869775772095,812000.0
1983-01-01,0.0,0.9223908739860612,0.8614782691001892,0.8614782691001892,600000.0
1983-02-01,0.0,0.9397942854626344,0.852776296067946,0.8788816928863525,881600.0
1983-03-01,0.0,0.8962855339050293,0.8005657196044922,0.8179693222045898,1047200.0
1983-04-01,0.0,1.0877252887871305,0.8266712194782192,1.0268126726150513,992000.0
1983-05-01,0.0,1.096427330156652,0.9833038754579498,1.0703219175338745,711200.0
1983-06-01,0.0,1.1486377716064453,1.0703215599060059,1.0877251625061035,552000.0
1983-07-01,1.1312342900782824,1.1486378945410252,1.0703216744586825,1.1138306856155396,636000.0
1983-08-01,1.0877255259490595,1.113830938571837,1.0616201133262821,1.0703219175338745,535200.0
1983-09-01,0.0,1.2182516838187603,1.0703211222121964,1.1660408973693848,997600.0
1983-10-01,0.0,1.1834449768066406,1.1225323677062988,1.1486377716064453,874400.0
1983-11-01,0.0,1.183444733010199,1.1399357354730593,1.157339334487915,1028000.0
1983-12-01,1.1747424757998923,1.2182514563850735,1.1573388835658198,1.200847864151001,408800.0
1984-01-01,0.0,1.226953845532214,1.0094088374591264,1.0616196393966675,1396000.0
1984-02-01,0.992005467414856,1.0790234908722995,0.992005467414856,0.992005467414856,783200.0
1984-03-01,0.9920053482055664,1.0964269638061523,0.9920053482055664,1.0877251625061035,392800.0
1984-04-01,1.0616196384114667,1.1138304403005552,1.0529178380966187,1.0529178380966187,480000.0
1984-05-01,1.018110874452089,1.0703216885265552,0.992005467414856,0.992005467414856,465600.0
1984-06-01,1.0094088315963745,1.0268124321411396,1.0007070313239919,1.0094088315963745,205600.0
1984-07-01,1.0181103944778442,1.0529175874514456,1.0181103944778442,1.0181103944778442,397600.0
1984-08-01,0.0,1.0877251625061035,1.018110752105713,1.0877251625061035,715200.0
1984-09-01,1.0790227991546515,1.1747425635957898,1.0790227991546515,1.1442862749099731,357600.0
1984-10-01,1.079023595840212,1.14863802137829,1.0616199894556924,1.0964272022247314,863200.0
1984-11-01,1.0964269638061523,1.1225323677062988,1.083374261856079,1.0877251625061035,2394400.0
1984-12-01,1.0877251625061035,1.11383056640625,1.0877251625061035,1.0877251625061035,575200.0
1984-12-26,,,,,
1985-01-01,1.1705752160814074,1.3027369340260824,1.1705752160814074,1.2744165658950806,1354400.0
1985-02-01,0.0,1.3971379312975654,1.2744163562511577,1.3688175678253174,475200.0
1985-03-01,1.3971386572130684,1.4160189093375692,1.368818279026317,1.3876985311508179,812800.0
1985-03-26,,,,,
1985-04-01,1.4976504457407984,1.5280082250463551,1.4571734066667228,1.4672926664352417,904000.0
1985-05-01,1.4268160363038382,1.4571738243103027,1.4268160363038382,1.4571738243103027,248800.0
1985-06-01,1.4268147408122749,1.436933994293213,1.3762184734075842,1.436933994293213,1202400.0
1985-06-25,,,,,
1985-07-01,0.0,1.7754024507114723,1.524885540488381,1.7318342924118042,1808800.0
1985-08-01,0.0,1.7209419458090853,1.5902374942286486,1.6011295318603516,682400.0
1985-09-01,1.606575890382131,1.6773741499582926,1.5793457905451456,1.6338059902191162,1814400.0
1985-09-25,,,,,
1985-10-01,0.0,1.988536741798378,1.7480352479525565,1.9416096210479736,1747200.0
1985-11-01,2.0647943088774046,2.111721452260982,1.8770857353430952,2.0295989513397217,2432000.0
1985-12-01,0.0,2.1703801208368225,2.0178669231563973,2.099989414215088,1412800.0
1985-12-26,,,,,
1986-01-01,0.0,2.5971971900717725,2.1851418666469242,2.5722241401672363,2330400.0
1986-02-01,0.0,2.60968453838275,2.4723327205731316,2.597198009490967,790400.0
1986-03-01,0.0,2.6846036652349077,2.534765321128773,2.647144079208374,1638400.0
1986-03-25,,,,,
1986-04-01,0.0,2.9343836307525635,2.7896382498634233,2.9343836307525635,2082400.0
1986-05-01,0.0,3.3423021587274846,2.9080660514912364,3.1054461002349854,654400.0
1986-06-01,3.052811861038208,3.131763891927127,2.9870185019641085,3.052811861038208,1469600.0
1986-06-25,,,,,
1986-07-01,0.0,3.2334247426601808,2.887973381264862,3.0814261436462402,1043200.0
1986-08-01,2.95706295967102,3.109061523018596,2.8879727036039404,2.9570629596710205,695200.0
1986-09-01,2.6392488793322917,2.957064189408955,2.583976651492872,2.6254308223724365,1084800.0
1986-09-25,,,,,
1986-10-01,2.7939456893551737,2.8086506666675692,2.6763058708560084,2.735125780105591,1062400.0
1986-11-01,0.0,2.793944934226947,2.6174852541705085,2.632190227508545,858400.0
1986-12-01,2.3822063761911574,2.66160095117654,2.27927153277549,2.3086814880371094,787200.0
1986-12-26,,,,,
1987-01-01,0.0,2.6115801334381104,2.314809663729234,2.6115801334381104,2729600.0
1987-02-01,0.0,2.8193196143893244,2.5967417500954304,2.6857728958129883,739200.0
1987-03-01,0.0,2.759964831497358,2.6412566667017727,2.730287790298462,1403200.0
1987-03-26,,,,,
1987-04-01,2.7369864360395684,2.751942646072571,2.3481249751814874,2.4827308654785156,798400.0
1987-05-01,2.677160622179508,2.677160622179508,2.3481241211295125,2.3929927349090576,909600.0
1987-06-01,2.407949235860039,2.542555093765259,2.363080616558299,2.542555093765259,1877600.0
1987-06-25,,,,,
1987-07-01,0.0,2.647361558354543,2.5104290639568942,2.540858507156372,741600.0
1987-08-01,2.540859007558157,2.6169326305389404,2.4495706599812173,2.6169326305389404,629600.0
1987-09-01,0.0,2.578895788926345,2.3278528360220103,2.3734970092773438,1602400.0
1987-09-25,,,,,
1987-10-01,0.0,2.411257271496755,1.1518744927532267,1.6279826164245605,4502400.0
1987-11-01,0.0,1.7354906384761517,1.551190747664525,1.5972657203674316,4910400.0
1987-12-01,0.0,1.5972659894208001,1.3515327602791385,1.3745702505111694,3115200.0
1987-12-24,,,,,
1988-01-01,0.0,1.6070615679947373,1.3886260150634138,1.51344633102417,2393600.0
1988-02-01,0.0,1.6382663926252952,1.4510359477538328,1.6226638555526733,1252000.0
1988-03-01,0.0,1.6226651692154384,1.5134473212874762,1.5758575201034546,1516000.0
1988-03-25,,,,,
1988-04-01,0.0,1.6622046284053638,1.5513909865116728,1.6384588479995728,2474400.0
1988-05-01,1.6463732577786587,1.6622037698726841,1.5830512094025564,1.598881721496582,416800.0
1988-06-01,0.0,1.6622034149262512,1.5672203626447512,1.6305423974990845,866400.0
1988-06-27,,,,,
1988-07-01,0.0,1.7018258648533975,1.420864047542695,1.4931113719940186,1336000.0
1988-08-01,1.549303735456159,1.5733861769399335,1.4770564110048354,1.4931113719940186,513600.0
1988-09-01,1.5011400650156306,1.5573324738664829,1.404810221271312,1.5091675519943237,1324000.0
1988-09-27,,,,,
1988-10-01,0.0,1.6636461267616545,1.5005435653144334,1.606560230255127,596800.0
1988-11-01,0.0,1.5984047926389255,1.484233021736145,1.484233021736145,955200.0
1988-12-01,1.516853774135763,1.5331640297716314,1.3048204508694736,1.435302495956421,1616000.0
1988-12-27,,,,,
1989-01-01,1.409705638885498,1.4760447277742272,1.359951322218951,1.409705638885498,1602400.0
1989-02-01,0.0,1.5755528467957691,1.3599508782868743,1.5423833131790161,690400.0
1989-03-01,0.0,1.6253066613123968,1.4926285665113848,1.5092133283615112,1424800.0
1989-03-28,,,,,
1989-04-01,0.0,1.7859380605744153,1.533210976530866,1.7269684076309204,1592800.0
1989-05-01,1.7269698026204352,1.7522425314392707,1.6511516161639281,1.6680001020431519,658400.0
1989-06-01,0.0,1.752241744995117,1.6679993534088136,1.6848478317260742,432000.0
1989-06-28,,,,,
1989-07-01,1.7094641382044014,1.8975051934068854,1.6923694968223573,1.8804105520248413,835200.0
1989-08-01,1.8804111713316383,2.188114817549543,1.8462218773074268,2.1026415824890137,1648800.0
1989-09-01,0.0,2.1197354793548584,1.982978351654545,2.1197354793548584,974400.0
1989-09-26,,,,,
1989-10-01,0.0,2.197166677444212,1.972259852194017,2.1452651023864746,910400.0
1989-11-01,1.9722598447638042,2.2836692939370367,1.9722598447638042,2.041461944580078,1629600.0
1989-12-01,2.006862172135362,2.0760643160020984,1.8684578844018886,1.920359492301941,500800.0
1989-12-27,,,,,
1990-01-01,1.9989127608445976,2.069050050698794,1.7534322463549101,1.8235695362091064,2353600.0
1990-02-01,0.0,1.9375430697744542,1.841104274446314,1.9287759065628052,1112800.0
