Date,Open,High,Low,Close,Volume
2021-06-01,36.75,38.790000915527344,36.560001373291016,37.849998474121094,12389400
2021-07-01,36.70000076293945,40.939998626708984,34.5099983215332,36.779998779296875,11528900
2021-08-01,36.97999954223633,40.70500183105469,32.5099983215332,34.22999954223633,10103600
2021-09-01,34.22999954223633,36.599998474121094,24.829999923706055,26.399999618530273,14638500
2021-10-01,26.219999313354492,28.350000381469727,21.989999771118164,28.040000915527344,14967700
2021-11-01,28.100000381469727,28.239999771118164,17.579999923706055,18.010000228881836,15800400
2021-12-01,18.1299991607666,18.799999237060547,15.010000228881836,16.06999969482422,31351400
2022-01-01,16.219999313354492,16.59000015258789,13.899999618530273,15.880000114440918,17102300
2022-02-01,15.779999732971191,17.360000610351562,15.071000099182129,15.270000457763672,10605700
2022-02-18,16.530000686645508,16.530000686645508,15.079999923706055,15.270000457763672,1070497
