,Open,High,Low,Close,Volume
2022-01-21 09:30:00-05:00,86.4800033569336,87.33000183105469,85.51000213623047,86.34500122070312,0
2022-01-21 10:30:00-05:00,86.43000030517578,87.41999816894531,86.4000015258789,86.94999694824219,24673
2022-01-21 11:30:00-05:00,86.79000091552734,86.79000091552734,85.91000366210938,86.2699966430664,11538
2022-01-21 12:30:00-05:00,86.29000091552734,86.5,85.87999725341797,86.0,17038
2022-01-21 13:30:00-05:00,85.93000030517578,86.44999694824219,85.9000015258789,85.9000015258789,22863
2022-01-21 14:30:00-05:00,85.7300033569336,86.19999694824219,85.43000030517578,85.8949966430664,27107
2022-01-21 15:30:00-05:00,85.94000244140625,86.29900360107422,85.51000213623047,85.61000061035156,42040
2022-01-21 16:00:00-05:00,85.61,85.9101,85.61,85.9101,0
2022-01-25 14:30:00-05:00,84.68499755859375,84.7300033569336,83.51000213623047,83.83499908447266,209507
2022-01-25 15:30:00-05:00,83.79000091552734,83.83999633789062,83.09500122070312,83.375,21967
2022-01-26 09:30:00-05:00,84.52999877929688,86.09500122070312,83.9000015258789,86.09500122070312,0
2022-01-26 10:30:00-05:00,85.5,86.08000183105469,85.44999694824219,85.93499755859375,24505
2022-01-26 11:30:00-05:00,85.54000091552734,85.63999938964844,85.54000091552734,85.57499694824219,15899
2022-01-26 12:30:00-05:00,85.43499755859375,85.51499938964844,85.18000030517578,85.45999908447266,40060
2022-01-26 13:30:00-05:00,85.5,85.5,85.36239624023438,85.36239624023438,22344
2022-01-26 14:30:00-05:00,84.51499938964844,84.51499938964844,83.05999755859375,83.05999755859375,23522
2022-01-26 15:30:00-05:00,83.28959655761719,83.79000091552734,83.28959655761719,83.5,7517
2022-01-26 16:00:00-05:00,83.0,83.0,83.0,83.0,45044
2022-01-27 09:30:00-05:00,83.30000305175781,85.12999725341797,83.05000305175781,83.67500305175781,0
2022-01-27 10:30:00-05:00,83.66999816894531,84.00499725341797,83.01519775390625,83.13500213623047,13861
2022-01-27 11:30:00-05:00,83.1500015258789,83.38999938964844,82.10369873046875,82.3499984741211,12013
2022-01-27 12:30:00-05:00,82.32499694824219,83.3499984741211,82.31500244140625,82.52639770507812,29697
2022-01-27 13:30:00-05:00,82.55999755859375,82.9800033569336,82.44000244140625,82.5199966430664,39044
2022-01-27 14:30:00-05:00,82.5199966430664,82.86000061035156,81.77999877929688,82.22000122070312,45988
2022-01-27 15:30:00-05:00,82.20999908447266,82.20999908447266,81.7300033569336,81.9000015258789,28030
2022-01-27 16:00:00-05:00,81.9,82.0183,81.9,82.0183,0
2022-01-28 09:30:00-05:00,82.23999786376953,82.6500015258789,81.41000366210938,81.81060028076172,27360
2022-01-28 10:30:00-05:00,81.76000213623047,83.06999969482422,81.44000244140625,82.6500015258789,19782
2022-01-28 11:30:00-05:00,82.66000366210938,83.33000183105469,82.3499984741211,83.2699966430664,16828
2022-01-28 12:30:00-05:00,82.76000213623047,83.45999908447266,82.76000213623047,82.81999969482422,14120
2022-01-28 13:30:00-05:00,83.0,83.30999755859375,82.62000274658203,82.72000122070312,22316
2022-01-28 14:30:00-05:00,82.75,83.55999755859375,82.66000366210938,83.25,19421
