,Open,High,Low,Close,Volume
2022-01-21 07:00:00-05:00,180.0,180.0,180.0,180.0,0
2022-01-21 08:00:00-05:00,179.76,179.76,179.63,179.63,0
2022-01-21 09:00:00-05:00,179.0,179.0,179.0,179.0,0
2022-01-21 09:30:00-05:00,179.85000610351562,179.85000610351562,176.32000732421875,177.77000427246094,142933
2022-01-21 10:30:00-05:00,177.83999633789062,180.6999969482422,177.7449951171875,180.0,90637
2022-01-21 11:30:00-05:00,179.75,179.94000244140625,177.35000610351562,177.6199951171875,130046
2022-01-21 12:30:00-05:00,177.35000610351562,177.75999450683594,176.3000030517578,176.6649932861328,75755
2022-01-21 13:30:00-05:00,176.52999877929688,177.5,176.05999755859375,176.13999938964844,85809
2022-01-21 14:30:00-05:00,176.125,176.60000610351562,175.1199951171875,175.27000427246094,173968
2022-01-21 15:30:00-05:00,175.27999877929688,176.61000061035156,175.23500061035156,175.5800018310547,196384
2022-01-21 16:00:00-05:00,175.56,175.61,175.56,175.61,0
2022-01-21 17:00:00-05:00,175.13,175.25,175.0,175.0,0
2022-01-25 14:30:00-05:00,177.75999450683594,178.44000244140625,176.99000549316406,177.11500549316406,735812
2022-01-25 15:30:00-05:00,177.02999877929688,177.69500732421875,176.63499450683594,177.35000610351562,63550
2022-01-25 16:00:00-05:00,176.86,176.86,176.86,176.86,0
2022-01-26 09:30:00-05:00,179.2100067138672,180.7100067138672,179.05499267578125,179.05499267578125,111572
2022-01-26 10:30:00-05:00,178.61990356445312,179.1699981689453,178.5,179.0800018310547,115596
2022-01-26 11:30:00-05:00,179.4149932861328,179.4149932861328,178.0399932861328,178.0399932861328,107923
2022-01-26 12:30:00-05:00,177.84750366210938,178.10000610351562,177.47000122070312,177.7050018310547,0
2022-01-26 13:30:00-05:00,177.55999755859375,179.07000732421875,177.5,179.02999877929688,517521
2022-01-26 14:30:00-05:00,178.67999267578125,178.7100067138672,174.66000366210938,174.6699981689453,287979
2022-01-26 15:30:00-05:00,175.36000061035156,175.36000061035156,174.72999572753906,174.8800048828125,266511
2022-01-26 16:00:00-05:00,175.03,175.03,175.03,175.03,0
2022-01-26 17:00:00-05:00,175.03,175.03,174.78,175.03,0
2022-01-26 18:00:00-05:00,174.58,175.03,174.58,174.68,0
2022-01-27 08:00:00-05:00,175.03,175.03,175.03,175.03,0
2022-01-27 09:00:00-05:00,175.03,175.03,175.03,175.03,0
2022-01-27 09:30:00-05:00,176.25,177.88999938964844,175.94000244140625,176.17999267578125,80297
2022-01-27 10:30:00-05:00,175.9499969482422,177.11500549316406,174.8800048828125,175.5399932861328,86388
2022-01-27 11:30:00-05:00,175.5500030517578,176.63499450683594,173.5,173.60499572753906,88694
2022-01-27 12:30:00-05:00,173.50999450683594,173.66000366210938,170.97000122070312,171.16000366210938,97869
2022-01-27 13:30:00-05:00,171.1199951171875,173.10000610351562,171.0500030517578,171.36000061035156,104071
2022-01-27 14:30:00-05:00,171.52999877929688,172.30999755859375,170.53500366210938,171.75999450683594,247866
2022-01-27 15:30:00-05:00,171.82000732421875,172.05099487304688,171.05999755859375,171.6999969482422,368407
2022-01-27 16:00:00-05:00,171.67,172.83,169.01,171.67,0
2022-01-27 17:00:00-05:00,171.67,171.67,171.67,171.67,0
2022-01-27 18:00:00-05:00,171.67,172.6,171.67,172.6,0
2022-01-28 07:00:00-05:00,172.46,174.85,172.46,174.85,0
2022-01-28 08:00:00-05:00,170.0,170.01,170.0,170.01,0
2022-01-28 09:30:00-05:00,170.52000427246094,170.6699981689453,167.1300048828125,167.8000030517578,143169
2022-01-28 10:30:00-05:00,167.9600067138672,168.3699951171875,166.6300048828125,167.7100067138672,144880
2022-01-28 11:30:00-05:00,167.8300018310547,169.00999450683594,167.68499755859375,168.4600067138672,217021
2022-01-28 12:30:00-05:00,168.41000366210938,168.9499969482422,167.75,168.72000122070312,152050
2022-01-28 13:30:00-05:00,168.7899932861328,170.2449951171875,167.03500366210938,167.03500366210938,226143
2022-01-28 14:30:00-05:00,166.91000366210938,170.19000244140625,166.64999389648438,170.05999755859375,145103
2022-01-28 15:30:00-05:00,170.0800018310547,172.0399932861328,169.69000244140625,171.99000549316406,236255
2022-01-28 16:00:00-05:00,171.93,172.0,170.85,171.93,0
2022-01-28 18:00:00-05:00,192.65,192.65,172.0,172.0,0
2022-01-31 07:00:00-05:00,172.0,172.0,172.0,172.0,0
2022-01-31 08:00:00-05:00,173.39,174.19,171.19,171.19,0
2022-01-31 09:30:00-05:00,170.97999572753906,174.17999267578125,169.66000366210938,172.82000732421875,293073
2022-01-31 10:30:00-05:00,173.0399932861328,173.35000610351562,171.0399932861328,171.90499877929688,196301
2022-01-31 11:30:00-05:00,171.99000549316406,172.84579467773438,171.64999389648438,172.6699981689453,165275
2022-01-31 12:30:00-05:00,172.6999969482422,173.52999877929688,172.24000549316406,173.22000122070312,241884
2022-01-31 13:30:00-05:00,173.22000122070312,174.0500030517578,173.02000427246094,173.94000244140625,163944
2022-01-31 14:30:00-05:00,173.94000244140625,174.08999633789062,172.4499969482422,173.2899932861328,244584
2022-01-31 15:30:00-05:00,173.2899932861328,175.16000366210938,173.0500030517578,174.66000366210938,541916
2022-01-31 16:00:00-05:00,174.88,174.99,172.3056,172.3056,0
2022-01-31 17:00:00-05:00,179.055,179.055,175.0,175.0,0
2022-01-31 18:00:00-05:00,175.0,176.0,175.0,176.0,0
2022-02-01 06:00:00-05:00,173.8,173.8,173.8,173.8,0
2022-02-01 07:00:00-05:00,173.21,174.87,173.05,174.0,0
2022-02-01 08:00:00-05:00,174.65,178.49,167.12,171.0,0
2022-02-01 09:00:00-05:00,171.0,171.0,168.2,168.51,0
2022-02-01 09:30:00-05:00,166.0,172.0,164.31739807128906,168.08999633789062,645377
2022-02-01 10:30:00-05:00,168.0800018310547,171.2100067138672,167.75,170.4600067138672,570164
2022-02-01 11:30:00-05:00,170.4499969482422,173.7899932861328,169.30999755859375,173.63999938964844,336480
2022-02-01 12:30:00-05:00,173.63999938964844,177.24000549316406,173.63999938964844,176.875,672894
2022-02-01 13:30:00-05:00,176.875,177.2100067138672,174.77999877929688,175.60000610351562,387389
2022-02-01 14:30:00-05:00,175.59500122070312,176.67999267578125,174.5850067138672,176.02999877929688,295811
2022-02-01 15:30:00-05:00,176.02000427246094,177.00999450683594,175.97999572753906,176.1300048828125,482858
2022-02-01 16:00:00-05:00,176.14,176.79,169.235,175.14,0
2022-02-01 17:00:00-05:00,175.85,176.0,169.235,176.0,0
2022-02-01 18:00:00-05:00,175.5,176.65,175.47,176.5,0
2022-02-02 04:00:00-05:00,176.0,176.0,176.0,176.0,0
2022-02-02 07:00:00-05:00,176.73,176.8,176.73,176.8,0
2022-02-02 08:00:00-05:00,176.14,176.88,176.14,176.88,0
2022-02-02 09:30:00-05:00,173.80999755859375,176.22999572753906,169.33999633789062,169.82000732421875,827693
2022-02-02 10:30:00-05:00,169.8300018310547,171.64999389648438,169.22999572753906,170.35499572753906,413360
2022-02-02 11:30:00-05:00,170.27000427246094,172.52999877929688,170.05999755859375,171.7050018310547,312591
2022-02-02 12:30:00-05:00,171.69000244140625,173.05999755859375,171.49000549316406,172.14500427246094,204615
2022-02-02 13:30:00-05:00,172.17999267578125,173.97000122070312,172.14999389648438,173.2100067138672,175035
2022-02-02 14:30:00-05:00,173.13999938964844,174.34500122070312,173.13999938964844,173.6999969482422,195269
2022-02-02 15:30:00-05:00,173.77499389648438,174.5800018310547,173.6999969482422,174.30999755859375,394004
2022-02-02 16:00:00-05:00,174.29,175.62,170.11,174.32,0
2022-02-02 17:00:00-05:00,169.235,174.32,169.235,174.32,0
2022-02-03 08:00:00-05:00,175.0,175.0,173.8,173.8,0
2022-02-03 09:00:00-05:00,173.98,173.98,173.0,173.8,0
2022-02-03 09:30:00-05:00,172.8800048828125,176.72000122070312,172.8800048828125,175.99000549316406,317337
2022-02-03 10:30:00-05:00,176.03500366210938,177.64999389648438,175.81500244140625,176.0449981689453,212069
2022-02-03 11:30:00-05:00,176.08999633789062,176.66000366210938,175.10000610351562,175.85000610351562,175693
2022-02-03 12:30:00-05:00,175.80999755859375,176.19000244140625,175.32000732421875,175.72000122070312,110713
2022-02-03 13:30:00-05:00,175.7899932861328,176.0189971923828,175.33999633789062,175.6300048828125,110845
2022-02-03 14:30:00-05:00,175.4499969482422,176.05499267578125,174.94000244140625,175.97999572753906,187205
2022-02-03 15:30:00-05:00,175.97999572753906,175.97999572753906,174.25999450683594,174.3300018310547,394607
2022-02-03 16:00:00-05:00,174.34,174.46,174.34,174.36,0
2022-02-04 14:30:00-05:00,166.9499969482422,168.11000061035156,166.6999969482422,167.7899932861328,1508694
2022-02-04 15:30:00-05:00,167.80499267578125,168.14999389648438,166.4600067138672,166.4600067138672,459202
2022-02-04 16:00:00-05:00,166.47,167.81,166.45,167.0,0
2022-02-04 17:00:00-05:00,166.47,167.21,166.0,166.5,0
2022-02-04 18:00:00-05:00,167.21,167.21,166.0,166.0,0
2022-02-07 16:00:00-05:00,160.95,160.95,160.95,160.95,467
2022-02-08 07:00:00-05:00,160.4,160.62,160.4,160.6,0
2022-02-08 08:00:00-05:00,160.7,161.75,160.61,160.95,0
2022-02-08 09:30:00-05:00,161.6300048828125,162.9499969482422,159.85000610351562,162.77999877929688,222931
2022-02-08 10:30:00-05:00,162.8699951171875,165.2100067138672,162.8699951171875,164.5303955078125,200547
2022-02-08 11:30:00-05:00,164.52000427246094,164.97000122070312,163.8249969482422,164.0800018310547,205724
2022-02-08 12:30:00-05:00,164.11000061035156,164.22000122070312,163.75,164.07000732421875,189097
2022-02-08 13:30:00-05:00,164.05999755859375,164.60000610351562,163.22999572753906,163.33999633789062,107852
2022-02-08 14:30:00-05:00,163.3300018310547,163.89999389648438,162.6199951171875,163.63999938964844,153582
2022-02-08 15:30:00-05:00,163.67999267578125,164.75999450683594,163.67930603027344,164.32000732421875,272862
2022-02-08 16:00:00-05:00,164.3,164.3,164.0,164.0,0
2022-02-08 17:00:00-05:00,164.35,164.35,164.35,164.35,0
2022-02-08 18:00:00-05:00,164.15,164.15,164.15,164.15,0
2022-02-09 07:00:00-05:00,165.0,165.0,164.76,164.76,0
2022-02-09 08:00:00-05:00,165.54,166.65,164.0,164.0,0
2022-02-09 09:00:00-05:00,166.65,166.65,166.65,166.65,0
