Date,Open,High,Low,Close,Volume
2021-01-01,12.59000015258789,26.969999313354492,11.800000190734863,25.139999389648438,281951900
2021-02-01,25.850000381469727,28.260000228881836,16.84000015258789,18.43000030517578,152508000
2021-03-01,19.739999771118164,19.850000381469727,13.140000343322754,17.149999618530273,125574500
2021-04-01,17.510000228881836,18.639999389648438,14.699999809265137,17.0,50779300
2021-05-01,17.0,21.799999237060547,14.140000343322754,20.149999618530273,84515200
2021-06-01,21.974000930786133,24.950000762939453,17.649999618530273,19.170000076293945,308613400
2021-07-01,19.229999542236328,19.239999771118164,14.720000267028809,15.4399995803833,338371000
2021-08-01,15.579999923706055,17.520000457763672,13.5600004196167,14.180000305175781,445703100
2021-09-01,14.142999649047852,18.079999923706055,14.109999656677246,15.880000114440918,583870600
2021-10-01,15.880000114440918,21.774999618530273,15.75,20.09000015258789,527274800
2021-11-01,20.530000686645508,24.649999618530273,17.1299991607666,17.200000762939453,687450200
2021-12-01,17.41200065612793,17.90999984741211,13.65999984741211,15.8100004196167,717994300
2022-01-01,16.100000381469727,16.469999313354492,10.510000228881836,12.479999542236328,1491201200
2022-02-01,12.682000160217285,13.550000190734863,11.15999984741211,11.390000343322754,804639200
2022-02-18,12.173800468444824,12.229900360107422,11.170000076293945,11.390000343322754,59404349
