Datetime,Open,High,Low,Close,Volume
2022-01-21 04:35:00-05:00,20.34,20.34,20.34,20.34,0
2022-01-21 04:50:00-05:00,20.4,20.4,20.4,20.4,0
2022-01-21 08:55:00-05:00,20.4,20.4,20.4,20.4,0
2022-01-21 09:30:00-05:00,20.209999084472656,20.43000030517578,20.209999084472656,20.295000076293945,62629
2022-01-21 09:35:00-05:00,20.190000534057617,20.239999771118164,20.190000534057617,20.229999542236328,83818
2022-01-21 09:40:00-05:00,20.229999542236328,20.229999542236328,20.209999084472656,20.21500015258789,48494
2022-01-21 09:45:00-05:00,20.1299991607666,20.344999313354492,20.104999542236328,20.344999313354492,76010
2022-01-21 09:50:00-05:00,20.34000015258789,20.489999771118164,20.34000015258789,20.34000015258789,122994
2022-01-21 09:55:00-05:00,20.34000015258789,20.34000015258789,20.2101993560791,20.260000228881836,53894
2022-01-21 10:00:00-05:00,20.260000228881836,20.309999465942383,20.260000228881836,20.295000076293945,52874
2022-01-21 10:05:00-05:00,20.299999237060547,20.299999237060547,20.209999084472656,20.219999313354492,47896
2022-01-21 10:10:00-05:00,20.209999084472656,20.209999084472656,20.15999984741211,20.170000076293945,51354
2022-01-21 10:15:00-05:00,20.165000915527344,20.25,20.15999984741211,20.190000534057617,82132
2022-01-21 10:20:00-05:00,20.190000534057617,20.21500015258789,20.190000534057617,20.209999084472656,47558
2022-01-21 10:25:00-05:00,20.204999923706055,20.25,20.190000534057617,20.190000534057617,50004
2022-01-21 10:30:00-05:00,20.190000534057617,20.239999771118164,20.190000534057617,20.235000610351562,58552
2022-01-21 10:35:00-05:00,20.235000610351562,20.239999771118164,20.200000762939453,20.209999084472656,54312
2022-01-21 10:40:00-05:00,20.21500015258789,20.225000381469727,20.145000457763672,20.145000457763672,46774
2022-01-21 10:45:00-05:00,20.145000457763672,20.200000762939453,20.1299991607666,20.190000534057617,41127
2022-01-21 10:50:00-05:00,20.184999465942383,20.239999771118164,20.18000030517578,20.219999313354492,38446
2022-01-21 10:55:00-05:00,20.219999313354492,20.219999313354492,20.162500381469727,20.165000915527344,44863
2022-01-21 11:00:00-05:00,20.170000076293945,20.170000076293945,20.15999984741211,20.170000076293945,35122
2022-01-21 11:05:00-05:00,20.170000076293945,20.25,20.170000076293945,20.219999313354492,46866
2022-01-21 11:10:00-05:00,20.219999313354492,20.219999313354492,20.165000915527344,20.170000076293945,21656
2022-01-21 11:15:00-05:00,20.170000076293945,20.200000762939453,20.170000076293945,20.19499969482422,40378
2022-01-21 11:20:00-05:00,20.200000762939453,20.200000762939453,20.18000030517578,20.184999465942383,24058
2022-01-21 11:25:00-05:00,20.184999465942383,20.184999465942383,20.139999389648438,20.14590072631836,32783
2022-01-21 11:30:00-05:00,20.149999618530273,20.18000030517578,20.125,20.145000457763672,67976
2022-01-21 11:35:00-05:00,20.149999618530273,20.149999618530273,20.1299991607666,20.13330078125,26064
2022-01-21 11:40:00-05:00,20.135000228881836,20.139999389648438,20.135000228881836,20.139999389648438,16996
2022-01-21 11:45:00-05:00,20.135000228881836,20.139999389648438,20.1200008392334,20.135000228881836,30241
2022-01-21 11:50:00-05:00,20.135000228881836,20.139999389648438,20.1200008392334,20.125,32576
2022-01-21 11:55:00-05:00,20.125,20.1299991607666,20.110000610351562,20.110000610351562,20268
2022-01-21 12:00:00-05:00,20.110000610351562,20.110000610351562,20.045000076293945,20.04680061340332,96068
2022-01-21 12:05:00-05:00,20.045000076293945,20.09000015258789,20.045000076293945,20.075000762939453,48037
2022-01-21 12:10:00-05:00,20.06999969482422,20.06999969482422,20.010000228881836,20.024999618530273,38179
2022-01-21 12:15:00-05:00,20.024999618530273,20.045000076293945,20.024999618530273,20.045000076293945,15673
2022-01-21 12:20:00-05:00,20.049999237060547,20.09000015258789,20.045000076293945,20.086299896240234,27554
2022-01-21 12:25:00-05:00,20.09000015258789,20.1200008392334,20.06999969482422,20.079999923706055,27533
2022-01-21 12:30:00-05:00,20.079999923706055,20.084999084472656,20.049999237060547,20.05500030517578,31603
2022-01-21 12:35:00-05:00,20.059999465942383,20.110000610351562,20.05500030517578,20.05500030517578,36024
2022-01-21 12:40:00-05:00,20.05500030517578,20.065000534057617,20.045000076293945,20.065000534057617,20454
2022-01-21 12:45:00-05:00,20.065000534057617,20.06999969482422,20.040000915527344,20.045000076293945,31675
2022-01-21 12:50:00-05:00,20.045000076293945,20.049999237060547,20.040000915527344,20.045000076293945,8974
2022-01-21 12:55:00-05:00,20.045000076293945,20.045000076293945,20.010000228881836,20.024999618530273,34583
2022-01-21 13:00:00-05:00,20.024999618530273,20.024999618530273,19.979999542236328,19.985000610351562,53622
2022-01-21 13:05:00-05:00,19.979999542236328,19.989999771118164,19.96500015258789,19.969999313354492,26211
