,Open,High,Low,Close,Volume
2022-01-21 04:00:00-05:00,0.606,0.615,0.606,0.6094,0
2022-01-21 05:00:00-05:00,0.6092,0.6106,0.6088,0.6096,0
2022-01-21 06:00:00-05:00,0.606,0.6096,0.59,0.595,0
2022-01-21 07:00:00-05:00,0.6031,0.6031,0.58,0.59,0
2022-01-21 08:00:00-05:00,0.585,0.5998,0.58,0.5992,0
2022-01-21 09:00:00-05:00,0.5993,0.6,0.5887,0.6,0
2022-01-21 09:30:00-05:00,0.5701000094413757,0.6000000238418579,0.550000011920929,0.5688999891281128,4767526
2022-01-21 10:30:00-05:00,0.5673999786376953,0.5950000286102295,0.5637999773025513,0.5910999774932861,2061071
2022-01-21 11:30:00-05:00,0.5910999774932861,0.5911999940872192,0.5701000094413757,0.5741999745368958,1123573
2022-01-21 12:30:00-05:00,0.5741999745368958,0.5781000256538391,0.5630000233650208,0.567300021648407,674241
2022-01-21 13:30:00-05:00,0.5670009851455688,0.5722000002861023,0.5590999722480774,0.5600000023841858,1346224
2022-01-21 14:30:00-05:00,0.5600000023841858,0.5669000148773193,0.550000011920929,0.5501000285148621,975082
2022-01-21 15:30:00-05:00,0.5501999855041504,0.5561000108718872,0.545199990272522,0.552299976348877,1034373
2022-01-21 16:00:00-05:00,0.5515,0.5699,0.55,0.56,0
2022-01-21 17:00:00-05:00,0.555,0.568,0.55,0.56,0
2022-01-21 18:00:00-05:00,0.5593,0.56,0.5515,0.5588,0
2022-01-25 14:30:00-05:00,0.6365500092506409,0.641700029373169,0.6240000128746033,0.6262999773025513,35546650
2022-01-25 15:30:00-05:00,0.6266000270843506,0.6355999708175659,0.6258000135421753,0.6309999823570251,514314
2022-01-25 16:00:00-05:00,0.6336,0.6336,0.6336,0.6336,917704
2022-01-25 17:00:00-05:00,0.638,0.645,0.62,0.635,0
2022-01-25 18:00:00-05:00,0.627,0.631,0.627,0.63,0
2022-01-26 04:00:00-05:00,0.6098,0.6161,0.6098,0.6138,0
2022-01-26 05:00:00-05:00,0.613,0.615,0.613,0.615,0
2022-01-26 06:00:00-05:00,0.6341,0.642,0.6341,0.64,0
2022-01-26 07:00:00-05:00,0.6342,0.653,0.6342,0.653,0
2022-01-26 08:00:00-05:00,0.65,0.659,0.65,0.6561,0
2022-01-26 09:00:00-05:00,0.659,0.66,0.6501,0.6584,0
2022-01-26 09:30:00-05:00,0.6435999870300293,0.6499000191688538,0.6200000047683716,0.6403220295906067,3931645
2022-01-26 10:30:00-05:00,0.6240500211715698,0.6281999945640564,0.6179999709129333,0.6276000142097473,2636181
2022-01-26 11:30:00-05:00,0.6272000074386597,0.628000020980835,0.6171000003814697,0.6177999973297119,1660179
2022-01-26 12:30:00-05:00,0.6169999837875366,0.6258999705314636,0.6144999861717224,0.6209999918937683,1194474
2022-01-26 13:30:00-05:00,0.6258999705314636,0.6258999705314636,0.6200000047683716,0.6211000084877014,1058994
