,Open,High,Low,Close,Volume
2022-01-21 09:00:00-05:00,41.91,41.91,41.81,41.81,0
2022-01-21 09:30:00-05:00,41.650001525878906,42.51499938964844,41.380001068115234,41.994998931884766,93990
2022-01-21 10:30:00-05:00,41.959999084472656,42.82500076293945,41.959999084472656,42.630001068115234,75847
2022-01-21 11:30:00-05:00,42.625,42.625,41.13999938964844,41.529998779296875,59292
2022-01-21 12:30:00-05:00,41.5,41.64500045776367,41.289798736572266,41.380001068115234,44149
2022-01-21 13:30:00-05:00,41.534698486328125,41.599998474121094,41.2400016784668,41.41999816894531,94164
2022-01-21 14:30:00-05:00,41.40999984741211,41.94499969482422,41.31999969482422,41.45000076293945,136901
2022-01-21 15:30:00-05:00,41.44499969482422,41.77000045776367,41.029998779296875,41.15999984741211,294586
2022-01-21 16:00:00-05:00,41.16,41.16,41.16,41.16,0
2022-01-25 14:30:00-05:00,45.31999969482422,45.4900016784668,45.0099983215332,45.040000915527344,437949
2022-01-25 15:30:00-05:00,45.04999923706055,45.33000183105469,44.875,45.209999084472656,47228
2022-01-25 16:00:00-05:00,45.05,45.05,45.05,45.05,0
2022-01-26 09:30:00-05:00,46.47999954223633,46.47999954223633,45.380001068115234,45.595001220703125,75558
2022-01-26 10:30:00-05:00,44.86000061035156,45.009498596191406,44.400001525878906,44.935001373291016,48101
2022-01-26 11:30:00-05:00,44.95000076293945,45.22999954223633,44.84000015258789,45.185001373291016,50667
2022-01-26 12:30:00-05:00,45.11000061035156,45.27000045776367,44.97209930419922,45.16339874267578,36122
2022-01-26 13:30:00-05:00,45.2599983215332,45.529998779296875,44.880001068115234,44.880001068115234,57383
2022-01-26 14:30:00-05:00,45.08000183105469,45.08000183105469,43.2400016784668,43.2400016784668,75894
2022-01-26 15:30:00-05:00,43.935001373291016,43.935001373291016,42.7599983215332,42.82740020751953,260979
2022-01-26 16:00:00-05:00,43.09,43.09,43.09,43.09,90644
2022-01-27 09:00:00-05:00,43.37,43.37,43.37,43.37,0
2022-01-27 09:30:00-05:00,43.25,44.279998779296875,42.56999969482422,42.599998474121094,72756
2022-01-27 10:30:00-05:00,42.55500030517578,43.125,42.5099983215332,42.529998779296875,88901
2022-01-27 11:30:00-05:00,42.58000183105469,43.150001525878906,42.11000061035156,42.244998931884766,103350
2022-01-27 12:30:00-05:00,42.189998626708984,42.279998779296875,41.65999984741211,41.665000915527344,56888
2022-01-27 13:30:00-05:00,41.7599983215332,42.529998779296875,41.619998931884766,41.95000076293945,113742
2022-01-27 14:30:00-05:00,42.0,42.369998931884766,41.66999816894531,41.849998474121094,179178
2022-01-27 15:30:00-05:00,41.880001068115234,41.97999954223633,41.61000061035156,41.83000183105469,128689
