Open,High,Low,Close,Volume
13.87,13.87,13.81,13.82,0
13.84,13.86,13.84,13.86,0
13.84,13.84,13.84,13.84,0
13.94,13.94,13.94,13.94,0
14.05,14.05,13.9,13.9,0
13.93,13.93,13.93,13.93,0
13.93,13.94,13.92,13.94,0
13.890000343322754,13.970000267028809,13.800000190734863,13.920000076293945,242257
13.920000076293945,13.930000305175781,13.880000114440918,13.899900436401367,92681
13.899999618530273,13.954999923706055,13.895000457763672,13.918399810791016,117924
13.914999961853027,13.930000305175781,13.899999618530273,13.920000076293945,71227
13.920000076293945,13.960000038146973,13.910099983215332,13.960000038146973,52291
13.970000267028809,13.984999656677246,13.960000038146973,13.960000038146973,46775
13.960000038146973,13.970000267028809,13.949999809265137,13.96500015258789,56924
13.970000267028809,13.998000144958496,13.96500015258789,13.979999542236328,48208
13.975000381469727,13.989999771118164,13.954999923706055,13.96500015258789,90406
13.969900131225586,13.970000267028809,13.949999809265137,13.960000038146973,68012
13.960000038146973,13.989999771118164,13.949999809265137,13.989999771118164,76762
13.984999656677246,14.0,13.960000038146973,13.960000038146973,58032
13.96500015258789,13.96500015258789,13.9399995803833,13.9399995803833,67037
13.920000076293945,13.920000076293945,13.880000114440918,13.880000114440918,93662
13.880000114440918,13.890000343322754,13.869999885559082,13.890000343322754,28081
13.885000228881836,13.90999984741211,13.885000228881836,13.895000457763672,47552
13.899999618530273,13.949999809265137,13.895000457763672,13.949999809265137,36158
13.944999694824219,13.967300415039062,13.943400382995605,13.957500457763672,125787
13.954999923706055,14.029999732971191,13.949999809265137,14.029999732971191,165321
14.029999732971191,14.039999961853027,14.020000457763672,14.024999618530273,82193
14.024999618530273,14.039999961853027,14.020000457763672,14.039999961853027,59673
14.03499984741211,14.09000015258789,14.03499984741211,14.079999923706055,309673
14.078399658203125,14.079999923706055,14.039999961853027,14.069999694824219,125114
14.069999694824219,14.069999694824219,14.03499984741211,14.0600004196167,110017
14.0600004196167,14.095000267028809,14.055000305175781,14.074999809265137,179382
14.074999809265137,14.09000015258789,14.050000190734863,14.050000190734863,336664
14.05,14.05,14.05,14.05,0
14.2,14.2,14.2,14.2,0
14.05,14.05,14.05,14.05,0
14.05,14.05,14.05,14.05,0
14.24,14.24,14.24,14.24,0
14.119999885559082,14.119999885559082,14.074999809265137,14.109000205993652,119764
14.109999656677246,14.149999618530273,14.100000381469727,14.109999656677246,57078
14.109999656677246,14.119999885559082,14.085000038146973,14.08899974822998,68016
14.079999923706055,14.079999923706055,14.010000228881836,14.010000228881836,74912
14.010000228881836,14.020000457763672,13.990099906921387,14.0,28920
13.989999771118164,14.055000305175781,13.984999656677246,14.050000190734863,63547
14.045000076293945,14.0649995803833,14.029999732971191,14.029999732971191,66478
14.03499984741211,14.079999923706055,14.029999732971191,14.079999923706055,38734
14.074999809265137,14.086999893188477,14.055000305175781,14.079999923706055,90317
14.079999923706055,14.095000267028809,14.069999694824219,14.074999809265137,77420
14.074999809265137,14.104999542236328,14.0649995803833,14.100000381469727,53756
14.100099563598633,14.109999656677246,14.09000015258789,14.104999542236328,47149
14.104299545288086,14.109999656677246,14.085000038146973,14.109999656677246,47990
14.109999656677246,14.119999885559082,14.104700088500977,14.109999656677246,38822
14.109999656677246,14.130000114440918,14.104999542236328,14.130000114440918,35623
14.125,14.15999984741211,14.109999656677246,14.14799976348877,167195
14.140000343322754,14.140000343322754,14.114999771118164,14.118900299072266,18863
14.11520004272461,14.130000114440918,14.109999656677246,14.114999771118164,44753
14.109999656677246,14.119999885559082,14.100000381469727,14.100000381469727,23296
14.095000267028809,14.15999984741211,14.09000015258789,14.149999618530273,180886
14.149999618530273,14.164999961853027,14.145000457763672,14.164999961853027,54116
14.160099983215332,14.1899995803833,14.15999984741211,14.1850004196167,32873
14.1850004196167,14.210000038146973,14.1850004196167,14.194999694824219,48874
14.194999694824219,14.210000038146973,14.180000305175781,14.194999694824219,62868
14.194999694824219,14.194999694824219,14.15999984741211,14.175000190734863,102142
14.175000190734863,14.1899995803833,14.149999618530273,14.149999618530273,232915
14.16,14.1646,14.11,14.16,0
14.15,14.15,14.15,14.15,0
14.16,14.16,14.16,14.16,0
14.16,14.16,14.16,14.16,0
14.16,14.16,14.16,14.16,0
14.12,14.12,14.12,14.12,0
14.1,14.1,14.1,14.1,0
14.1899995803833,14.406599998474121,14.1899995803833,14.375,180009
14.375,14.390000343322754,14.3149995803833,14.350000381469727,107240
14.345000267028809,14.354999542236328,14.335000038146973,14.354999542236328,19068
14.324999809265137,14.34000015258789,14.319999694824219,14.324999809265137,602305
14.319999694824219,14.319999694824219,14.289999961853027,14.300000190734863,40781
14.300000190734863,14.3149995803833,14.279999732971191,14.305000305175781,24057
14.300000190734863,14.3100004196167,14.289999961853027,14.295000076293945,21964
14.289999961853027,14.300000190734863,14.28499984741211,14.295000076293945,22088
14.289999961853027,14.324999809265137,14.28499984741211,14.28499984741211,81378
14.28499984741211,14.289999961853027,14.25,14.274999618530273,133364
14.274999618530273,14.274999618530273,14.244999885559082,14.25,31493
14.255000114440918,14.279999732971191,14.244999885559082,14.260000228881836,57911
14.265000343322754,14.270000457763672,14.21500015258789,14.220000267028809,58318
14.220000267028809,14.25,14.220000267028809,14.244999885559082,53299
14.244999885559082,14.244999885559082,14.1850004196167,14.210000038146973,203199
14.20829963684082,14.210000038146973,14.170000076293945,14.180000305175781,259324
14.18,14.18,14.18,14.18,34777
14.18,14.18,14.18,14.18,0
14.16,14.16,14.16,14.16,0
14.18,14.18,14.18,14.18,0
