Open,High,Low,Close,Volume
23.0,28.15999984741211,23.0,26.5,191900
27.0,28.0,24.25,25.030000686645508,1783400
24.8799991607666,27.149999618530273,24.5,24.93000030517578,19404800
24.709999084472656,28.0,24.709999084472656,27.899999618530273,8832600
27.899999618530273,32.04999923706055,27.799999237060547,31.739999771118164,4350500
31.739999771118164,34.75,31.329999923706055,33.93000030517578,3629300
33.68000030517578,35.310001373291016,33.5,34.72999954223633,4534400
34.689998626708984,35.119998931884766,33.68000030517578,34.189998626708984,6451700
33.790000915527344,35.27000045776367,33.02000045776367,34.400001525878906,3917400
34.5,36.88999938964844,33.900001525878906,36.439998626708984,1915800
36.41999816894531,39.790000915527344,36.41999816894531,38.310001373291016,2740400
38.25,40.220001220703125,37.560001373291016,39.959999084472656,2191300
39.900001525878906,41.130001068115234,37.959999084472656,38.27000045776367,2123100
38.13999938964844,44.209999084472656,37.31999969482422,43.36000061035156,3350400
43.5099983215332,45.34000015258789,42.70000076293945,44.36000061035156,2033500
44.849998474121094,45.220001220703125,41.209999084472656,41.95000076293945,2143600
41.970001220703125,43.58000183105469,41.04999923706055,43.400001525878906,1951500
43.25,45.029998779296875,43.25,44.45000076293945,1869000
44.63999938964844,46.56999969482422,42.7400016784668,43.36000061035156,1337500
43.22999954223633,46.709999084472656,41.81999969482422,46.0099983215332,1973600
45.93000030517578,48.0,45.58000183105469,47.77000045776367,1107000
47.66999816894531,48.29999923706055,46.06999969482422,46.099998474121094,1464700
46.08000183105469,46.380001068115234,42.630001068115234,43.0,2163300
43.130001068115234,43.61000061035156,42.0099983215332,42.63999938964844,803200
42.560001373291016,42.959999084472656,41.56999969482422,42.36000061035156,802400
42.58000183105469,43.869998931884766,40.529998779296875,41.130001068115234,1196600
41.33000183105469,46.25,40.2400016784668,45.09000015258789,2133800
45.810001373291016,49.119998931884766,43.779998779296875,48.790000915527344,1636200
49.130001068115234,52.11000061035156,47.9900016784668,50.5,1305300
50.349998474121094,53.59000015258789,50.22999954223633,53.56999969482422,726100
53.349998474121094,53.47999954223633,49.34000015258789,49.849998474121094,1258500
50.099998474121094,51.91999816894531,48.7400016784668,50.369998931884766,1431000
50.099998474121094,55.150001525878906,50.06999969482422,54.02000045776367,1762600
54.25,55.43000030517578,52.540000915527344,53.88999938964844,1047200
54.099998474121094,55.18000030517578,53.7400016784668,54.86000061035156,488500
55.02000045776367,55.77000045776367,52.7400016784668,54.849998474121094,936700
54.79999923706055,54.849998474121094,51.0099983215332,53.0,1275700
52.630001068115234,53.22999954223633,51.83000183105469,52.4900016784668,902200
52.25,55.59000015258789,52.25,55.2599983215332,1182200
54.77000045776367,56.43000030517578,53.54999923706055,56.29999923706055,1093000
56.29999923706055,56.79999923706055,54.959999084472656,55.29999923706055,956400
55.58000183105469,57.79999923706055,54.380001068115234,55.47999954223633,1176700
55.689998626708984,57.040000915527344,53.02000045776367,53.470001220703125,1530400
53.5,60.02000045776367,52.790000915527344,59.47999954223633,2579500
58.90999984741211,59.15999984741211,57.25,59.099998474121094,1191800
59.099998474121094,60.9900016784668,58.70000076293945,60.720001220703125,1793500
60.86000061035156,61.650001525878906,59.939998626708984,61.0,1709700
60.959999084472656,62.79999923706055,59.790000915527344,60.849998474121094,1341000
60.959999084472656,60.959999084472656,56.91999816894531,57.27000045776367,1571900
57.25,60.58000183105469,57.0,59.45000076293945,1131100
59.54999923706055,62.220001220703125,58.7599983215332,62.0,1057700
62.599998474121094,65.0199966430664,62.22999954223633,63.22999954223633,1273200
63.369998931884766,63.91999816894531,56.650001525878906,58.59000015258789,1647200
58.630001068115234,60.599998474121094,57.099998474121094,59.130001068115234,1287100
59.38999938964844,60.0,56.15999984741211,58.0,1409800
58.16999816894531,60.06999969482422,57.869998931884766,59.5099983215332,1032300
59.40999984741211,60.040000915527344,57.540000915527344,59.2599983215332,951400
59.220001220703125,60.529998779296875,56.84000015258789,59.97999954223633,918700
60.0,60.279998779296875,56.36000061035156,57.099998474121094,879800
57.310001373291016,58.11000061035156,54.599998474121094,55.18000030517578,1485000
55.04999923706055,57.77000045776367,53.619998931884766,57.400001525878906,999400
57.97999954223633,58.13999938964844,55.630001068115234,57.349998474121094,532100
56.9900016784668,58.529998779296875,56.29999923706055,57.54999923706055,711100
57.72999954223633,59.029998779296875,57.349998474121094,57.5099983215332,1016900
57.52000045776367,59.689998626708984,56.709999084472656,58.97999954223633,907500
59.060001373291016,62.150001525878906,57.41999816894531,61.400001525878906,1315400
61.279998779296875,61.79999923706055,55.25,56.939998626708984,1088600
57.470001220703125,57.470001220703125,55.06999969482422,55.93000030517578,934600
55.84000015258789,62.16999816894531,55.40999984741211,61.36000061035156,1692000
61.77000045776367,64.0,60.75,63.90999984741211,1019000
63.90999984741211,64.05000305175781,60.900001525878906,61.20000076293945,661300
61.41999816894531,61.959999084472656,58.790000915527344,59.31999969482422,1391300
59.40999984741211,62.0,58.810001373291016,61.81999969482422,1270400
61.75,63.77000045776367,59.630001068115234,62.470001220703125,1270600
62.86000061035156,66.01000213623047,62.86000061035156,65.66999816894531,1602000
66.05000305175781,69.0,65.80000305175781,68.98999786376953,1224200
69.16000366210938,70.70999908447266,68.16999816894531,69.61000061035156,1083500
69.86000061035156,71.61000061035156,69.52999877929688,71.4800033569336,605200
71.33000183105469,75.5999984741211,69.5199966430664,75.48999786376953,1203000
75.44000244140625,76.0,71.5999984741211,73.87999725341797,1134000
73.18000030517578,75.88999938964844,72.55999755859375,73.31999969482422,861300
73.4000015258789,77.79000091552734,73.19000244140625,76.2699966430664,901600
