,Open,High,Low,Close,Volume
2022-01-21 04:00:00-05:00,5.63,5.65,5.63,5.63,0
2022-01-21 05:00:00-05:00,5.65,5.65,5.63,5.63,0
2022-01-21 06:00:00-05:00,5.63,5.67,5.63,5.65,0
2022-01-21 07:00:00-05:00,5.64,5.64,5.62,5.64,0
2022-01-21 08:00:00-05:00,5.63,5.64,5.6,5.62,0
2022-01-21 09:00:00-05:00,5.63,5.63,5.59,5.6,0
2022-01-21 09:30:00-05:00,5.610000133514404,5.639999866485596,5.579999923706055,5.614999771118164,13768193
2022-01-21 10:30:00-05:00,5.614999771118164,5.690000057220459,5.610000133514404,5.670000076293945,14000188
2022-01-21 11:30:00-05:00,5.670000076293945,5.679999828338623,5.539999961853027,5.554999828338623,6436012
2022-01-21 12:30:00-05:00,5.550000190734863,5.590000152587891,5.550000190734863,5.565000057220459,8581069
2022-01-21 13:30:00-05:00,5.565000057220459,5.599999904632568,5.53000020980835,5.545000076293945,4709502
2022-01-21 14:30:00-05:00,5.545000076293945,5.559999942779541,5.510000228881836,5.514999866485596,7698070
2022-01-21 15:30:00-05:00,5.519999980926514,5.565000057220459,5.510000228881836,5.514999866485596,8414193
2022-01-21 16:00:00-05:00,5.52,5.55,5.5,5.51,0
2022-01-21 17:00:00-05:00,5.51,5.54,5.51,5.51,0
2022-01-21 18:00:00-05:00,5.51,5.54,5.51,5.54,0
2022-01-25 14:30:00-05:00,5.605000019073486,5.630000114440918,5.579999923706055,5.585000038146973,32012049
2022-01-25 15:30:00-05:00,5.585000038146973,5.609899997711182,5.559999942779541,5.59499979019165,3226271
2022-01-25 16:00:00-05:00,5.57,5.57,5.57,5.57,1963497
2022-01-25 17:00:00-05:00,5.56,5.58,5.52,5.57,0
2022-01-25 18:00:00-05:00,5.57,5.57,5.54,5.57,0
2022-01-26 05:00:00-05:00,5.69,5.69,5.69,5.69,0
2022-01-26 07:00:00-05:00,5.7,5.73,5.7,5.71,0
2022-01-26 08:00:00-05:00,5.7,5.71,5.69,5.71,0
2022-01-26 09:30:00-05:00,5.65500020980835,5.679999828338623,5.634799957275391,5.650000095367432,8408599
2022-01-26 10:30:00-05:00,5.650000095367432,5.650000095367432,5.633999824523926,5.644999980926514,2543730
2022-01-26 11:30:00-05:00,5.625,5.650000095367432,5.619999885559082,5.644999980926514,2427837
2022-01-26 12:30:00-05:00,5.644999980926514,5.659999847412109,5.630000114440918,5.644999980926514,1634283
2022-01-26 13:30:00-05:00,5.650000095367432,5.699999809265137,5.619999885559082,5.65500020980835,3878881
2022-01-26 14:30:00-05:00,5.6315999031066895,5.635000228881836,5.53000020980835,5.53000020980835,6295105
2022-01-26 15:30:00-05:00,5.559999942779541,5.579999923706055,5.554999828338623,5.574999809265137,5003045
2022-01-26 16:00:00-05:00,5.58,5.6,5.54,5.55,0
2022-01-26 17:00:00-05:00,5.55,5.74,5.54,5.55,0
2022-01-26 18:00:00-05:00,5.55,5.58,5.55,5.58,0
2022-01-27 04:00:00-05:00,5.8,5.8,5.55,5.61,0
2022-01-27 05:00:00-05:00,5.6,5.62,5.59,5.62,0
2022-01-27 06:00:00-05:00,5.61,5.62,5.58,5.62,0
2022-01-27 07:00:00-05:00,5.62,5.62,5.58,5.59,0
2022-01-27 08:00:00-05:00,5.595,5.63,5.57,5.63,0
2022-01-27 09:00:00-05:00,5.62,5.65,5.58,5.64,0
2022-01-27 09:30:00-05:00,5.650000095367432,5.690000057220459,5.620100021362305,5.625,9819714
2022-01-27 10:30:00-05:00,5.625,5.670000076293945,5.599999904632568,5.644999980926514,9412863
2022-01-27 11:30:00-05:00,5.644999980926514,5.659999847412109,5.579999923706055,5.585000038146973,3519670
2022-01-27 12:30:00-05:00,5.579999923706055,5.605000019073486,5.550000190734863,5.559999942779541,4596774
2022-01-27 13:30:00-05:00,5.550000190734863,5.619999885559082,5.550000190734863,5.574999809265137,4408851
2022-01-27 14:30:00-05:00,5.574999809265137,5.630000114440918,5.559999942779541,5.605000019073486,6251134
2022-01-27 15:30:00-05:00,5.605000019073486,5.630000114440918,5.590000152587891,5.590000152587891,5787521
2022-01-27 16:00:00-05:00,5.6,5.65,5.55,5.6,0
2022-01-27 17:00:00-05:00,5.56,5.69,5.56,5.65,0
2022-01-27 18:00:00-05:00,5.65,5.67,5.65,5.67,0
2022-01-28 04:00:00-05:00,5.62,5.63,5.6,5.61,0
2022-01-28 05:00:00-05:00,5.61,5.61,5.58,5.59,0
2022-01-28 06:00:00-05:00,5.58,5.58,5.53,5.54,0
2022-01-28 07:00:00-05:00,5.56,5.59,5.55,5.57,0
2022-01-28 08:00:00-05:00,5.58,5.59,5.55,5.58,0
2022-01-28 09:00:00-05:00,5.59,5.63,5.59,5.62,0
2022-01-28 09:30:00-05:00,5.630000114440918,5.65500020980835,5.512499809265137,5.570000171661377,9776739
2022-01-28 10:30:00-05:00,5.570000171661377,5.645400047302246,5.539999961853027,5.639999866485596,5964934
2022-01-28 11:30:00-05:00,5.635000228881836,5.650000095367432,5.599999904632568,5.610000133514404,3173917
2022-01-28 12:30:00-05:00,5.610000133514404,5.639999866485596,5.5945000648498535,5.619999885559082,2215745
2022-01-28 13:30:00-05:00,5.619999885559082,5.650000095367432,5.539999961853027,5.554999828338623,4838214
2022-01-28 14:30:00-05:00,5.550000190734863,5.659999847412109,5.539999961853027,5.650000095367432,3380236
2022-01-28 15:30:00-05:00,5.659999847412109,5.71999979019165,5.630000114440918,5.71999979019165,3696803
2022-01-28 16:00:00-05:00,5.72,5.72,5.63,5.71,0
2022-01-28 17:00:00-05:00,5.69,5.72,5.68,5.68,0
2022-01-28 18:00:00-05:00,5.68,5.7,5.68,5.7,0
2022-01-31 04:00:00-05:00,5.85,5.85,5.8,5.81,0
2022-01-31 05:00:00-05:00,5.81,5.81,5.77,5.78,0
2022-01-31 06:00:00-05:00,5.78,5.79,5.75,5.76,0
2022-01-31 07:00:00-05:00,5.76,5.78,5.74,5.76,0
2022-01-31 08:00:00-05:00,5.77,5.8,5.76,5.76,0
2022-01-31 09:00:00-05:00,5.77,5.8,5.76,5.8,0
2022-01-31 09:30:00-05:00,5.800000190734863,5.849999904632568,5.789999961853027,5.824999809265137,8255447
2022-01-31 10:30:00-05:00,5.824999809265137,5.860000133514404,5.809999942779541,5.829999923706055,3184182
2022-01-31 11:30:00-05:00,5.840000152587891,5.880000114440918,5.829999923706055,5.855000019073486,2190944
2022-01-31 12:30:00-05:00,5.860000133514404,5.880000114440918,5.840000152587891,5.860000133514404,1345164
2022-01-31 13:30:00-05:00,5.864999771118164,5.889999866485596,5.853499889373779,5.885000228881836,1448626
2022-01-31 14:30:00-05:00,5.885000228881836,5.900000095367432,5.849999904632568,5.885000228881836,3709354
2022-01-31 15:30:00-05:00,5.880000114440918,5.929999828338623,5.880000114440918,5.900000095367432,4242964
2022-01-31 16:00:00-05:00,5.9,5.94,5.85,5.89,0
2022-01-31 17:00:00-05:00,5.89,5.93,5.85,5.92,0
2022-01-31 18:00:00-05:00,5.9,5.92,5.9,5.9,0
2022-02-01 04:00:00-05:00,5.96,5.97,5.91,5.91,0
2022-02-01 05:00:00-05:00,5.91,5.93,5.89,5.91,0
2022-02-01 06:00:00-05:00,5.91,5.92,5.89,5.9,0
2022-02-01 07:00:00-05:00,5.91,5.94,5.9,5.93,0
2022-02-01 08:00:00-05:00,5.93,5.96,5.9199,5.92,0
2022-02-01 09:00:00-05:00,5.91,5.93,5.91,5.92,0
2022-02-01 09:30:00-05:00,5.920000076293945,5.929999828338623,5.860000133514404,5.909999847412109,9789599
2022-02-01 10:30:00-05:00,5.914999961853027,5.940000057220459,5.900000095367432,5.920100212097168,3723230
2022-02-01 11:30:00-05:00,5.925000190734863,5.940000057220459,5.900000095367432,5.90500020980835,2601613
2022-02-01 12:30:00-05:00,5.906400203704834,5.920000076293945,5.880000114440918,5.914999961853027,1860033
