Date,Open,High,Low,Close,Volume
2014-12-08,30.15999984741211,35.25,30.0,33.9900016784668,8341900
2014-12-15,33.06999969482422,33.47999954223633,30.0,31.469999313354492,2008400
2014-12-22,31.739999771118164,34.0,30.770000457763672,33.52000045776367,442400
2014-12-29,33.75,37.0,33.5099983215332,36.470001220703125,581500
2015-01-05,37.0099983215332,37.5,33.0099983215332,33.86000061035156,1624900
2015-01-12,34.310001373291016,35.209999084472656,30.329999923706055,31.899999618530273,1126700
2015-01-19,32.38999938964844,33.08000183105469,30.3700008392334,32.79999923706055,738300
2015-01-26,32.79999923706055,32.9900016784668,30.200000762939453,31.059999465942383,451700
2015-02-02,31.600000381469727,34.33000183105469,29.663000106811523,33.849998474121094,422600
2015-02-09,34.189998626708984,38.650001525878906,33.029998779296875,33.75,825200
2015-02-16,34.20000076293945,36.0,33.22999954223633,34.88999938964844,649500
2015-02-23,34.97999954223633,35.97999954223633,34.15999984741211,34.459999084472656,314000
2015-03-02,34.119998931884766,35.75,33.54999923706055,34.2599983215332,462600
2015-03-09,34.540000915527344,35.61000061035156,33.720001220703125,34.04999923706055,618100
2015-03-16,34.41999816894531,35.27000045776367,33.04999923706055,34.7599983215332,1066000
2015-03-23,34.7599983215332,35.6619987487793,32.5099983215332,33.29999923706055,615200
2015-03-30,33.5,35.849998474121094,31.40999984741211,31.670000076293945,1244800
2015-04-06,32.220001220703125,33.518001556396484,32.0,32.720001220703125,403300
2015-04-13,32.560001373291016,33.71799850463867,31.670000076293945,32.0099983215332,624500
2015-04-20,32.04999923706055,34.54999923706055,31.959999084472656,32.68000030517578,421500
2015-04-27,32.970001220703125,33.029998779296875,31.809999465942383,32.97999954223633,512300
2015-05-04,33.0,33.0,31.959999084472656,32.720001220703125,459900
2015-05-11,32.59000015258789,35.970001220703125,30.59000015258789,30.709999084472656,991600
2015-05-18,30.68000030517578,32.959999084472656,30.260000228881836,32.43000030517578,815500
2015-05-25,32.779998779296875,32.900001525878906,31.780000686645508,32.72999954223633,290900
2015-06-01,31.049999237060547,32.5,30.600000381469727,31.860000610351562,1148400
2015-06-08,31.709999084472656,33.189998626708984,31.0,32.880001068115234,1633900
2015-06-15,32.560001373291016,33.5,31.81999969482422,33.189998626708984,5121700
2015-06-22,33.0,35.529998779296875,32.88999938964844,35.31999969482422,2248100
2015-06-29,35.099998474121094,36.49700164794922,34.36000061035156,35.439998626708984,826600
2015-07-06,35.220001220703125,35.459999084472656,32.720001220703125,34.310001373291016,952200
2015-07-13,34.38999938964844,37.0,33.880001068115234,35.290000915527344,1191200
2015-07-20,35.380001068115234,37.470001220703125,35.380001068115234,36.2599983215332,812000
2015-07-27,35.93000030517578,36.310001373291016,34.209999084472656,34.79999923706055,521900
2015-08-03,34.65999984741211,38.869998931884766,34.08000183105469,37.54999923706055,1489400
2015-08-10,37.7599983215332,38.84000015258789,31.469999313354492,34.470001220703125,2064700
2015-08-17,34.0,34.97999954223633,33.11000061035156,33.349998474121094,1020700
2015-08-24,31.6200008392334,33.75,30.559999465942383,33.619998931884766,1223500
2015-08-31,33.400001525878906,33.560001373291016,31.799999237060547,33.22999954223633,1174800
2015-09-07,33.470001220703125,36.970001220703125,33.25,35.93000030517578,1616200
2015-09-14,36.0,38.47999954223633,35.36000061035156,37.63999938964844,2591100
2015-09-21,38.459999084472656,39.9900016784668,37.79999923706055,39.0,1363000
2015-09-28,38.70000076293945,39.5,36.619998931884766,39.43000030517578,1473700
2015-10-05,39.5,39.9900016784668,38.279998779296875,39.439998626708984,958500
2015-10-12,39.56999969482422,39.869998931884766,37.5099983215332,39.0,792800
2015-10-19,38.790000915527344,39.47999954223633,38.02000045776367,39.0,583300
2015-10-26,38.779998779296875,39.71500015258789,38.290000915527344,39.650001525878906,738100
2015-11-02,39.439998626708984,40.130001068115234,35.029998779296875,36.0099983215332,1555000
2015-11-09,35.849998474121094,36.119998931884766,33.16999816894531,34.650001525878906,2098600
2015-11-16,34.54999923706055,38.400001525878906,34.54999923706055,37.72999954223633,1143000
2015-11-23,37.689998626708984,38.189998626708984,36.654998779296875,37.43000030517578,297700
2015-11-30,37.5099983215332,37.81999969482422,35.310001373291016,36.630001068115234,1090300
2015-12-07,36.400001525878906,37.29999923706055,35.119998931884766,35.720001220703125,1185300
2015-12-14,35.65999984741211,36.75,35.209999084472656,36.2599983215332,1350100
2015-12-21,36.220001220703125,37.52000045776367,35.52000045776367,37.470001220703125,889600
2015-12-28,37.470001220703125,37.529998779296875,36.189998626708984,36.43000030517578,423900
2016-01-04,35.790000915527344,36.22999954223633,34.040000915527344,34.33000183105469,2245800
2016-01-11,34.369998931884766,34.709999084472656,29.790000915527344,30.68000030517578,2265200
2016-01-18,31.059999465942383,31.139999389648438,28.1200008392334,29.469999313354492,1568300
2016-01-25,29.290000915527344,29.690000534057617,27.149999618530273,28.219999313354492,2211300
2016-02-01,28.100000381469727,30.1299991607666,20.90999984741211,23.239999771118164,4772100
2016-02-08,23.0,24.940000534057617,20.385000228881836,23.729999542236328,5215200
2016-02-15,23.920000076293945,27.399999618530273,23.1200008392334,26.770000457763672,2348600
2016-02-22,27.049999237060547,27.479999542236328,25.1200008392334,26.780000686645508,2173100
2016-02-29,26.780000686645508,28.270000457763672,26.5,27.600000381469727,2031500
2016-03-07,27.260000228881836,28.360000610351562,25.84000015258789,26.540000915527344,2440000
2016-03-14,26.540000915527344,27.219999313354492,23.809999465942383,24.979999542236328,2629300
2016-03-21,24.84000015258789,25.079999923706055,23.729999542236328,24.0,906800
2016-03-28,24.1200008392334,26.18000030517578,23.450000762939453,24.989999771118164,2252300
2016-04-04,24.969999313354492,25.84000015258789,24.670000076293945,25.200000762939453,1068900
2016-04-11,25.3799991607666,25.770000457763672,23.889999389648438,23.950000762939453,1603900
2016-04-18,23.889999389648438,26.280000686645508,23.760000228881836,25.770000457763672,2018200
2016-04-25,25.760000228881836,26.489999771118164,25.395000457763672,25.780000686645508,1176300
2016-05-02,25.860000610351562,26.360000610351562,24.170000076293945,24.75,1835300
2016-05-09,24.81999969482422,27.1200008392334,23.549999237060547,25.489999771118164,3946400
2016-05-16,25.040000915527344,26.829999923706055,25.040000915527344,26.690000534057617,1887700
2016-05-23,26.329999923706055,29.290000915527344,26.329999923706055,29.280000686645508,2845200
2016-05-30,29.149999618530273,31.889999389648438,29.049999237060547,31.209999084472656,2282800
2016-06-06,31.030000686645508,32.709999084472656,30.3700008392334,30.5,2029000
2016-06-13,30.469999313354492,31.10300064086914,29.459999084472656,30.229999542236328,2255400
2016-06-20,29.65999984741211,31.40999984741211,29.600000381469727,30.139999389648438,3931900
2016-06-27,29.84000015258789,29.90999984741211,27.200000762939453,29.190000534057617,2105200
2016-07-04,29.059999465942383,31.670000076293945,28.760000228881836,31.549999237060547,1463000
2016-07-11,31.579999923706055,32.939998626708984,31.19499969482422,32.349998474121094,2127900
2016-07-18,32.09000015258789,33.9900016784668,32.04999923706055,33.90999984741211,1377200
