,Open,High,Low,Close,Volume
2022-01-21 04:00:00-05:00,304.77,304.77,298.0,298.0,0
2022-01-21 05:00:00-05:00,301.59,305.4,301.59,305.4,0
2022-01-21 07:00:00-05:00,304.85,308.96,304.85,308.66,0
2022-01-21 08:00:00-05:00,308.44,309.94,305.0,309.94,0
2022-01-21 09:00:00-05:00,309.2,313.99,307.0,309.54,0
2022-01-21 09:30:00-05:00,309.25,313.8699951171875,305.1499938964844,307.1050109863281,211648
2022-01-21 10:30:00-05:00,306.7699890136719,313.0799865722656,306.5450134277344,311.7900085449219,149800
2022-01-21 11:30:00-05:00,311.4200134277344,311.9100036621094,307.9599914550781,310.1000061035156,121472
2022-01-21 12:30:00-05:00,309.67999267578125,311.1600036621094,307.8900146484375,308.44000244140625,96270
2022-01-21 13:30:00-05:00,307.9100036621094,310.125,306.2900085449219,306.30999755859375,79483
2022-01-21 14:30:00-05:00,306.3800048828125,307.7300109863281,303.510009765625,304.625,132936
2022-01-21 15:30:00-05:00,304.6300048828125,307.1199951171875,303.0,303.1099853515625,186907
2022-01-21 16:00:00-05:00,303.31,321.05,301.0,320.0,0
2022-01-21 17:00:00-05:00,303.31,303.31,303.31,303.31,0
2022-01-21 18:00:00-05:00,303.31,303.31,300.0,300.0,0
2022-01-25 14:30:00-05:00,298.1156921386719,298.1156921386719,293.57000732421875,293.7250061035156,569335
2022-01-25 15:30:00-05:00,293.7799987792969,294.3999938964844,292.1600036621094,293.57501220703125,53583
2022-01-25 16:00:00-05:00,291.66,291.66,291.66,291.66,289587
2022-01-25 17:00:00-05:00,289.0,289.0,288.55,288.55,0
2022-01-25 18:00:00-05:00,292.68,292.68,292.68,292.68,0
2022-01-26 07:00:00-05:00,299.53,299.53,295.16,295.16,0
2022-01-26 08:00:00-05:00,295.03,297.73,295.03,297.72,0
2022-01-26 09:00:00-05:00,297.0,298.0,295.39,295.58,0
2022-01-26 09:30:00-05:00,302.4100036621094,303.7799987792969,298.6499938964844,302.2799987792969,132634
2022-01-26 10:30:00-05:00,299.1400146484375,300.45001220703125,296.8699951171875,298.5,149924
2022-01-26 11:30:00-05:00,298.5849914550781,299.6000061035156,297.4100036621094,298.8399963378906,101555
2022-01-26 12:30:00-05:00,299.010009765625,300.7065124511719,297.95001220703125,298.2200012207031,107866
2022-01-26 13:30:00-05:00,298.510009765625,298.510009765625,295.55499267578125,295.8299865722656,101360
2022-01-26 14:30:00-05:00,296.7200012207031,297.32000732421875,284.0,284.0,221955
2022-01-26 15:30:00-05:00,287.9800109863281,288.3699951171875,286.0799865722656,288.2799987792969,210734
2022-01-26 16:00:00-05:00,288.56,288.56,287.24,288.1,0
2022-01-26 17:00:00-05:00,288.37,288.37,288.0,288.37,0
2022-01-27 04:00:00-05:00,288.56,288.56,288.56,288.56,0
2022-01-27 05:00:00-05:00,288.56,288.56,288.08,288.08,0
2022-01-27 07:00:00-05:00,291.98,291.98,288.22,288.62,0
2022-01-27 08:00:00-05:00,288.29,291.96,288.24,289.11,0
2022-01-27 09:00:00-05:00,289.81,295.63,288.68,294.06,0
2022-01-27 09:30:00-05:00,293.4599914550781,294.8699951171875,290.6099853515625,291.6700134277344,155186
2022-01-27 10:30:00-05:00,291.6141052246094,293.32000732421875,287.8450012207031,290.1099853515625,103961
2022-01-27 11:30:00-05:00,289.9100036621094,292.2030944824219,286.7300109863281,287.5199890136719,70503
2022-01-27 12:30:00-05:00,287.6700134277344,288.4800109863281,283.0899963378906,283.2300109863281,102073
2022-01-27 13:30:00-05:00,283.2099914550781,286.3500061035156,282.340087890625,283.739990234375,79781
2022-01-27 14:30:00-05:00,283.8900146484375,285.80999755859375,282.8999938964844,284.7099914550781,99981
2022-01-27 15:30:00-05:00,285.0799865722656,287.0,283.25,285.3599853515625,222284
2022-01-27 16:00:00-05:00,285.1,287.0,284.65,285.46,0
2022-01-27 17:00:00-05:00,285.36,288.17,285.36,287.99,0
2022-01-27 18:00:00-05:00,287.0,290.01,286.0,286.43,0
2022-01-28 04:00:00-05:00,285.4,285.4,285.4,285.4,0
2022-01-28 05:00:00-05:00,285.16,285.16,284.89,285.11,0
2022-01-28 06:00:00-05:00,284.69,286.0,283.0,285.25,0
2022-01-28 07:00:00-05:00,285.0,285.24,285.0,285.24,0
2022-01-28 08:00:00-05:00,281.07,281.79,280.0,281.07,0
2022-01-28 09:00:00-05:00,281.98,287.3,281.24,285.35,0
2022-01-28 09:30:00-05:00,286.4100036621094,289.30999755859375,279.5799865722656,284.29998779296875,109692
2022-01-28 10:30:00-05:00,283.9200134277344,292.32000732421875,283.3800048828125,291.0799865722656,75662
2022-01-28 11:30:00-05:00,291.1300048828125,294.32000732421875,289.8999938964844,291.80499267578125,113295
2022-01-28 12:30:00-05:00,291.8800048828125,293.5199890136719,290.9800109863281,291.760009765625,132433
2022-01-28 13:30:00-05:00,292.05999755859375,293.19000244140625,288.2327880859375,288.8500061035156,67994
2022-01-28 14:30:00-05:00,288.989990234375,294.05999755859375,288.4649963378906,293.0799865722656,96350
2022-01-28 15:30:00-05:00,293.07000732421875,296.8699951171875,291.79998779296875,296.3500061035156,362062
2022-01-28 16:00:00-05:00,296.35,296.35,290.0,296.35,0
2022-01-28 17:00:00-05:00,296.0,299.36,295.71,296.35,0
2022-01-28 18:00:00-05:00,295.9,295.9,295.9,295.9,0
2022-01-31 06:00:00-05:00,296.35,297.0,296.35,297.0,0
2022-01-31 07:00:00-05:00,299.5,301.17,295.0,295.46,0
2022-01-31 08:00:00-05:00,295.5,295.5,295.0,295.31,0
2022-01-31 09:00:00-05:00,295.87,296.6,295.83,296.6,0
2022-01-31 09:30:00-05:00,296.3599853515625,306.260009765625,295.989990234375,303.94500732421875,139276
2022-01-31 10:30:00-05:00,304.010009765625,306.8500061035156,303.5,305.1000061035156,72675
2022-01-31 11:30:00-05:00,305.32000732421875,308.95001220703125,304.7799987792969,306.5150146484375,78600
2022-01-31 12:30:00-05:00,306.5150146484375,307.9800109863281,306.3500061035156,306.42999267578125,72057
2022-01-31 13:30:00-05:00,306.4700012207031,308.1300048828125,305.7699890136719,307.9700012207031,55457
2022-01-31 14:30:00-05:00,307.8299865722656,308.3299865722656,305.8299865722656,307.57000732421875,86103
2022-01-31 15:30:00-05:00,307.55999755859375,310.8399963378906,307.30999755859375,310.489990234375,166956
2022-01-31 16:00:00-05:00,310.5,310.5,305.1006,310.49,0
2022-01-31 17:00:00-05:00,310.5,310.5,308.0,308.13,0
2022-01-31 18:00:00-05:00,309.5,310.45,307.65,310.45,0
2022-02-01 04:00:00-05:00,310.0,310.7,310.0,310.7,0
2022-02-01 06:00:00-05:00,309.87,310.0,309.87,310.0,0
