Open,High,Low,Close,Volume
108.0,108.0,106.66,106.66,0
109.0,109.0,109.0,109.0,0
107.39,109.44,107.34,109.44,0
107.18000030517578,107.9800033569336,107.18000030517578,107.4749984741211,55892
107.5,107.51000213623047,106.68499755859375,106.87999725341797,52524
106.88999938964844,107.3499984741211,106.76000213623047,107.2699966430664,31025
107.29000091552734,107.83999633789062,107.2300033569336,107.83999633789062,20914
107.91000366210938,108.2699966430664,107.87000274658203,108.12999725341797,31863
108.09500122070312,108.12999725341797,107.80999755859375,108.08000183105469,11859
108.08000183105469,108.63999938964844,108.08000183105469,108.58499908447266,30381
108.63999938964844,108.94599914550781,108.63999938964844,108.80000305175781,19506
108.77999877929688,108.87000274658203,108.55999755859375,108.81999969482422,22215
108.8550033569336,109.0250015258789,108.68000030517578,108.69000244140625,26809
108.70999908447266,108.87000274658203,108.69999694824219,108.79669952392578,36438
108.802001953125,108.86000061035156,108.54000091552734,108.69000244140625,14175
108.7300033569336,108.91000366210938,108.5999984741211,108.82350158691406,20283
108.81999969482422,108.86000061035156,108.4800033569336,108.5199966430664,26572
108.48999786376953,108.72000122070312,108.30069732666016,108.72000122070312,12532
108.76000213623047,108.96790313720703,108.76000213623047,108.91999816894531,21252
108.91999816894531,109.04000091552734,108.7699966430664,109.04000091552734,16824
109.06999969482422,109.16000366210938,108.98999786376953,109.11000061035156,8819
109.1500015258789,109.18000030517578,108.9800033569336,109.01000213623047,15077
109.0199966430664,109.16500091552734,109.01000213623047,109.12000274658203,13272
109.1500015258789,109.29000091552734,108.88999938964844,108.91999816894531,14262
108.93499755859375,109.16999816894531,108.91000366210938,109.12999725341797,14768
109.12000274658203,109.13999938964844,108.86000061035156,108.86000061035156,19354
108.86000061035156,108.98999786376953,108.66999816894531,108.96499633789062,18896
108.93000030517578,109.26000213623047,108.88999938964844,109.06500244140625,49107
109.04000091552734,109.26000213623047,108.69999694824219,109.0999984741211,136839
109.1,109.1,109.1,109.1,0
109.1,109.1,109.1,109.1,0
109.28,109.31,109.28,109.31,0
109.45,109.45,109.45,109.45,0
108.62999725341797,109.9800033569336,108.62999725341797,109.58000183105469,56036
109.59500122070312,109.81999969482422,108.81999969482422,109.1500015258789,46556
109.06999969482422,109.16000366210938,108.19999694824219,108.22370147705078,69428
108.22000122070312,108.375,107.9000015258789,108.0999984741211,36913
108.06999969482422,108.2300033569336,107.86000061035156,108.19999694824219,39855
108.22000122070312,108.81500244140625,108.22000122070312,108.47000122070312,24924
108.47000122070312,108.75,108.08999633789062,108.31999969482422,32451
108.37000274658203,108.76399993896484,108.26000213623047,108.66999816894531,21957
108.72000122070312,109.0,108.72000122070312,108.97000122070312,26560
108.91500091552734,109.13999938964844,108.87000274658203,109.05000305175781,25310
109.05000305175781,109.26000213623047,108.62999725341797,108.79000091552734,36086
108.6500015258789,108.68000030517578,108.30999755859375,108.44999694824219,13749
108.4800033569336,108.54000091552734,108.0199966430664,108.12999725341797,16519
108.06999969482422,108.20999908447266,107.88500213623047,107.91000366210938,16668
107.8499984741211,108.4800033569336,107.73999786376953,107.9800033569336,59810
107.94090270996094,108.125,107.92500305175781,107.92500305175781,14804
107.87000274658203,107.9000015258789,107.7300033569336,107.80000305175781,13461
107.80000305175781,107.87000274658203,107.6500015258789,107.83000183105469,14931
107.83000183105469,107.91999816894531,107.62000274658203,107.7249984741211,18221
107.70999908447266,107.79000091552734,107.68000030517578,107.73500061035156,15742
107.72000122070312,107.99500274658203,107.72000122070312,107.99500274658203,18749
108.01499938964844,108.18000030517578,107.91999816894531,108.12999725341797,19565
108.22000122070312,108.38500213623047,108.12999725341797,108.30000305175781,16102
108.27999877929688,108.3499984741211,108.0199966430664,108.04000091552734,23018
108.04000091552734,108.08499908447266,107.80999755859375,107.94000244140625,40298
107.91000366210938,107.91000366210938,107.44000244140625,107.51000213623047,141058
107.51,107.51,107.51,107.51,0
107.0,107.0,107.0,107.0,0
107.51,107.51,107.51,107.51,0
109.05,109.05,107.89,108.45,0
109.04,109.05,109.02,109.05,0
108.74,109.35,108.74,109.35,0
109.38,109.94,109.38,109.94,0
109.94,109.94,109.23,109.23,0
109.27,109.27,109.27,109.27,0
107.51,109.27,107.51,109.27,0
109.99,109.99,109.99,109.99,0
109.7,109.98,109.7,109.98,0
109.83,109.87,109.83,109.87,0
109.4800033569336,109.62999725341797,107.80000305175781,107.80999755859375,74580
107.875,107.87999725341797,107.27999877929688,107.66000366210938,54688
107.68000030517578,107.7300033569336,107.43000030517578,107.51499938964844,13687
106.81500244140625,106.91999816894531,106.75160217285156,106.81999969482422,443545
106.79499816894531,106.81999969482422,106.5199966430664,106.61000061035156,13235
106.5999984741211,106.63999938964844,106.41000366210938,106.56999969482422,12943
106.56999969482422,106.94000244140625,106.56999969482422,106.7300033569336,15193
106.76000213623047,106.81999969482422,106.55999755859375,106.55999755859375,25118
106.4800033569336,106.66500091552734,106.37999725341797,106.41000366210938,29396
106.4000015258789,106.83499908447266,106.38999938964844,106.69999694824219,35313
106.72000122070312,106.86000061035156,106.68000030517578,106.76000213623047,28537
106.76000213623047,106.77999877929688,106.51000213623047,106.53500366210938,21673
106.54000091552734,106.54000091552734,105.91999816894531,105.98999786376953,52323
106.01499938964844,106.09500122070312,105.8499984741211,105.95999908447266,31397
105.94999694824219,105.94999694824219,105.23999786376953,105.2699966430664,57530
105.22000122070312,105.26000213623047,104.875,105.01000213623047,180348
105.04,105.09,105.0,105.09,0
105.04,105.04,105.04,105.04,0
105.04,105.04,105.04,105.04,0
104.7,104.7,104.7,104.7,0
