Datetime,Open,High,Low,Close,Volume
2022-01-21 04:00:00-05:00,157.46,157.46,157.08,157.08,0
2022-01-21 04:05:00-05:00,157.03,157.2,156.82,156.82,0
2022-01-21 04:10:00-05:00,156.82,156.82,156.7,156.7,0
2022-01-21 04:15:00-05:00,156.8,156.8,156.75,156.75,0
2022-01-21 04:20:00-05:00,156.78,156.94,156.7,156.94,0
2022-01-21 04:25:00-05:00,156.93,156.93,156.93,156.93,0
2022-01-21 04:30:00-05:00,157.01,157.2,157.01,157.07,0
2022-01-21 04:45:00-05:00,157.06,157.41,157.02,157.02,0
2022-01-21 04:50:00-05:00,157.07,157.5,157.07,157.5,0
2022-01-21 04:55:00-05:00,157.37,157.46,157.37,157.46,0
2022-01-21 05:00:00-05:00,157.42,157.52,157.23,157.5,0
2022-01-21 05:10:00-05:00,157.5,157.66,157.32,157.36,0
2022-01-21 05:20:00-05:00,157.56,157.69,157.56,157.69,0
2022-01-21 05:25:00-05:00,157.63,157.63,157.63,157.63,0
2022-01-21 05:35:00-05:00,157.88,157.88,157.88,157.88,0
2022-01-21 05:50:00-05:00,157.52,157.52,157.5,157.5,0
2022-01-21 06:05:00-05:00,157.37,157.37,156.93,156.95,0
2022-01-21 06:10:00-05:00,157.04,157.04,157.04,157.04,0
2022-01-21 06:15:00-05:00,156.9,157.04,156.8,156.99,0
2022-01-21 06:20:00-05:00,156.7,156.85,156.6,156.6,0
2022-01-21 06:30:00-05:00,156.73,156.73,156.73,156.73,0
2022-01-21 06:35:00-05:00,156.8,156.8,156.8,156.8,0
2022-01-21 06:40:00-05:00,156.8,156.8,156.74,156.74,0
2022-01-21 06:55:00-05:00,157.03,157.08,157.0,157.08,0
2022-01-21 07:00:00-05:00,157.06,157.16,156.81,156.87,0
2022-01-21 07:05:00-05:00,156.7,156.7,156.46,156.46,0
2022-01-21 07:10:00-05:00,156.51,156.54,156.4,156.51,0
2022-01-21 07:15:00-05:00,156.58,156.76,156.5,156.72,0
2022-01-21 07:20:00-05:00,156.71,156.74,156.71,156.74,0
2022-01-21 07:25:00-05:00,156.7,156.7,156.63,156.67,0
2022-01-21 07:30:00-05:00,156.64,156.64,156.55,156.55,0
2022-01-21 07:35:00-05:00,156.56,156.8,156.52,156.8,0
2022-01-21 07:40:00-05:00,156.79,156.79,156.55,156.55,0
