Date,Firm,To Grade,From Grade,Action
2018-05-22 12:05:23,JP Morgan,Overweight,,init
2018-05-22 18:10:36,Canaccord Genuity,Buy,,init
2018-05-22 18:10:36,Morgan Stanley,Overweight,,init
2018-05-22 18:10:37,SunTrust Robinson Humphrey,Buy,,init
2018-05-22 18:10:38,Jefferies,Buy,,init
2018-05-22 18:12:01,RBC Capital,Outperform,,init
2018-05-22 18:12:55,William Blair,Outperform,,init
2018-06-05 11:41:55,Canaccord Genuity,Buy,Buy,main
2018-06-06 12:00:43,Morgan Stanley,Overweight,Overweight,main
2018-09-05 15:06:13,Canaccord Genuity,Buy,Buy,main
2018-09-18 11:42:06,Morgan Stanley,Overweight,Overweight,main
2018-10-23 12:18:58,Morgan Stanley,Overweight,Overweight,main
2018-11-30 14:50:27,RBC Capital,Outperform,Outperform,main
2018-12-04 12:57:00,Morgan Stanley,Overweight,Overweight,main
2019-01-04 13:09:25,Stephens & Co.,Overweight,,init
2019-03-22 10:51:02,DA Davidson,Neutral,,init
2019-04-04 11:47:46,Oppenheimer,Outperform,,init
2019-04-12 10:53:01,Needham,Buy,,init
2019-08-02 12:13:26,Wedbush,Outperform,,init
2019-09-05 12:10:35,JP Morgan,Overweight,,main
2019-10-02 12:01:40,Canaccord Genuity,Buy,,main
2019-10-03 11:28:17,RBC Capital,Outperform,,main
2019-10-10 11:53:41,Berenberg,Buy,,init
2019-11-11 12:21:37,Wedbush,Neutral,Outperform,down
2020-01-31 12:24:05,BMO Capital,Outperform,,init
2020-03-18 10:42:37,RBC Capital,Outperform,,main
2020-03-30 13:37:41,Morgan Stanley,Overweight,,main
2020-04-16 12:55:39,RBC Capital,Outperform,,reit
2020-04-23 09:11:26,JP Morgan,Neutral,Overweight,down
2020-05-14 09:43:02,Jefferies,Hold,Buy,down
2020-05-15 11:15:43,Citigroup,Neutral,,init
2020-05-22 12:24:20,Morgan Stanley,Overweight,,main
2020-06-04 10:41:14,Needham,Buy,,main
2020-06-04 12:23:35,Morgan Stanley,Overweight,,main
2020-06-04 12:27:34,Canaccord Genuity,Buy,,main
2020-06-04 12:52:58,Oppenheimer,Outperform,,main
2020-06-23 11:29:51,Wells Fargo,Equal-Weight,,init
2020-06-23 12:13:14,Morgan Stanley,Overweight,,main
2020-07-27 08:50:03,KeyBanc,Overweight,,init
2020-09-03 08:47:03,KeyBanc,Overweight,,main
2020-09-03 11:28:45,Oppenheimer,Outperform,,main
2020-09-03 12:22:22,Morgan Stanley,Overweight,,main
2020-09-03 14:25:36,Canaccord Genuity,Buy,,main
2020-09-03 15:17:55,Truist Securities,Buy,,main
2020-09-03 15:26:43,Jefferies,Hold,,main
2020-09-03 15:31:03,RBC Capital,Outperform,,main
2020-09-03 15:34:52,Wells Fargo,Equal-Weight,,main
2020-12-08 09:31:34,KeyBanc,Overweight,,main
2020-12-08 10:39:17,Needham,Buy,,main
2020-12-08 13:42:56,Morgan Stanley,Overweight,,main
2020-12-08 16:35:16,Canaccord Genuity,Buy,,main
2021-03-17 10:05:57,KeyBanc,Overweight,,main
2021-03-17 11:16:18,JP Morgan,Overweight,Neutral,up
2021-03-17 14:09:04,BMO Capital,Outperform,,main
2021-04-23 10:48:06,Wolfe Research,Outperform,,init
2021-06-03 11:03:17,Wells Fargo,Equal-Weight,,main
2021-06-11 10:56:12,RBC Capital,Sector Perform,Outperform,down
2021-08-19 08:59:58,Jefferies,Buy,Hold,up
2021-08-31 08:32:21,Keybanc,Overweight,,main
2021-09-08 08:37:49,Keybanc,Overweight,,main
2021-09-08 10:41:52,Needham,Buy,,main
2021-09-08 11:00:11,Oppenheimer,Outperform,,main
2021-09-08 11:31:52,RBC Capital,Sector Perform,,main
2021-09-08 12:31:55,Canaccord Genuity,Buy,,main
2021-09-08 12:39:14,Wells Fargo,Equal-Weight,,main
2021-09-08 13:36:48,BMO Capital,Outperform,,main
2021-09-09 13:09:38,Morgan Stanley,Overweight,,main
2021-12-03 10:35:56,Keybanc,Overweight,,main
2021-12-03 12:36:50,BMO Capital,Outperform,,main
2021-12-03 13:09:31,Wells Fargo,Equal-Weight,,main
2021-12-13 14:23:46,Morgan Stanley,Overweight,,main
2022-01-05 10:08:29,DA Davidson,Buy,,init
2022-01-06 13:39:03,Wells Fargo,Overweight,Equal-Weight,up
2022-01-10 12:42:02,RBC Capital,Sector Perform,,main
