Date,Firm,To Grade,From Grade,Action
2021-08-03 10:47:48,Truist Securities,Buy,,init
2021-08-04 09:03:23,Deutsche Bank,Buy,,init
2021-08-05 09:00:17,Goldman Sachs,Neutral,,init
2021-08-09 13:49:31,Oppenheimer,Outperform,,init
2021-08-11 12:57:28,Wells Fargo,Overweight,,init
2021-08-12 11:15:15,Morgan Stanley,Equal-Weight,,init
2021-08-18 12:29:03,Loop Capital,Buy,,init
2021-08-19 10:11:03,Barclays,Equal-Weight,,init
2021-08-23 13:00:38,Citigroup,Buy,,init
2021-08-24 09:55:33,Keybanc,Sector Weight,,init
2021-08-30 11:26:44,Deutsche Bank,Buy,,main
2021-09-16 09:23:07,JP Morgan,Overweight,,init
2021-10-14 12:26:22,Wells Fargo,Overweight,,main
2021-10-14 13:38:50,Susquehanna,Positive,,init
2021-10-26 13:25:17,Jefferies,Buy,,init
2021-11-02 12:36:39,Barclays,Equal-Weight,,main
2021-11-03 12:20:33,Wells Fargo,Overweight,,main
2021-11-04 14:05:58,Oppenheimer,Outperform,,main
2021-11-23 12:42:16,Loop Capital,Hold,Buy,down
2021-12-13 13:57:05,Loop Capital,Buy,Hold,up
