Date,Firm,To Grade,From Grade,Action
2012-02-24 07:11:00,Oppenheimer,Outperform,,up
2012-04-20 10:06:00,Sterne Agee,Buy,,init
2012-04-26 06:24:00,Oppenheimer,Outperform,,main
2012-04-26 08:06:00,Stifel Nicolaus,Buy,,main
2012-07-02 05:53:00,Oppenheimer,Perform,Outperform,down
2012-07-30 06:32:00,Canaccord Genuity,Buy,,init
2012-07-31 06:41:00,Canaccord Genuity,Buy,,main
2012-07-31 08:06:00,Stifel Nicolaus,Buy,,main
2012-08-22 08:00:00,Feltl & Co.,Buy,,init
2012-08-23 12:21:00,Barclays,Overweight,,init
2012-09-13 08:18:00,Stifel Nicolaus,Buy,,main
2012-09-14 06:42:00,Canaccord Genuity,Buy,,main
2012-09-17 08:52:00,Feltl & Co.,Buy,,main
2012-10-22 08:38:00,Feltl & Co.,Strong Buy,Buy,up
2012-10-24 08:13:00,Stifel Nicolaus,Buy,,main
2012-11-01 08:17:00,Stifel Nicolaus,Buy,,main
2012-11-01 08:18:00,Canaccord Genuity,buy,,main
2012-11-01 09:17:00,Feltl & Co.,Hold,Strong Buy,down
2012-11-01 10:56:00,Needham,Strong Buy,Buy,up
2012-11-06 09:53:00,Capstone,Buy,,init
2013-01-03 12:23:37,Barclays,Overweight,,main
2013-01-22 09:38:47,Pacific Crest,Sector Perform,,init
2013-01-25 08:34:15,Stifel Nicolaus,Buy,,main
2013-03-15 08:02:24,Sterne Agee,Buy,,main
2013-03-21 09:12:29,Canaccord Genuity,Buy,,main
2013-04-17 09:14:03,Sterne Agee,Buy,,main
2013-04-17 09:14:54,Canaccord Genuity,Buy,,main
2013-04-17 10:07:36,Needham,Buy,Strong Buy,down
2013-04-26 09:31:41,Barclays,Equal-Weight,,down
2013-05-23 12:18:42,Stifel Nicolaus,Hold,Buy,down
2013-05-24 06:45:12,Canaccord Genuity,,Hold,up
2013-08-28 09:37:24,Feltl & Co.,Buy,Hold,up
2013-09-25 10:27:18,Northland Securities,Market Perform,,init
2013-10-30 11:03:02,Sidoti & Co.,Neutral,Buy,down
2013-10-30 16:00:00,Barclays,Underweight,Equal-weight,down
2013-11-11 11:19:40,Barclays,Underweight,,main
2013-12-16 07:01:14,Oppenheimer,Underperform,Perform,down
2014-01-15 16:00:00,Pacific Crest,Underperform,,down
2014-04-14 10:14:52,Feltl & Co.,Hold,Buy,down
2014-04-25 08:00:00,Northland Securities,Outperform,Market Perform,up
2014-07-15 19:40:06,Barclays,Underweight,,main
2014-12-15 00:00:00,Barclays,Overweight,Underweight,up
2014-12-16 00:00:00,Oppenheimer,Perform,Underperform,up
2015-03-02 09:00:00,Barclays,Overweight,,main
2015-03-19 16:14:37,PiperJaffray,Overweight,,init
2015-04-14 09:00:00,Barclays,Overweight,,main
2015-04-29 09:00:00,Northland Securities,Outperform,,main
2015-05-26 09:00:00,Barclays,Overweight,,main
2015-07-23 07:23:53,Stifel Nicolaus,Buy,Hold,up
2015-11-30 13:05:37,Dougherty,Buy,,init
2016-01-08 07:05:59,Pacific Crest,Overweight,Sector Weight,up
2016-01-28 08:21:12,Oppenheimer,Outperform,Perform,up
