Date,Firm,To Grade,From Grade,Action
2012-03-08 09:57:00,Bank oferica,Underperform,,down
2012-03-09 07:05:00,Goldman Sachs,Buy,,main
2012-03-09 12:17:00,UBS,Neutral,,main
2012-03-21 11:03:00,UBS,Neutral,,main
2012-03-26 08:43:00,Canaccord Genuity,Buy,,init
2012-05-21 11:44:00,UBS,Neutral,,main
2012-05-22 13:10:00,PiperJaffray,Neutral,,main
2012-05-23 06:28:00,Goldman Sachs,Buy,,main
2012-05-23 06:46:00,JP Morgan,Neutral,,main
2012-05-23 07:14:00,Wedbush,Neutral,,main
2012-05-23 10:48:00,UBS,Neutral,,main
2012-08-20 12:32:00,UBS,Neutral,,main
2012-08-22 05:52:00,Deutsche Bank,Hold,,main
2012-08-22 06:24:00,Bank of America,Underperform,,main
2012-08-22 06:48:00,ISI Group,Buy,,main
2012-08-22 07:15:00,Citigroup,Buy,,main
2012-08-22 11:01:00,UBS,Neutral,,main
2012-08-22 13:05:00,Barclays,Equal-Weight,,main
2012-08-22 15:39:00,JP Morgan,Neutral,,main
2012-08-27 10:47:00,Imperial Capital,In-Line,,main
2012-09-05 05:45:00,Deutsche Bank,Buy,Hold,up
2012-09-27 05:52:00,ISI Group,Hold,Buy,down
2012-11-13 12:57:00,UBS,Neutral,,main
2012-11-15 08:03:00,Jefferies,Buy,,main
2012-11-15 12:52:00,UBS,Neutral,,main
2012-11-15 13:09:00,Barclays,Equal-Weight,,main
2012-11-19 06:10:00,Bank of America,Buy,Underperform,up
2013-01-14 16:21:10,Wedbush,Neutral,,main
2013-01-17 06:28:19,Goldman Sachs,Neutral,Buy,down
2013-01-17 07:55:59,Raymond James,Market Perform,Strong Buy,down
2013-02-05 08:16:35,Credit Suisse,Neutral,,init
2013-03-04 08:18:27,Canaccord Genuity,Buy,,main
2013-03-20 08:36:40,Goldman Sachs,Neutral,,main
2013-03-21 06:09:33,Deutsche Bank,Hold,Buy,down
2013-03-22 06:32:17,Citigroup,Buy,,main
2013-03-25 13:46:48,Imperial Capital,In-Line,,main
2013-04-12 07:06:59,Citigroup,Buy,,main
2013-05-16 16:23:53,Bank of America,Neutral,Buy,down
2013-05-17 07:53:46,Bank of America,Neutral,Buy,down
2013-05-20 12:20:22,Wedbush,Neutral,,main
2013-05-30 09:22:49,Imperial Capital,In-Line,,main
2013-08-15 08:51:53,Citigroup,Buy,,main
2013-08-22 07:48:01,Jefferies,Buy,,main
2013-09-03 06:11:31,Canaccord Genuity,Hold,Buy,down
2013-11-21 07:24:19,Citigroup,Buy,,main
2013-11-21 13:24:22,Barclays,Equal-Weight,,main
2013-11-21 13:29:53,Deutsche Bank,Hold,,main
2014-01-30 08:00:00,Wolfe Research,Outperform,,up
2014-04-04 21:41:32,Citigroup,Buy,,main
2014-04-14 21:59:55,Oppenheimer,Perform,,main
2014-05-20 20:34:44,UBS,Neutral,,main
2014-05-22 20:36:36,Canaccord Genuity,Hold,,main
2014-05-22 20:36:37,Deutsche Bank,Hold,,main
2014-05-22 21:24:22,JP Morgan,Neutral,,main
2014-05-22 22:41:26,UBS,Neutral,,main
2014-05-28 06:11:53,PiperJaffray,Overweight,Neutral,up
2014-06-02 09:34:07,Barrington Research,Outperform,,init
2014-06-24 06:26:48,Morgan Stanley,Overweight,,init
2014-07-07 06:14:59,Bank of America,Buy,Neutral,up
2014-07-17 10:30:00,Makor Capital,Sell,,init
2014-08-28 06:27:22,Morgan Stanley,Equal-weight,Overweight,down
2014-10-01 06:09:49,Credit Suisse,Neutral,,main
2014-11-14 06:04:38,Wells Fargo,Outperform,Market Perform,up
2014-11-20 08:47:44,CRT Capital,Fair Value,,main
2014-11-20 09:00:00,JP Morgan,Neutral,,main
2014-11-21 09:00:00,Citigroup,Buy,,main
2015-01-05 09:00:00,Citigroup,Buy,,main
2015-01-08 09:00:00,Deutsche Bank,Hold,,main
2015-02-18 06:37:53,PiperJaffray,Neutral,Overweight,down
2015-03-19 06:16:35,BB&T Capital,Hold,Buy,down
2015-03-19 09:00:00,Deutsche Bank,Hold,,main
2015-04-21 16:27:47,Cantor Fitzgerald,Hold,,init
2015-05-21 09:00:00,RBC Capital,Sector Perform,,main
2015-06-12 06:04:57,Oppenheimer,Outperform,Perform,up
2015-06-15 07:20:02,Wedbush,Outperform,Neutral,up
2015-07-29 07:48:07,JP Morgan,Overweight,Neutral,up
2015-08-21 07:23:52,UBS,Neutral,,main
2015-08-27 06:36:16,RBC Capital,Sector Perform,,main
2015-08-27 07:56:06,Cantor Fitzgerald,Hold,,main
2015-08-27 13:28:24,Canaccord Genuity,Hold,,main
2015-10-08 06:15:28,Jefferies,Hold,,init
2015-10-12 17:15:07,Wolfe Research,Peer Perform,Outperform,down
2015-11-16 08:32:28,Baird,Outperform,,main
2015-11-20 03:30:53,SunTrust Robinson Humphrey,Buy,,main
2015-11-20 05:59:15,Morgan Stanley,Equal-Weight,,main
2015-12-16 16:42:02,Guggenheim,Neutral,,init
2015-12-17 11:21:52,Guggenheim,Neutral,,init
2016-01-08 08:10:49,Buckingham Research,Neutral,Buy,down
2016-01-11 08:09:37,Wedbush,Neutral,Outperform,down
2016-01-25 13:12:45,Deutsche Bank,Hold,,main
2016-02-12 09:39:37,Oppenheimer,Outperform,,main
2016-03-11 06:58:46,Bank of America,Underperform,Neutral,down
2016-03-14 13:44:18,JP Morgan,Overweight,,main
2016-03-17 03:47:27,Credit Suisse,Neutral,,main
2016-03-17 05:37:40,RBC Capital,Sector Perform,,main
2016-03-17 05:40:04,Jefferies,Hold,,main
2016-03-17 05:40:20,Nomura,Buy,,main
2016-03-17 05:40:32,Baird,Outperform,,main
2016-03-17 05:40:59,Morgan Stanley,Equal-Weight,,main
2016-03-17 05:43:13,Citigroup,Buy,,main
2016-03-17 05:45:04,JP Morgan,Overweight,,main
2016-03-30 16:32:25,Barclays,Underweight,,init
2016-05-19 14:04:00,SunTrust Robinson Humphrey,Buy,,main
2016-05-24 09:19:03,Topeka,Buy,,init
2016-06-01 17:25:16,BTIG Research,Sell,,init
2016-08-22 10:57:22,UBS,Neutral,,main
2016-08-24 23:45:44,Morgan Stanley,Equal-Weight,,main
2016-08-24 23:49:03,BTIG Research,Sell,,main
2016-08-25 04:24:31,Barclays,Underweight,,main
2016-08-25 04:29:28,Credit Suisse,Neutral,,init
2016-08-25 06:26:09,UBS,Neutral,,main
2016-08-25 06:57:58,Jefferies,Hold,,main
2016-08-25 06:59:21,Wedbush,Neutral,,main
2016-08-25 07:25:53,Nomura,Buy,,main
2016-08-25 07:27:02,Citigroup,Buy,,main
2016-08-25 07:27:31,Oppenheimer,Outperform,,main
2016-08-25 07:29:32,Deutsche Bank,Hold,,main
2016-08-25 09:37:36,Baird,Outperform,,main
2016-09-20 02:29:52,Oppenheimer,Outperform,,init
2016-10-26 10:18:35,Oppenheimer,Perform,Outperform,down
2016-11-14 12:06:31,Baird,Neutral,Outperform,down
2017-01-03 22:00:17,Loop Capital,Hold,,init
2017-02-13 12:46:33,Telsey Advisory Group,Market Perform,,down
2017-03-16 14:29:49,William Blair,Market Perform,Outperform,down
2017-05-09 16:48:45,Gordon Haskett,Accumulate,,init
2017-08-24 13:00:17,Buckingham,Neutral,,main
2017-08-24 13:02:13,Deutsche Bank,Hold,,main
2017-08-24 16:18:34,Morgan Stanley,Equal-Weight,,main
2017-10-12 11:48:35,Credit Suisse,Underperform,Neutral,down
2017-10-13 11:38:59,Stifel Nicolaus,Hold,,init
