Date,Firm,To Grade,From Grade,Action
2022-01-03 10:10:50,Keybanc,Overweight,,init
2022-01-03 11:55:34,Goldman Sachs,Buy,,init
2022-01-03 12:00:28,HSBC,Hold,,init
2022-01-03 12:46:59,UBS,Buy,,init
2022-01-03 13:35:52,Morgan Stanley,Overweight,,init
2022-01-03 13:43:57,Susquehanna,Positive,,init
2022-01-03 13:49:01,Wolfe Research,Outperform,,init
2022-01-04 12:25:32,JP Morgan,Neutral,,init
2022-01-04 14:03:47,Citigroup,Buy,,init
2022-01-05 10:03:10,Itau BBA,Underperform,,init
2022-01-28 13:54:33,B of A Securities,Neutral,,init
