Date,Firm,To Grade,From Grade,Action
2016-01-04 05:59:53,Jefferies,Buy,,init
2016-01-04 07:56:43,Canaccord Genuity,Buy,,init
2016-01-04 08:16:45,William Blair,Outperform,,init
2016-01-04 08:17:08,Goldman Sachs,Neutral,,init
2016-01-04 08:17:26,JMP Securities,Perform,,init
2016-01-04 08:21:32,Morgan Stanley,Equal-Weight,,init
2016-01-04 09:13:31,Raymond James,Outperform,,init
2016-01-29 06:31:37,JMP Securities,Outperform,Market Perform,up
2016-02-05 12:34:12,UBS,Buy,,main
2016-02-10 05:36:58,Baird,Neutral,,init
2016-04-14 08:52:35,BTIG Research,Buy,,init
2016-05-26 07:30:22,Oppenheimer,Outperform,,init
2016-08-05 10:28:03,Jefferies,Buy,,main
2016-08-05 11:53:09,Oppenheimer,Outperform,,main
2016-08-10 05:45:03,BTIG Research,Neutral,Buy,down
2016-08-16 06:19:36,Summit Redstone,Buy,,init
2016-10-05 10:17:03,Cowen & Co.,Outperform,,init
2016-11-15 12:32:05,Pacific Crest,Sector Weight,,init
2016-12-02 18:24:07,Baird,Outperform,Neutral,up
2017-01-05 12:12:33,BMO Capital,Market Perform,,init
2017-04-13 15:40:41,Guggenheim,Neutral,,init
2017-04-20 12:35:34,Raymond James,Market Perform,Outperform,down
2017-07-25 11:34:22,Morgan Stanley,Overweight,Equal-Weight,up
2017-07-28 15:15:59,BMO Capital,Market Perform,,main
2017-10-20 12:10:16,Morgan Stanley,Overweight,,main
2017-10-20 18:52:12,Baird,Outperform,,main
2018-04-18 09:55:53,Jefferies,Hold,Buy,down
2018-04-20 17:58:39,JMP Securities,Market Perform,Outperform,down
2018-05-23 20:43:57,DA Davidson,Buy,,init
2018-05-30 12:12:04,Bank of America,Neutral,,init
2018-07-26 12:05:42,Morgan Stanley,Overweight,Overweight,main
2018-07-27 15:17:18,Canaccord Genuity,Buy,Buy,main
2018-07-27 15:38:41,Morgan Stanley,Overweight,Overweight,main
2018-09-05 12:50:32,DA Davidson,Buy,Buy,main
2018-10-04 10:44:16,Morgan Stanley,Equal-Weight,Overweight,down
2018-10-23 09:41:37,KeyBanc,Overweight,Sector Weight,up
2018-10-23 10:52:56,Needham,Hold,,init
2018-11-13 12:02:17,BTIG Research,Buy,Neutral,up
2019-01-15 12:18:37,Morgan Stanley,Underweight,Equal-Weight,down
