Date,Firm,To Grade,From Grade,Action
2012-02-10 06:18:00,Citigroup,Sell,,down
2012-02-15 06:42:00,Brean Capital,Buy,,main
2012-03-12 12:39:00,Feltl & Co.,Hold,,main
2012-06-22 08:44:00,ThinkEquity,Buy,,init
2012-09-21 15:46:00,Citigroup,Sell,,main
2012-09-24 06:42:00,Citigroup,Sell,,main
2013-02-15 08:00:24,BMO Capital,Market Perform,,main
2013-04-09 16:40:33,Janney Capital,Buy,,init
2013-05-03 09:40:51,Citigroup,Neutral,Sell,up
2013-07-16 06:54:00,Wedbush,Outperform,,init
2013-10-31 11:25:46,BMO Capital,Market Perform,,main
2014-05-02 01:07:16,Citigroup,Hold,,main
2014-07-08 06:21:54,BTIG Research,Buy,,init
2014-08-08 06:25:39,PiperJaffray,Neutral,Overweight,down
2014-08-11 09:00:00,Citigroup,Neutral,,main
2015-06-12 07:34:59,Raymond James,Strong Buy,Market Perform,up
2015-07-16 07:43:20,BTIG Research,Neutral,Buy,down
2016-01-06 07:45:00,Raymond James,Outperform,Strong Buy,down
2016-05-05 04:31:12,Roth Capital,Buy,,main
2016-05-05 06:30:32,PiperJaffray,Overweight,Neutral,up
2016-05-05 07:08:51,Wedbush,Outperform,,main
2017-02-13 15:10:04,Raymond James,Market Perform,Outperform,down
2017-03-16 14:45:10,PiperJaffray,Neutral,Overweight,down
2017-07-11 13:16:35,Stifel Nicolaus,Buy,,init
2017-08-14 15:44:43,BTIG Research,Buy,Neutral,up
2018-03-09 11:57:56,Barclays,Overweight,,init
2018-08-02 11:53:15,Stifel Nicolaus,Buy,Buy,main
2018-09-14 12:46:04,Needham,Buy,,init
2018-10-02 11:13:47,Stifel Nicolaus,Buy,Buy,main
2018-11-28 13:09:01,UBS,Buy,,init
2018-12-19 12:33:42,PiperJaffray,Overweight,Neutral,up
2019-04-16 11:40:49,BTIG Research,Neutral,Buy,down
2019-05-07 13:13:47,UBS,Buy,Buy,main
2019-08-01 12:43:05,UBS,Buy,,main
2019-08-01 12:45:11,Stifel Nicolaus,Buy,,main
2020-01-15 13:56:32,UBS,Buy,,main
2020-02-20 11:39:11,Needham,Buy,,main
2020-02-20 12:58:42,UBS,Buy,,main
2020-03-02 12:02:02,Raymond James,Outperform,Market Perform,up
2020-04-20 10:02:37,Needham,Hold,Buy,down
2020-04-29 14:24:12,Stifel,Buy,,main
2020-04-30 13:40:11,UBS,Buy,,main
2020-07-29 13:49:06,Raymond James,Outperform,,main
2020-07-29 14:52:25,Stifel,Buy,,main
2020-09-02 10:02:30,Baird,Outperform,,init
2020-10-28 12:29:55,Raymond James,Outperform,,main
2020-10-28 14:54:34,Stifel,Buy,,main
2021-01-29 16:40:58,Raymond James,Outperform,,main
2021-11-15 15:26:46,Piper Sandler,Overweight,,main
2022-02-16 09:53:01,Piper Sandler,Neutral,Overweight,down
2022-02-16 12:22:00,UBS,Buy,,main
2022-02-18 11:30:59,Needham,Buy,Hold,up
