Date,Firm,To Grade,From Grade,Action
2015-08-17 08:20:49,Keefe Bruyette & Woods,Outperform,,init
2015-08-17 08:22:42,SunTrust Robinson Humphrey,Neutral,,init
2016-01-29 07:24:03,SunTrust Robinson Humphrey,Buy,Neutral,up
2016-07-29 13:44:07,Keefe Bruyette & Woods,Outperform,,main
2016-08-01 04:17:07,SunTrust Robinson Humphrey,Buy,,main
2017-09-06 14:24:27,Sandler O'Neill,Buy,Hold,up
2017-10-16 14:29:54,Keefe Bruyette & Woods,Market Perform,,init
2018-10-29 15:40:02,SunTrust Robinson Humphrey,Buy,Buy,main
2018-12-12 15:22:35,SunTrust Robinson Humphrey,Hold,Buy,down
2019-12-05 11:47:18,SunTrust Robinson Humphrey,Buy,Hold,up
2020-04-24 16:19:58,SunTrust Robinson Humphrey,Buy,,main
2020-05-05 15:41:34,SunTrust Robinson Humphrey,Buy,,main
2020-09-29 11:12:28,Raymond James,Outperform,,init
2020-10-26 11:55:48,Raymond James,Strong Buy,Outperform,up
2021-01-29 16:18:11,Raymond James,Strong Buy,,main
2021-04-12 13:28:06,JP Morgan,Neutral,,init
2021-10-07 11:44:54,Raymond James,Outperform,Strong Buy,down
2021-10-29 09:14:01,JP Morgan,Overweight,Neutral,up
2021-11-01 13:11:53,Raymond James,Outperform,,main
2022-01-27 10:31:48,Raymond James,Outperform,,main
