Date,Firm,To Grade,From Grade,Action
2012-07-12 06:54:00,PiperJaffray,Neutral,,main
2014-09-30 09:41:19,Dougherty,Buy,,init
2014-10-31 09:14:45,Roth Capital,Buy,,init
2015-11-10 10:44:31,Morgan Stanley,Equal-Weight,Overweight,down
2015-12-18 08:56:25,Northland Securities,Outperform,,init
2016-01-25 10:07:44,Morgan Stanley,Overweight,Equal-Weight,up
2017-01-27 13:01:19,Craig-Hallum,Buy,,init
2018-06-04 13:56:36,Roth Capital,Neutral,Buy,down
2018-08-08 13:13:24,Roth Capital,Buy,Neutral,up
2020-04-29 13:51:00,JP Morgan,Overweight,,main
2020-10-19 15:50:31,Roth Capital,Buy,,main
2021-01-27 18:05:39,Roth Capital,Neutral,,main
2021-04-13 16:08:55,GLJ Research,Sell,,init
2021-04-22 12:25:14,Jefferies,Buy,,init
2021-05-19 13:35:18,Roth Capital,Neutral,,main
2021-06-10 11:37:38,HSBC,Buy,,init
2021-08-19 10:15:10,Nomura Instinet,Neutral,Reduce,up
2021-08-19 16:39:52,Roth Capital,Neutral,,main
2021-08-31 15:27:31,Daiwa Capital,Outperform,Buy,down
2021-10-11 13:51:38,Jefferies,Buy,,main
