Date,Firm,To Grade,From Grade,Action
2012-04-27 07:03:00,Jefferies,Buy,,main
2012-09-05 05:48:00,Deutsche Bank,Buy,,init
2012-09-14 06:45:00,Sterne Agee,Buy,,main
2012-12-21 09:37:25,Blaylock Robert Van,Buy,,init
2013-01-03 12:23:39,Barclays,Overweight,,main
2013-01-31 14:12:32,Goldman Sachs,Buy,,main
2013-02-01 08:41:16,Jefferies,Buy,,main
2013-03-07 16:51:43,Raymond James,Outperform,,init
2013-03-11 06:45:28,Susquehanna,Positive,Neutral,up
2013-06-06 16:22:14,Topeka,Buy,,init
2013-09-20 07:20:02,Deutsche Bank,Buy,,main
2013-10-04 08:47:43,Pacific Crest,Outperform,,init
2013-11-14 09:14:43,Drexel Hamilton,Buy,,init
2014-01-02 16:00:00,Goldman Sachs,Neutral,Buy,down
2014-01-29 07:58:29,Bank of America,Buy,,main
2014-03-26 08:00:00,Morgan Stanley,Overweight,Equal-Weight,up
2014-04-09 08:00:00,Raymond James,Strong Buy,Outperform,up
2014-04-10 17:54:04,ISI Group,Strong Buy,,init
2014-04-25 01:57:46,JP Morgan,Neutral,,main
2014-04-25 02:39:04,Pacific Crest,Outperform,,main
2014-04-25 02:54:45,SunTrust Robinson Humphrey,Buy,,main
2014-06-12 16:56:09,FBR Capital,Outperform,,init
2014-07-25 00:57:26,Jefferies,Buy,,main
2014-07-25 01:28:02,JP Morgan,Neutral,,main
2014-08-08 06:25:39,Canaccord Genuity,Buy,,init
2014-08-15 07:57:15,Stifel Nicolaus,Buy,,init
2014-08-18 16:00:00,Goldman Sachs,Sell,Neutral,down
2014-10-15 09:00:00,Canaccord Genuity,Buy,,main
2014-11-06 09:00:00,Stifel Nicolaus,Buy,,main
2014-12-04 08:18:59,Stifel Nicolaus,Buy,,main
2014-12-09 16:55:01,Oppenheimer,Outperform,,init
2015-01-15 09:00:00,Barclays,Overweight,,main
2015-02-06 09:00:00,JP Morgan,Neutral,,main
2015-03-03 06:12:06,Goldman Sachs,Neutral,Sell,up
2015-03-03 09:00:00,Canaccord Genuity,Buy,,main
2015-03-06 09:00:00,Susquehanna,Positive,,main
2015-03-13 06:44:57,Needham,Strong Buy,,init
2015-04-10 09:00:00,Stifel Nicolaus,Buy,,main
2015-05-12 07:01:19,Bernstein,Outperform,,init
2015-05-22 06:24:44,Mizuho,Buy,,init
2015-07-31 14:12:41,Stifel Nicolaus,Buy,,main
2015-09-01 11:53:07,SunTrust Robinson Humphrey,Buy,,main
2015-10-28 13:35:43,Pacific Crest,Overweight,,main
2015-10-30 04:06:09,Barclays,Overweight,,main
2015-10-30 10:38:18,Oppenheimer,Outperform,,main
2015-12-10 08:45:56,Stifel Nicolaus,Buy,,main
2016-02-03 06:08:02,Goldman Sachs,Neutral,,init
2016-02-18 11:37:00,Barclays,Overweight,,main
2016-03-01 16:27:09,Drexel Hamilton,Buy,,init
2016-04-08 13:29:02,Pacific Crest,Overweight,,main
2016-04-11 09:54:54,Nomura,Buy,,init
2016-04-19 07:59:27,Raymond James,Outperform,Strong Buy,down
2016-05-05 06:26:33,Goldman Sachs,Buy,Neutral,up
2016-05-17 06:30:18,CLSA,Buy,,init
2016-06-27 09:49:14,Bank of America,Neutral,Buy,down
2016-07-20 09:20:58,Summit Redstone,Buy,,init
2016-07-29 14:06:50,JP Morgan,Neutral,,main
2016-08-01 16:22:33,Baird,Outperform,,init
2016-08-02 03:58:08,Baird,Outperform,,init
2016-10-28 11:46:44,Oppenheimer,Perform,Outperform,down
2016-11-01 11:02:36,Pacific Crest,Sector Weight,Overweight,down
2016-11-03 09:50:38,Mizuho,Neutral,Buy,down
