Date,Firm,To Grade,From Grade,Action
2018-04-13 11:34:42,Nomura,Reduce,,init
2018-04-17 10:18:42,KeyBanc,Overweight,,init
2018-04-17 10:24:32,Jefferies,Hold,,init
2018-04-17 11:18:48,Goldman Sachs,Neutral,,init
2018-04-17 11:21:11,Deutsche Bank,Buy,,init
2018-04-17 11:34:02,PiperJaffray,Overweight,,init
2018-04-17 11:53:46,RBC Capital,Sector Perform,,init
2018-04-17 12:15:59,JMP Securities,Market Outperform,,init
2018-04-17 12:16:25,Canaccord Genuity,Buy,,init
2018-04-17 12:39:53,Bank of America,Neutral,,init
2018-04-17 12:53:58,Macquarie,Outperform,,init
2018-04-17 12:57:29,JP Morgan,Overweight,,init
2018-08-01 10:22:01,Jefferies,Buy,Hold,up
2018-08-10 10:14:59,RBC Capital,Outperform,Sector Perform,up
2018-08-10 11:16:10,Canaccord Genuity,Buy,Buy,main
2018-10-02 12:53:21,Nomura,Neutral,Reduce,up
2018-12-11 14:24:34,William Blair,Outperform,,init
2019-02-22 14:50:22,Bank of America,Buy,Neutral,up
2019-08-07 14:15:12,Bernstein,Underperform,,init
2019-08-09 11:40:54,Nomura,Neutral,,main
2019-10-22 10:12:36,Nomura,Buy,Neutral,up
2020-01-10 11:56:53,Jefferies,Hold,Buy,down
2020-02-21 13:07:33,RBC Capital,Outperform,,reit
2020-02-21 14:40:05,Deutsche Bank,Buy,,main
2020-05-08 13:07:33,RBC Capital,Outperform,,main
2020-05-15 11:17:00,Citigroup,Buy,,init
2020-07-20 09:07:57,Jefferies,Buy,Hold,up
2020-07-31 16:36:40,B of A Securities,Neutral,Buy,down
2021-01-15 11:26:30,KeyBanc,Sector Weight,,init
2021-05-14 10:23:22,Goldman Sachs,Sell,,init
2021-08-06 13:31:19,JMP Securities,Market Outperform,,main
2021-08-06 14:25:06,RBC Capital,Outperform,,main
2021-12-02 12:06:26,Berenberg,Hold,,init
