Date,Firm,To Grade,From Grade,Action
2017-07-26 16:23:05,JP Morgan,Neutral,Underweight,up
2018-02-08 17:22:17,Goldman Sachs,Neutral,Buy,down
2018-07-03 12:08:14,JP Morgan,Overweight,Neutral,up
2018-07-06 12:52:01,Goldman Sachs,Buy,Neutral,up
2018-08-20 10:57:22,HSBC,Buy,Hold,up
2019-01-17 12:17:56,VTB Capital,Hold,Buy,down
2019-06-17 12:14:49,UBS,Buy,Neutral,up
2019-07-09 10:45:51,Bank of America,Buy,Neutral,up
2019-07-11 10:41:43,Goldman Sachs,Buy,Neutral,up
2019-09-12 13:45:15,Sberbank,Hold,Buy,down
2020-02-14 12:57:28,JP Morgan,Underweight,Overweight,down
2020-03-11 09:06:29,JP Morgan,Neutral,Underweight,up
2020-07-23 13:12:59,UBS,Neutral,Buy,down
2020-09-22 10:18:28,VTB Capital,Buy,Hold,up
2020-10-06 10:49:10,Morgan Stanley,Overweight,,init
2021-01-27 13:08:09,B of A Securities,Underperform,Neutral,down
2021-01-27 16:20:16,HSBC,Hold,Buy,down
2021-06-17 13:51:10,UBS,Buy,Neutral,up
2021-08-26 11:33:51,B of A Securities,Buy,Underperform,up
