Date,Firm,To Grade,From Grade,Action
2017-07-21 13:28:57,William Blair,Outperform,,init
2018-04-04 10:52:02,DA Davidson,Buy,,init
2018-07-31 10:12:45,Stephens & Co.,Overweight,,init
2020-03-16 11:17:23,Stephens & Co.,Overweight,,main
2020-05-06 14:00:42,DA Davidson,Buy,,main
2020-06-23 12:45:33,DA Davidson,Buy,,main
2020-11-10 09:57:25,DA Davidson,Buy,,main
2021-02-12 13:31:02,William Blair,Market Perform,Outperform,down
2021-03-12 10:28:36,DA Davidson,Buy,,main
2021-05-07 12:57:51,DA Davidson,Buy,,main
2021-07-21 11:22:40,Berenberg,Buy,,init
2021-08-05 09:56:49,DA Davidson,Buy,,main
2021-11-04 10:39:46,DA Davidson,Buy,,main
