Date,Firm,To Grade,From Grade,Action
2013-05-13 08:34:40,Wells Fargo,Outperform,,init
2013-05-13 08:34:50,Baird,Outperform,,init
2013-07-15 06:46:46,Bank of America,Neutral,,init
2015-02-02 05:53:57,Roth Capital,Buy,,init
2015-03-10 09:00:00,FBR Capital,Outperform,,main
2015-06-22 08:15:04,Bank of America,Neutral,Buy,down
2015-07-09 06:59:17,Cowen & Co.,Outperform,,init
2015-10-14 07:46:36,Oppenheimer,Outperform,,init
2015-12-18 07:11:15,FBR Capital,Outperform,,init
2016-02-03 08:12:22,Morgan Stanley,Equal-Weight,,init
2016-09-08 04:25:38,Barclays,Overweight,,init
2016-09-14 08:27:27,UBS,Buy,,main
2017-07-11 10:35:40,Morgan Stanley,Equal-Weight,,main
2017-11-02 16:38:06,Oppenheimer,Outperform,,main
2018-02-22 14:41:34,Baird,Outperform,Outperform,main
2018-03-16 17:10:46,UBS,Buy,,init
2018-05-05 14:00:39,B. Riley FBR,Buy,,main
2018-06-14 12:01:01,JP Morgan,Overweight,,init
2018-09-11 11:46:12,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-11-02 16:47:36,JP Morgan,Overweight,Overweight,main
2018-11-30 11:58:13,UBS,Neutral,Buy,down
2019-11-08 12:38:31,UBS,Neutral,,main
2020-02-21 12:42:28,B. Riley FBR,Buy,,main
2020-03-27 15:31:49,JP Morgan,Overweight,,main
2020-03-27 19:06:11,Morgan Stanley,Equal-Weight,,main
2020-04-15 13:57:03,Morgan Stanley,Equal-Weight,,main
2020-05-15 12:28:43,Morgan Stanley,Equal-Weight,,main
2020-06-16 09:48:14,BTIG,Buy,,init
2020-06-17 13:27:04,Morgan Stanley,Equal-Weight,,main
2020-08-14 12:33:33,Morgan Stanley,Equal-Weight,,main
2020-09-18 12:29:23,Morgan Stanley,Equal-Weight,,main
2020-10-20 13:20:37,Morgan Stanley,Equal-Weight,,main
2020-11-17 14:07:00,Morgan Stanley,Equal-Weight,,main
2021-01-12 14:25:46,Morgan Stanley,Equal-Weight,,main
2021-03-10 14:37:49,Morgan Stanley,Equal-Weight,,main
2021-04-29 16:14:28,B of A Securities,Underperform,Neutral,down
2021-08-30 12:23:21,B. Riley Securities,Buy,,main
2021-09-21 10:26:27,Keybanc,Sector Weight,,init
2021-10-14 11:12:37,Berenberg,Buy,,init
2021-11-30 13:18:41,B. Riley Securities,Buy,,main
2021-12-09 14:00:41,Morgan Stanley,Equal-Weight,,main
2022-02-15 11:35:32,UBS,Buy,Neutral,up
