Date,Firm,To Grade,From Grade,Action
2015-01-13 04:39:48,Jefferies,Hold,Buy,down
2015-03-19 09:00:00,Deutsche Bank,Buy,,main
2015-04-10 09:00:00,SunTrust Robinson Humphrey,Neutral,,main
2015-04-13 09:00:00,Citigroup,Buy,,main
2015-04-14 09:00:00,Citigroup,Buy,,main
2015-04-16 09:00:00,Jefferies,Hold,,main
2015-06-09 06:23:18,Macquarie,Outperform,,init
2015-07-10 08:08:19,Raymond James,Outperform,Market Perform,up
2015-07-10 11:00:00,Macquarie,Outperform,,main
2015-07-15 11:00:00,Citigroup,Buy,,main
2015-07-16 04:00:00,Credit Suisse,Outperform,Neutral,up
2015-09-09 05:37:55,Cowen & Co.,Outperform,Market Perform,up
2015-10-29 15:36:42,Barclays,Equal-Weight,,main
2015-11-16 05:59:52,Credit Suisse,Outperform,,main
2015-11-16 06:35:40,Raymond James,Outperform,Market Perform,up
2016-01-06 06:45:24,Evercore ISI Group,Buy,Hold,up
2016-01-21 16:32:24,Baird,Outperform,,init
2016-02-03 08:36:16,Atlantic Equities,Neutral,,init
2016-03-01 04:08:43,Mizuho,Buy,Neutral,up
2016-07-07 12:25:42,Barclays,Equal-Weight,,main
2016-07-18 11:43:41,Credit Suisse,Outperform,,main
2016-07-22 11:07:13,Keefe Bruyette & Woods,Underperform,Market Perform,down
2016-09-01 05:38:46,Credit Suisse,Outperform,,main
2016-10-06 07:37:52,UBS,Buy,,init
2016-10-17 07:18:46,Jefferies,Buy,Hold,up
2016-10-31 11:15:49,Wells Fargo,Outperform,,init
2017-04-04 15:48:00,Pivotal Research,Hold,,init
2017-06-28 12:37:21,Needham,Hold,,init
2017-08-25 11:21:18,Loop Capital,Buy,,init
2017-09-19 19:22:47,RBC Capital,Outperform,,init
2017-09-27 11:00:00,Raymond James,Market Perform,Outperform,down
2017-10-06 19:26:40,Morgan Stanley,Equal-Weight,Overweight,down
2017-10-19 18:26:29,Baird,Outperform,,main
2017-10-26 15:10:30,Loop Capital,Buy,,main
2017-11-01 20:06:16,Leerink Swann,Market Perform,Outperform,down
2017-11-02 19:48:10,Citigroup,Buy,,main
2017-12-04 18:33:31,Deutsche Bank,Hold,,init
2018-01-05 12:00:28,Evercore ISI Group,Outperform,,init
2018-03-08 13:31:00,Barclays,Equal-Weight,,init
2018-05-23 13:04:12,Leerink Swann,Market Perform,Market Perform,main
2018-06-28 15:52:07,Bank of America,Underweight,Neutral,down
2018-06-29 10:13:56,Jefferies,Hold,Buy,down
2018-06-29 13:02:29,Baird,Neutral,Outperform,down
2018-07-02 10:36:12,Mizuho,Neutral,Buy,down
2018-07-10 13:26:21,Evercore ISI Group,In-Line,Outperform,down
2018-07-23 10:40:00,Cowen & Co.,Market Perform,Outperform,down
2018-09-11 12:32:23,Baird,Neutral,Neutral,main
