Date,Firm,To Grade,From Grade,Action
2012-03-02 07:08:00,Evercore Partners,Overweight,,main
2013-01-24 11:21:52,SunTrust Robinson Humphrey,Reduce,Neutral,down
2013-02-11 06:15:28,Keefe Bruyette & Woods,Market Perform,Outperform,down
2013-04-09 08:42:00,Raymond James,Outperform,Market Perform,up
2013-04-22 07:58:20,SunTrust Robinson Humphrey,Neutral,Reduce,up
2014-01-15 16:00:00,Raymond James,Strong Buy,,up
2014-02-11 06:26:27,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2014-04-14 23:05:51,Raymond James,Strong Buy,,main
2014-05-06 01:56:08,UBS,Neutral,,main
2014-05-07 08:11:13,Raymond James,Outperform,Strong Buy,down
2014-06-19 20:35:10,Raymond James,Outperform,,main
2014-08-07 16:00:00,Macquarie,Neutral,,main
2014-10-20 08:00:00,Raymond James,Market Perform,Outperform,down
2014-11-06 09:00:00,Macquarie,Neutral,,main
2015-02-10 05:59:37,Jefferies,Hold,,init
2015-05-11 09:00:00,Jefferies,Hold,,main
2015-07-15 05:57:08,Raymond James,Strong Buy,Market Perform,up
2015-08-17 07:57:31,Jefferies,Buy,Hold,up
2016-01-22 07:41:30,William Blair,Outperform,,init
2016-07-13 06:09:42,Keefe Bruyette & Woods,Market Perform,Outperform,down
2016-09-23 06:21:54,Wells Fargo,Market Perform,,init
2017-01-26 13:52:56,Citigroup,Neutral,,init
2017-04-21 12:58:30,William Blair,Market Perform,Outperform,down
2017-10-19 16:31:19,SunTrust Robinson Humphrey,Hold,Buy,down
2018-09-18 17:02:45,Citigroup,Sell,Neutral,down
2019-01-18 12:35:55,Credit Suisse,Outperform,,init
2019-03-18 13:28:30,Credit Suisse,Outperform,Outperform,main
2020-02-13 11:41:37,William Blair,Outperform,Market Perform,up
2020-03-23 17:33:50,SunTrust Robinson Humphrey,Buy,Hold,up
2020-04-20 17:37:51,SunTrust Robinson Humphrey,Buy,,main
2020-05-01 17:03:45,SunTrust Robinson Humphrey,Buy,,main
2020-06-08 12:47:16,Credit Suisse,Outperform,,main
2020-08-10 17:16:05,Truist Securities,Buy,,main
2020-09-15 10:00:26,Morgan Stanley,Overweight,,init
2020-10-06 13:49:38,Morgan Stanley,Overweight,,main
2021-01-15 15:48:54,Morgan Stanley,Overweight,,main
2021-01-25 16:49:00,Truist Securities,Buy,,main
2021-02-11 14:18:34,Morgan Stanley,Overweight,,main
2021-04-01 13:15:27,Morgan Stanley,Overweight,,main
2021-04-20 14:45:44,Truist Securities,Buy,,main
2021-05-07 12:36:51,Morgan Stanley,Overweight,,main
2021-06-21 14:09:10,Citigroup,Sell,,main
2021-10-14 13:39:37,Morgan Stanley,Overweight,,main
2022-01-07 15:45:02,Morgan Stanley,Overweight,,main
2022-01-21 12:43:52,Wolfe Research,Peer Perform,,init
2022-01-26 10:22:28,Jefferies,Hold,,init
2022-02-15 15:20:43,Morgan Stanley,Overweight,,main
