Date,Firm,To Grade,From Grade,Action
2012-02-09 07:46:00,Goldman Sachs,Sell,,main
2012-04-17 06:49:00,Bank oferica,Underperform,,down
2012-08-10 07:45:00,Tudor Pickering,Sell,Hold,down
2013-10-24 08:24:53,Goldman Sachs,Neutral,Sell,up
2014-01-06 06:52:25,Morgan Stanley,Overweight,,init
2014-01-06 16:00:00,Raymond James,Outperform,Market Perform,up
2014-07-11 07:32:44,JP Morgan,Neutral,,init
2014-11-13 09:00:00,JP Morgan,Neutral,,main
2014-12-09 00:00:00,Deutsche Bank,Hold,Buy,down
2015-02-03 09:00:00,JP Morgan,Neutral,,main
2015-03-16 05:29:50,Bank of America,,Underperform,up
2015-04-27 07:07:03,JP Morgan,Overweight,Neutral,up
2015-11-23 05:21:02,Goldman Sachs,Buy,Neutral,up
2016-01-26 10:58:26,Tudor Pickering,Buy,Hold,up
2016-11-03 09:57:11,JP Morgan,Neutral,Overweight,down
2017-12-11 14:34:35,Santander,Buy,Hold,up
2018-02-20 14:11:47,JP Morgan,Neutral,Neutral,main
2018-04-23 16:51:18,Raymond James,Strong Buy,Outperform,up
2018-09-14 14:36:55,Bank of America,Buy,Buy,main
2019-09-03 13:04:11,Bank of America,Buy,,reit
2019-12-10 14:13:09,Santander,Hold,Buy,down
2019-12-17 12:00:51,Goldman Sachs,Sell,,init
2019-12-19 11:52:26,JP Morgan,Neutral,Overweight,down
2020-03-17 12:24:13,Raymond James,Outperform,Strong Buy,down
2020-06-22 11:14:56,JP Morgan,Underweight,Neutral,down
2021-01-14 12:47:35,Credit Suisse,Underperform,Neutral,down
