Date,Firm,To Grade,From Grade,Action
2013-01-29 16:16:59,Morgan Stanley,Equal-Weight,Overweight,down
2013-04-02 11:33:09,JP Morgan,Neutral,Overweight,down
2013-04-25 13:29:40,Credit Suisse,Neutral,Outperform,down
2013-06-03 10:09:28,Standpoint Research,Buy,Hold,up
2014-08-12 09:15:03,Credit Suisse,Outperform,Neutral,up
2014-09-05 09:34:55,Macquarie,Outperform,,init
2016-04-05 10:19:30,JP Morgan,Overweight,Neutral,up
2016-04-15 07:39:50,HSBC,Reduce,Hold,down
2016-05-02 09:47:19,Deutsche Bank,Hold,Buy,down
2016-05-09 09:43:16,CLSA,Sell,Outperform,down
2016-10-04 11:23:10,CLSA,Underperform,Outperform,down
2017-08-07 14:48:22,Standpoint Research,Hold,Buy,down
2018-01-02 13:51:24,Goldman Sachs,Buy,Neutral,up
2018-10-08 13:34:00,Goldman Sachs,Neutral,Buy,down
2020-01-08 11:29:34,Goldman Sachs,Buy,Neutral,up
