Date,Firm,To Grade,From Grade,Action
2021-06-23 11:53:11,Berenberg,Buy,,init
2021-07-06 08:37:46,Piper Sandler,Overweight,,init
2021-07-06 09:06:51,Goldman Sachs,Buy,,init
2021-07-06 09:07:53,Jefferies,Hold,,init
2021-07-06 09:15:17,JP Morgan,Neutral,,init
2021-07-06 09:25:16,Needham,Buy,,init
2021-07-06 11:33:50,Canaccord Genuity,Buy,,init
2021-07-06 11:35:22,William Blair,Outperform,,init
2021-07-06 11:36:53,Cowen & Co.,Outperform,,init
2021-08-18 10:21:24,Needham,Buy,,main
2021-08-18 10:45:15,Oppenheimer,Outperform,,main
2021-08-18 12:39:04,Canaccord Genuity,Buy,,main
2021-10-28 16:14:24,Tigress Financial,Buy,,init
2021-11-11 12:33:24,Needham,Buy,,main
2022-01-05 10:09:30,DA Davidson,Neutral,,init
