Date,Firm,To Grade,From Grade,Action
2012-02-09 10:27:00,Brigantine,Hold,,down
2012-08-09 06:37:00,Benchmark,Buy,,main
2012-10-03 06:49:00,Sterne Agee,Underperform,,main
2012-12-17 06:23:25,Sterne Agee,Buy,Neutral,up
2012-12-27 12:59:09,Benchmark,Buy,,main
2013-04-08 10:53:49,Blaylock Robert Van,Buy,,init
2013-05-06 07:47:18,Baird,Outperform,Neutral,up
2013-05-23 07:47:19,Topeka,Buy,,init
2013-06-11 10:44:18,Sterne Agee,Buy,,main
2013-06-26 09:16:29,Sterne Agee,Buy,,main
2013-10-11 07:42:48,Longbow Research,Buy,Neutral,up
2013-11-11 07:40:32,Raymond James,Outperform,Strong Buy,down
2014-04-15 00:10:59,Longbow Research,Buy,,main
2014-05-09 03:11:53,Raymond James,Outperform,,main
2014-06-10 21:14:02,Raymond James,Outperform,,main
2014-06-10 21:14:03,Topeka,Buy,,main
2014-08-08 16:00:00,Raymond James,Outperform,,main
2014-09-10 06:04:48,Baird,Neutral,Outperform,down
2014-10-15 16:00:00,Raymond James,Strong Buy,Outperform,up
2015-03-27 06:36:56,Raymond James,Outperform,Strong Buy,down
2015-06-05 06:55:14,Longbow Research,Neutral,Buy,down
2015-09-04 06:58:19,Baird,Outperform,,up
2016-12-02 11:27:41,Summit Redstone Partners,Hold,,init
2017-10-30 17:16:15,Benchmark,Hold,Buy,down
2018-02-08 13:36:53,Benchmark,Buy,Hold,up
2018-04-19 14:49:26,Longbow Research,Buy,Neutral,up
2018-06-19 11:54:18,Baird,Outperform,Outperform,main
2019-04-17 12:51:56,Longbow Research,Neutral,Buy,down
2019-08-19 11:28:13,Wells Fargo,Outperform,,init
2019-11-05 13:10:22,Wells Fargo,Outperform,,main
2019-12-20 13:10:58,Wells Fargo,Overweight,,main
2020-03-20 10:37:14,Wells Fargo,Overweight,,main
2020-04-17 10:56:02,Baird,Outperform,Neutral,up
2020-05-21 10:17:32,Cowen & Co.,Outperform,,init
2020-11-06 12:17:34,Wells Fargo,Equal-Weight,Overweight,down
2020-11-24 16:04:38,Truist Securities,Buy,,init
2021-02-17 16:57:52,Cowen & Co.,Outperform,,main
2021-02-17 17:45:03,Truist Securities,Buy,,main
2021-03-24 10:53:45,Wells Fargo,Equal-Weight,,main
2021-11-04 14:24:00,Wells Fargo,Equal-Weight,,main
