Date,Firm,To Grade,From Grade,Action
2021-11-08 09:00:14,Keybanc,Overweight,,init
2021-11-08 09:30:06,JP Morgan,Neutral,,init
2021-11-08 10:20:12,Piper Sandler,Neutral,,init
2021-11-08 10:21:51,RBC Capital,Sector Perform,,init
2021-11-08 11:20:49,Cowen & Co.,Outperform,,init
2021-11-08 11:45:38,Goldman Sachs,Neutral,,init
2021-11-08 12:09:42,B of A Securities,Buy,,init
2021-11-08 12:49:10,Truist Securities,Buy,,init
2021-11-08 12:51:32,UBS,Buy,,init
2021-11-08 12:52:25,William Blair,Outperform,,init
2021-12-07 09:37:05,Keybanc,Overweight,,main
2021-12-07 11:48:48,RBC Capital,Sector Perform,,main
2021-12-07 15:29:33,Cowen & Co.,Outperform,,main
2021-12-14 16:35:33,JP Morgan,Neutral,,main
2022-01-06 11:46:08,Piper Sandler,Overweight,Neutral,up
2022-01-27 10:03:08,JP Morgan,Overweight,Neutral,up
2022-02-04 09:47:42,RBC Capital,Outperform,Sector Perform,up
