Date,Firm,To Grade,From Grade,Action
2018-02-26 12:00:56,Stifel Nicolaus,Buy,,init
2018-02-26 12:20:05,Barclays,Equal-Weight,,init
2018-02-26 14:07:18,Goldman Sachs,Neutral,,init
2018-02-26 14:09:12,Bank of America,Neutral,,init
2018-05-17 11:25:42,Deutsche Bank,Buy,,init
2018-05-25 11:34:45,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-07-11 14:13:12,Wells Fargo,Market Perform,,init
2018-07-24 12:15:09,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-08-02 12:52:01,Citigroup,Neutral,,init
2018-08-09 12:58:10,Citigroup,Neutral,Neutral,main
2018-08-14 10:34:39,Credit Suisse,Outperform,,init
2018-09-27 11:35:37,Nomura,Buy,,init
2018-10-15 13:32:45,Bank of America,Buy,Neutral,up
2018-10-24 13:27:00,Baird,Outperform,,init
2018-11-19 13:34:35,SunTrust Robinson Humphrey,Buy,,init
2019-01-16 12:56:05,Ladenburg Thalmann,Buy,,init
2019-04-09 12:17:11,Evercore ISI Group,Outperform,,init
2019-04-24 10:38:23,Jefferies,Buy,,init
2019-07-01 11:11:48,Wells Fargo,Outperform,Market Perform,up
2019-08-26 10:18:28,Morgan Stanley,Overweight,Equal-Weight,up
2019-10-30 12:05:23,Citigroup,Neutral,,main
2019-12-12 11:41:37,Citigroup,Buy,Neutral,up
2020-01-30 14:00:53,Deutsche Bank,Buy,,main
2020-02-24 12:57:35,Morgan Stanley,Overweight,,main
2020-02-24 13:14:20,Deutsche Bank,Buy,,main
2020-02-24 13:14:34,SunTrust Robinson Humphrey,Buy,,main
2020-04-02 20:13:55,Stifel,Buy,,main
2020-04-07 20:11:02,Citigroup,Buy,,main
2020-04-22 15:30:28,SunTrust Robinson Humphrey,Buy,,main
2020-05-04 11:39:03,Deutsche Bank,Buy,,main
2020-05-04 13:53:53,Wells Fargo,Overweight,,main
2020-06-18 12:26:37,Stifel,Buy,,main
2020-06-25 13:49:26,Nomura Instinet,Buy,,main
2020-07-31 13:38:49,Morgan Stanley,Overweight,,main
2020-11-02 14:10:20,Morgan Stanley,Overweight,,main
2020-11-12 12:43:48,Raymond James,Strong Buy,,init
2020-11-17 12:16:27,Loop Capital,Buy,,init
2020-12-17 14:33:02,JP Morgan,Overweight,,init
2021-01-20 16:42:52,Morgan Stanley,Overweight,,main
2021-02-22 15:01:48,Morgan Stanley,Overweight,,main
2021-03-15 10:49:03,KeyBanc,Sector Weight,,init
2021-05-03 10:23:55,Morgan Stanley,Equal-Weight,Overweight,down
2021-05-03 12:17:02,Jefferies,Buy,,main
2021-05-05 10:47:42,Evercore ISI Group,In-Line,Outperform,down
2021-06-04 11:37:04,Raymond James,Strong Buy,,main
2021-06-15 10:57:36,Wolfe Research,Outperform,,init
2021-07-23 12:37:26,Wells Fargo,Overweight,,main
2021-10-06 08:31:59,Keybanc,Overweight,Sector Weight,up
2022-01-20 12:30:55,Berenberg,Buy,,init
