Date,Firm,To Grade,From Grade,Action
2013-12-10 16:00:00,Credit Suisse,Outperform,,init
2014-01-08 08:30:00,MKM Partners,Buy,,init
2014-01-16 16:00:00,S&P Capital IQ,Buy,,init
2014-01-21 16:00:00,Bernstein,Outperform,Market Perform,up
2014-02-25 06:23:13,Imperial Capital,In-Line,,main
2014-08-27 06:32:02,Longbow Research,Neutral,,init
2014-09-19 05:46:14,Susquehanna,Neutral,,init
2014-10-03 08:00:00,Imperial Capital,Outperform,In-Line,up
2015-03-04 09:19:34,Baird,Outperform,,init
2015-05-01 06:06:54,Bernstein,Market Perform,Outperform,down
2015-05-04 06:21:30,Bernstein,Outperform,Market Perform,down
2015-07-31 13:12:45,Credit Suisse,Outperform,,main
2015-09-09 07:51:37,Wells Fargo,Outperform,,init
2015-11-02 12:12:08,Susquehanna,Neutral,,main
2015-11-05 05:07:00,Imperial Capital,In-Line,Outperform,down
2015-11-18 09:12:34,Bank of America,Buy,,init
2016-01-14 03:43:59,Imperial Capital,Outperform,In-Line,up
2016-01-19 07:35:42,Bernstein,Outperform,Market Perform,up
2016-02-12 07:10:19,CLSA,Buy,Outperform,up
2016-06-10 06:16:20,Goldman Sachs,Buy,,init
2016-07-25 07:30:36,CLSA,Outperform,Buy,down
2016-08-02 03:54:41,Imperial Capital,In-Line,Outperform,down
2016-10-06 07:58:04,Berenberg,Buy,,init
2016-10-17 09:44:32,CLSA,Outperform,Buy,up
2016-11-01 08:46:51,Imperial Capital,Outperform,In-Line,up
2017-04-28 12:43:11,Baird,Neutral,Outperform,down
2017-07-11 12:53:33,Wolfe Research,Peer Perform,,init
2017-07-20 13:49:47,Bank of America,Buy,,main
2018-02-15 13:18:23,Barclays,Overweight,,init
2018-02-21 11:49:02,Imperial Capital,Outperform,Outperform,main
2018-02-21 15:37:20,Wells Fargo,Outperform,Outperform,main
2018-02-21 18:01:28,Barclays,Overweight,Overweight,main
2018-05-02 11:47:29,Berenberg,Hold,Buy,down
2018-07-17 15:04:22,Wells Fargo,Outperform,Outperform,main
2018-08-21 15:06:14,Morgan Stanley,Equal-Weight,,init
2018-10-12 12:51:50,Credit Suisse,Outperform,,init
2018-10-26 14:14:25,Wells Fargo,Outperform,Outperform,main
2019-02-20 12:06:34,Goldman Sachs,Neutral,Buy,down
2019-02-25 11:14:54,Imperial Capital,In-Line,Outperform,down
2019-07-08 11:17:19,Credit Suisse,Neutral,Outperform,down
2019-07-09 12:40:52,Barclays,Overweight,,main
2019-07-29 12:26:02,Wells Fargo,Outperform,,main
2019-07-30 10:07:33,Imperial Capital,In-Line,,main
2019-10-25 12:15:18,Wells Fargo,Outperform,,main
2019-10-25 12:17:28,Morgan Stanley,Equal-Weight,,main
2019-10-25 13:33:10,Credit Suisse,Neutral,,main
2019-10-28 09:58:44,Imperial Capital,In-Line,,main
2019-12-03 17:52:27,Wells Fargo,Outperform,,main
2019-12-11 12:49:47,Morgan Stanley,Equal-Weight,,main
2019-12-12 12:08:45,Barclays,Equal-Weight,Overweight,down
2020-01-06 12:44:53,Credit Suisse,Underperform,Neutral,down
2020-02-13 12:21:39,B of A Securities,Neutral,Buy,down
2020-02-19 13:38:32,Credit Suisse,Underperform,,main
2020-02-19 13:43:03,Morgan Stanley,Equal-Weight,,main
2020-02-20 11:51:20,Wells Fargo,Equal-Weight,Overweight,down
2020-02-21 10:41:33,Imperial Capital,In-Line,,main
2020-03-10 10:20:23,Credit Suisse,Neutral,Underperform,up
2020-04-01 13:39:05,Morgan Stanley,Equal-Weight,,main
2020-04-08 17:46:58,Baird,Neutral,,main
2020-04-24 14:17:51,Wells Fargo,Equal-Weight,,main
2020-04-24 15:30:19,Credit Suisse,Neutral,,main
2020-04-27 10:31:58,Imperial Capital,Neutral,,main
2020-05-21 10:23:21,Barclays,Underweight,Equal-Weight,down
2020-06-03 10:55:23,William Blair,Market Perform,,init
2020-07-14 12:04:09,Morgan Stanley,Equal-Weight,,main
2020-07-20 15:58:10,Baird,Neutral,,main
2020-07-24 12:18:49,Morgan Stanley,Equal-Weight,,main
2020-09-16 11:32:12,UBS,Neutral,,init
2020-10-23 12:09:25,Morgan Stanley,Equal-Weight,,main
2020-10-23 12:29:04,Credit Suisse,Neutral,,main
2020-11-11 12:22:18,B of A Securities,Buy,Neutral,up
2021-01-20 13:47:26,Morgan Stanley,Equal-Weight,,main
2021-02-17 13:03:46,Credit Suisse,Neutral,,main
2021-03-16 12:07:46,Longbow Research,Buy,Neutral,up
2021-04-06 11:22:26,Barclays,Overweight,Underweight,up
2021-04-12 12:31:35,Morgan Stanley,Equal-Weight,,main
2021-04-23 11:48:44,Morgan Stanley,Equal-Weight,,main
2021-07-23 13:15:39,Credit Suisse,Neutral,,main
2021-07-23 13:24:14,Morgan Stanley,Equal-Weight,,main
2021-09-10 09:32:20,Goldman Sachs,Buy,Neutral,up
2021-10-04 11:23:21,Barclays,Overweight,,main
2021-10-07 12:53:26,Morgan Stanley,Equal-Weight,,main
2021-10-08 09:20:27,Wells Fargo,Overweight,,init
2021-10-22 12:20:09,Morgan Stanley,Equal-Weight,,main
2021-11-29 11:15:19,Atlantic Equities,Overweight,,init
2021-12-08 12:51:14,B of A Securities,Neutral,Buy,down
2021-12-17 10:47:23,Mizuho,Buy,,init
2022-02-16 12:24:44,Wells Fargo,Overweight,,main
2022-02-16 12:44:57,Mizuho,Buy,,main
2022-02-16 13:04:32,Credit Suisse,Neutral,,main
2022-02-16 13:05:35,Morgan Stanley,Equal-Weight,,main
