Date,Firm,To Grade,From Grade,Action
2019-12-16 11:26:23,Stifel,Buy,,init
2019-12-16 11:58:39,Raymond James,Outperform,,init
2019-12-16 13:54:04,Needham,Buy,,init
2019-12-16 13:55:01,Roth Capital,Buy,,init
2019-12-16 14:48:04,Stifel Nicolaus,Buy,,init
2020-01-17 15:11:45,Needham,Buy,,main
2020-02-06 13:11:17,Roth Capital,Buy,,main
2020-02-06 17:24:37,Needham,Buy,,main
2020-04-09 13:04:10,BTIG,Buy,,main
2020-04-13 12:30:20,Raymond James,Outperform,,main
2020-04-15 14:47:37,Needham,Buy,,main
2020-04-16 18:47:00,Stifel,Buy,,main
2020-04-17 14:40:12,Barclays,Overweight,,main
2020-05-07 15:06:45,Barclays,Overweight,,main
2020-06-15 09:32:22,Needham,Buy,,main
2020-06-16 11:28:19,Raymond James,Outperform,,main
2020-06-17 11:39:06,Barclays,Overweight,,main
2020-06-30 10:13:20,William Blair,Outperform,,init
2020-08-06 11:09:38,Needham,Buy,,main
2020-08-06 12:10:18,Raymond James,Outperform,,main
2020-08-06 14:41:30,Stifel,Buy,,main
2020-09-01 10:48:04,Needham,Buy,,main
2020-09-01 11:34:03,Raymond James,Outperform,,main
2020-09-01 13:29:58,Stifel,Buy,,main
2020-11-05 13:06:50,Needham,Buy,,main
2020-11-05 14:19:41,Raymond James,Outperform,,main
2021-01-04 14:33:00,Roth Capital,Buy,,main
2021-01-26 16:05:36,Barclays,Overweight,,main
2021-02-04 12:45:34,Needham,Buy,,main
2021-02-04 13:54:32,Roth Capital,Buy,,main
2021-02-04 14:36:36,Raymond James,Outperform,,main
2021-05-05 11:01:06,Needham,Buy,,main
2021-05-05 12:50:19,Roth Capital,Buy,,main
2021-08-05 11:13:37,Needham,Buy,,main
2021-08-05 11:30:37,Raymond James,Outperform,,main
2021-08-05 16:10:46,Roth Capital,Buy,,main
2021-08-30 09:24:55,Credit Suisse,Outperform,,init
2021-09-02 12:59:06,Roth Capital,Buy,,main
2021-09-14 10:55:41,Barclays,Overweight,,main
2021-11-04 10:19:47,Needham,Buy,,main
2021-11-04 12:13:29,Raymond James,Outperform,,main
2021-11-04 13:51:41,Credit Suisse,Outperform,,main
2021-11-05 15:04:32,Barclays,Overweight,,main
2022-02-03 13:44:40,Needham,Buy,,main
