Date,Firm,To Grade,From Grade,Action
2012-03-21 06:44:00,Morgan Stanley,Overweight,,main
2012-04-16 09:13:00,Deutsche Bank,Buy,,main
2012-10-26 08:10:00,Deutsche Bank,Buy,,main
2012-10-31 05:46:00,Goldman Sachs,Buy,,init
2012-11-21 07:46:00,Wunderlich,Hold,,init
2012-12-06 07:51:38,Deutsche Bank,Buy,,main
2013-01-14 08:12:22,Deutsche Bank,Hold,Buy,down
2013-01-18 07:24:38,Credit Suisse,Outperform,,main
2013-03-25 06:21:13,Citigroup,Buy,,main
2013-04-10 07:31:47,Deutsche Bank,Hold,,main
2013-04-16 06:16:37,JP Morgan,Overweight,Neutral,up
2013-07-26 13:03:58,Wunderlich,Hold,,main
2013-08-06 09:35:36,RBC Capital,Outperform,Sector Perform,up
2013-09-27 07:23:45,Wunderlich,Hold,,main
2013-12-04 09:36:46,Citigroup,Buy,,main
2013-12-10 16:00:00,Longbow Research,Neutral,Buy,down
2013-12-16 06:48:29,Deutsche Bank,Buy,Hold,up
2014-02-19 06:31:46,Wunderlich,Hold,,main
2014-04-25 00:03:40,Deutsche Bank,Buy,,main
2014-05-28 22:26:54,Deutsche Bank,Buy,,main
2014-07-07 06:15:00,Deutsche Bank,Hold,Buy,down
2014-09-03 09:00:00,Credit Suisse,Outperform,,main
2014-10-17 06:12:11,Longbow Research,Buy,Neutral,up
2014-10-31 09:00:00,Deutsche Bank,Hold,,main
2014-11-11 08:35:17,Citigroup,Buy,,main
2015-01-15 09:00:00,Deutsche Bank,Hold,,main
2015-02-06 09:00:00,Deutsche Bank,Hold,,main
2015-06-02 09:00:00,Deutsche Bank,Hold,,main
2015-06-29 06:50:35,Stifel Nicolaus,Buy,Hold,up
2015-07-31 13:12:46,Credit Suisse,Outperform,,main
2015-10-07 06:07:36,Citigroup,Neutral,Buy,down
2015-12-02 06:52:39,Bank of America,Neutral,Buy,down
2015-12-21 08:08:10,Evercore ISI Group,Hold,,init
2016-01-07 06:28:59,RBC Capital,Sector Perform,Outperform,down
