Date,Firm,To Grade,From Grade,Action
2012-10-02 08:50:00,Imperial Capital,Outperform,,init
2012-10-15 05:48:00,Morgan Stanley,Equal-Weight,,init
2012-10-17 06:55:00,Credit Suisse,Outperform,,init
2012-11-05 06:01:00,Citigroup,Buy,,init
2012-11-06 06:04:00,Oppenheimer,Outperform,,init
2012-11-09 07:41:00,Credit Suisse,Outperform,,main
2012-11-27 10:55:00,Vertical Research,Buy,Hold,up
2013-01-07 17:55:24,Stifel Nicolaus,Buy,,init
2013-01-08 07:56:36,Stifel Nicolaus,Buy,,init
2013-01-09 16:36:10,William Blair,Outperform,,init
2013-01-29 13:28:42,Imperial Capital,Outperform,,main
2013-01-31 11:20:48,Imperial Capital,Outperform,,main
2013-03-20 16:39:09,Imperial Capital,Outperform,,init
2013-04-03 06:30:57,Morgan Stanley,Underweight,Equal-Weight,down
2013-05-06 09:38:35,Morgan Stanley,Equal-Weight,Underweight,up
2013-11-21 13:21:23,Barclays,Equal-Weight,,main
2014-01-30 08:00:00,S&P Capital IQ,Buy,Hold,up
2014-01-30 16:03:33,Imperial Capital,Outperform,,main
2014-01-31 07:33:51,Stifel Nicolaus,Hold,Buy,down
2014-01-31 07:52:50,Morgan Stanley,Equal-Weight,,main
2014-02-10 06:45:47,Credit Suisse,Outperform,,main
2014-02-11 06:31:32,Imperial Capital,Outperform,,main
2014-05-12 06:58:43,Credit Suisse,Outperform,,main
2014-10-06 09:00:00,Barclays,Equal-Weight,,main
2014-11-03 09:00:00,Citigroup,Buy,,main
2014-11-13 09:00:00,Barclays,Equal-Weight,,main
2014-11-17 04:18:47,Morgan Stanley,Equal-Weight,,main
2015-01-12 00:00:00,Morgan Stanley,Underweight,,down
2015-02-17 06:14:33,Oppenheimer,Outperform,Market Perform,up
2015-04-10 06:12:08,Citigroup,Neutral,Buy,down
2015-06-22 09:00:00,Citigroup,Neutral,,main
2015-06-23 09:00:00,Citigroup,Neutral,,main
2015-07-27 07:43:56,Citigroup,Buy,Neutral,up
2015-10-05 02:39:44,Barclays,Equal-Weight,Underweight,up
2016-01-19 12:49:32,Barclays,Equal-Weight,,main
2016-02-03 04:00:39,Morgan Stanley,Equal-Weight,Underweight,up
2016-02-16 13:37:00,Imperial Capital,In-Line,Outperform,down
2016-02-17 04:19:00,Imperial Capital,In-Line,Outperform,down
2016-04-05 07:52:17,Credit Suisse,Neutral,Outperform,down
2018-02-13 15:42:19,Imperial Capital,Outperform,,init
2018-02-13 15:54:41,Goldman Sachs,Buy,,init
2018-02-13 15:54:43,Citigroup,Buy,,init
2018-02-13 15:54:47,Morgan Stanley,Overweight,,init
2018-02-13 15:54:49,RBC Capital,Outperform,,init
2018-02-13 15:54:50,Credit Suisse,Neutral,,init
2018-02-13 15:59:24,Bank of America,Buy,,init
2018-03-16 13:18:44,Morgan Stanley,Overweight,Overweight,main
2018-04-25 15:53:27,Barclays,Overweight,Overweight,main
2018-05-05 13:32:14,Argus,Sell,Hold,down
2018-08-09 16:45:22,Barclays,Overweight,Overweight,main
2018-08-10 12:35:05,Credit Suisse,Outperform,,init
2018-11-20 13:08:27,RBC Capital,Outperform,,init
2019-03-13 13:01:36,Citigroup,Neutral,Buy,down
2019-05-13 12:23:09,Morgan Stanley,Equal-Weight,Overweight,down
2019-08-08 10:43:36,Imperial Capital,Outperform,,main
2019-12-02 11:36:58,Bank of America,Neutral,Buy,down
2019-12-10 13:21:02,Credit Suisse,Outperform,,main
2020-03-06 14:19:44,Deutsche Bank,Hold,,main
2020-03-09 10:04:56,Imperial Capital,Outperform,,main
2020-04-20 14:18:12,B of A Securities,Neutral,,main
2020-04-22 12:21:32,Morgan Stanley,Equal-Weight,,main
2020-04-22 14:36:55,Imperial Capital,Outperform,,main
2020-05-14 11:49:10,Citigroup,Neutral,,main
2020-07-10 12:13:20,Morgan Stanley,Equal-Weight,,main
2020-08-04 11:42:15,Morgan Stanley,Equal-Weight,,main
2020-08-04 13:55:15,Deutsche Bank,Hold,,main
2020-08-11 11:05:03,Citigroup,Neutral,,main
2020-10-19 11:54:07,Morgan Stanley,Equal-Weight,,main
2020-10-27 09:44:58,Citigroup,Buy,Neutral,up
2020-11-06 17:31:46,Credit Suisse,Outperform,,main
2021-03-02 14:28:57,Barclays,Underweight,Equal-Weight,down
2021-03-11 11:27:41,Deutsche Bank,Buy,Hold,up
2021-05-06 14:05:54,Credit Suisse,Outperform,,main
2022-01-06 13:02:42,RBC Capital,Sector Perform,Outperform,down
