Date,Firm,To Grade,From Grade,Action
2012-02-08 11:57:00,DA Davidson,Buy,,main
2012-02-09 07:46:00,Goldman Sachs,Neutral,,main
2012-03-30 06:46:00,Auriga,Buy,,main
2012-04-11 06:30:00,Deutsche Bank,Hold,,main
2012-04-20 06:48:00,Goldman Sachs,Buy,,up
2012-04-20 11:53:00,UBS,Buy,,main
2012-05-08 17:27:00,DA Davidson,Buy,,main
2012-05-09 07:21:00,Wedbush,Neutral,,main
2012-06-28 06:21:00,Deutsche Bank,Hold,,main
2012-07-20 11:42:00,UBS,Buy,,main
2012-08-07 15:40:00,DA Davidson,Buy,,main
2012-08-08 08:18:00,Bank of America,Neutral,,main
2012-08-08 09:00:00,Goldman Sachs,Buy,,main
2012-08-16 05:49:00,Imperial Capital,Outperform,,init
2012-09-27 07:23:00,Topeka,Hold,,init
2012-10-03 11:22:00,Bank of America,Neutral,,main
2012-10-04 12:31:00,Barclays,Overweight,,main
2012-10-04 14:55:00,Deutsche Bank,Hold,,main
2012-10-05 08:25:00,Imperial Capital,Outperform,,main
2012-10-23 06:06:00,Morgan Stanley,Underweight,,init
2012-11-16 06:49:00,DA Davidson,Buy,,main
2012-11-16 10:17:00,Imperial Capital,Outperform,,main
2012-11-26 13:32:00,Imperial Capital,Outperform,,main
2013-01-14 07:45:48,DA Davidson,Buy,,main
2013-02-05 10:51:26,Bank of America,Neutral,,main
2013-02-05 15:18:05,Barclays,Overweight,,main
2013-03-11 06:28:52,Deutsche Bank,Buy,Hold,up
2013-04-12 13:13:40,DA Davidson,Buy,,main
2013-05-08 09:34:11,Imperial Capital,Outperform,,main
2013-06-13 06:52:49,Morgan Stanley,Overweight,,init
2013-09-18 07:00:00,RBC Capital,Sector Perform,Outperform,down
2013-10-09 16:50:52,Canaccord Genuity,Buy,,init
2013-11-15 07:33:03,KeyBanc,Buy,Hold,up
2014-01-10 06:26:18,DA Davidson,Neutral,Buy,down
2014-01-13 08:30:00,Great Lakes,Hold,,down
2014-04-07 21:36:23,Deutsche Bank,Buy,,main
2014-05-07 00:22:59,JP Morgan,Neutral,,main
2014-05-07 02:15:04,Canaccord Genuity,Buy,,main
2014-05-07 06:27:17,DA Davidson,Neutral,,main
2014-05-07 23:33:02,Citigroup,Overweight,,main
2014-05-07 23:42:52,Credit Suisse,Outperform,,main
2014-06-17 19:57:09,Deutsche Bank,Buy,,main
2014-08-06 22:42:19,JP Morgan,Neutral,,main
2014-10-09 09:00:00,Deutsche Bank,Hold,Buy,down
2014-11-13 14:53:58,DA Davidson,Neutral,,main
2014-11-14 09:00:00,Barclays,Overweight,,main
2014-11-17 09:00:00,JP Morgan,Neutral,,main
2015-01-05 09:00:00,Deutsche Bank,Hold,,main
2015-01-16 09:00:00,Deutsche Bank,Hold,,main
2015-01-28 09:00:00,JP Morgan,Neutral,,main
2015-02-24 09:00:00,CRT Capital,Buy,,main
2015-03-20 09:00:00,UBS,Buy,,main
