Date,Firm,To Grade,From Grade,Action
2012-02-13 07:27:00,BMO Capital,Market Perform,,up
2012-03-07 08:25:00,Canaccord Genuity,Buy,,main
2012-03-08 09:16:00,M Partners,Hold,,down
2012-03-09 11:17:00,Bank oferica,Buy,,main
2012-03-13 10:58:00,UBS,Neutral,,init
2012-03-20 06:39:00,Jefferies,Buy,,main
2012-03-30 06:44:00,Cantor Fitzgerald,Sell,,init
2012-06-06 06:09:00,Jefferies,Buy,,main
2012-06-06 06:41:00,PiperJaffray,Neutral,,main
2012-06-06 06:44:00,Cantor Fitzgerald,Sell,,main
2012-06-06 06:45:00,Citigroup,Buy,,main
2012-06-06 11:53:00,UBS,Neutral,,main
2012-07-24 16:01:00,Citigroup,Buy,,main
2012-07-31 08:17:00,M Partners,Hold,,main
2012-09-06 11:54:00,PiperJaffray,Neutral,,main
2012-09-12 08:06:00,Citigroup,Buy,,main
2012-09-12 08:19:00,Canaccord Genuity,Buy,,main
2012-09-12 11:04:00,UBS,Neutral,,main
2012-09-12 12:32:00,Barclays,Equal-Weight,,main
2012-09-13 06:25:00,Jefferies,Buy,,main
2012-09-25 08:09:00,BMO Capital,Outperform,,main
2012-10-22 05:59:00,Goldman Sachs,Neutral,,init
2012-12-03 09:16:43,Goldman Sachs,,,main
2013-02-27 07:58:17,Goldman Sachs,Neutral,,main
2013-04-30 08:54:07,Longbow Research,Neutral,,init
2013-05-06 10:03:39,UBS,Buy,Neutral,up
2013-06-19 07:25:26,PiperJaffray,Overweight,Neutral,up
2013-09-25 16:22:14,Deutsche Bank,Hold,,init
2013-10-15 16:44:47,BMO Capital,Outperform,,init
2013-10-23 08:12:50,UBS,Neutral,Buy,down
2013-12-12 16:00:00,Jefferies,Hold,,init
2014-01-09 08:30:00,PiperJaffray,Neutral,Overweight,down
2014-04-16 07:13:13,Jefferies,Buy,Hold,up
2014-06-11 21:14:14,UBS,Neutral,,main
2014-06-16 19:23:16,Citigroup,Buy,,main
2014-06-25 06:23:13,Morgan Stanley,Overweight,,init
2014-08-26 08:45:04,Stephens & Co.,Overweight,,init
2014-09-18 09:00:00,Barclays,Equal-Weight,,main
2014-10-02 10:47:24,Tigress Financial,Buy,,init
2014-10-15 16:00:00,PiperJaffray,Overweight,Neutral,up
2014-11-26 09:00:00,Deutsche Bank,Hold,,main
2014-12-05 09:00:00,Jefferies,Buy,,main
2014-12-18 09:00:00,Citigroup,Buy,,main
2015-03-10 09:00:00,Oppenheimer,Outperform,,main
2015-04-20 09:59:19,Cleveland Research,Neutral,Buy,down
2015-05-04 06:34:46,Guggenheim,Buy,,init
2015-05-11 09:10:20,Stephens & Co.,Overweight,Equal-Weight,up
2015-06-09 07:47:36,Jefferies,Buy,,main
2015-06-09 07:54:28,Canaccord Genuity,Buy,,main
2015-06-09 09:00:00,Oppenheimer,Outperform,,main
2015-07-21 07:20:18,Bank of America,Underperform,Neutral,down
2015-07-21 07:34:23,Oppenheimer,Perform,Outperform,down
2015-07-22 07:18:28,Morgan Stanley,Equal-Weight,Overweight,down
2015-07-22 08:06:37,Wedbush,Neutral,Outperform,down
2015-07-28 07:27:41,BMO Capital,Market Perform,Outperform,down
2015-07-28 11:00:00,Canaccord Genuity,Buy,,main
2015-08-07 11:00:00,Jefferies,Buy,,main
2015-08-28 07:41:32,Pivotal Research,Sell,,init
2015-09-16 05:57:05,Jefferies,Buy,,main
2015-10-19 09:34:16,Buckingham Research,Buy,,init
2015-11-05 05:27:29,PiperJaffray,Neutral,Overweight,down
2015-12-08 09:16:04,Oppenheimer,Perform,,main
2015-12-23 12:15:17,Tigress Financial,Neutral,Buy,down
2016-01-07 09:51:31,Standpoint Research,Buy,,init
2016-02-05 06:48:25,RBC Capital,Sector Perform,Underperform,up
2016-03-01 03:55:17,Barclays,Underweight,,main
2016-03-01 07:19:49,Jefferies,Hold,Buy,down
2016-03-08 07:19:40,Canaccord Genuity,Buy,,main
2016-03-08 11:15:54,Barclays,Underweight,,main
2016-04-05 07:21:54,Citigroup,Buy,,main
2016-04-11 04:18:50,Morgan Stanley,Underweight,Equal-Weight,down
2016-06-07 12:16:37,Standpoint Research,Hold,Buy,down
2016-09-13 07:28:03,Deutsche Bank,Hold,,main
2016-09-23 06:07:11,Barclays,Underweight,,init
2016-09-30 10:37:47,Jefferies,Hold,,main
2017-01-31 15:43:46,Goldman Sachs,Neutral,,init
2017-05-16 12:18:42,Loop Capital,Buy,,init
2017-08-11 12:23:42,Stephens & Co.,Equal-Weight,,init
2017-09-14 14:18:51,Jefferies,Hold,,main
2017-09-14 14:37:17,Buckingham,Buy,,main
2017-09-14 14:45:52,BMO Capital,Market Perform,,main
2017-09-25 16:07:52,Argus,Buy,Hold,up
2017-10-17 12:32:53,RBC Capital,Underperform,Sector Perform,down
2017-10-17 19:40:26,Susquehanna,Neutral,,init
2018-01-19 10:47:25,Barclays,Equal-Weight,Underweight,up
2018-03-12 13:28:25,BMO Capital,Market Perform,Market Perform,main
2018-05-05 13:32:15,Argus,Hold,Buy,down
2018-06-07 12:35:37,Wells Fargo,Market Perform,Market Perform,main
2018-06-08 11:18:49,BMO Capital,Market Perform,Market Perform,main
2018-06-21 11:14:58,Citigroup,Buy,Buy,main
2018-09-21 15:50:34,Bank of America,Underperform,Underperform,main
2018-09-24 10:25:58,RBC Capital,Sector Perform,Underperform,up
2018-09-24 10:56:10,Morgan Stanley,Underweight,Underweight,main
2018-10-04 12:46:44,Citigroup,Buy,Buy,main
2018-10-24 13:12:44,Buckingham,Neutral,Buy,down
2018-11-30 13:04:24,Buckingham,Neutral,Neutral,main
2018-12-07 13:04:05,Morgan Stanley,Underweight,Underweight,main
2018-12-07 14:54:46,Wells Fargo,Market Perform,Market Perform,main
2018-12-11 13:02:13,Argus,Hold,Buy,down
2019-06-06 12:48:44,Buckingham Research,Neutral,,main
2019-08-02 12:01:10,BMO Capital,Underperform,Market Perform,down
2019-10-02 12:31:33,Wells Fargo,Market Perform,,main
2019-12-12 12:33:25,Buckingham,Neutral,,main
2020-01-17 12:35:20,Wells Fargo,Underweight,Equal-Weight,down
2020-03-12 13:10:20,Deutsche Bank,Hold,,main
2020-03-18 09:16:05,BMO Capital,Market Perform,Underperform,up
2020-03-19 12:08:14,Barclays,Equal-Weight,Underweight,up
2020-05-13 10:24:02,Wells Fargo,Equal-Weight,Underweight,up
2020-05-13 15:53:27,CFRA,Hold,,main
2020-05-15 15:34:26,BMO Capital,Market Perform,,main
2020-07-30 16:40:52,MKM Partners,Buy,,init
2020-12-15 15:04:16,Wolfe Research,Outperform,,init
2021-01-07 14:09:14,Barclays,Underweight,Equal-Weight,down
2021-01-27 11:15:52,Wells Fargo,Underweight,Equal-Weight,down
2021-02-19 12:26:55,Seaport Global,Neutral,,init
2021-06-11 11:41:37,Northcoast Research,Buy,Neutral,up
2021-06-25 12:20:24,BMO Capital,Market Perform,,main
2021-11-30 14:07:41,MKM Partners,Buy,,main
2021-12-09 11:49:12,Deutsche Bank,Hold,,main
2021-12-09 12:45:35,Wells Fargo,Underweight,,main
2021-12-09 13:10:23,MKM Partners,Buy,,main
2021-12-14 14:22:30,UBS,Buy,,init
