Date,Firm,To Grade,From Grade,Action
2012-07-12 06:54:00,PiperJaffray,Neutral,,main
2012-08-27 06:10:00,China International Capital,Hold,,main
2014-03-25 08:00:00,Roth Capital,Buy,Neutral,up
2014-05-30 08:21:30,Roth Capital,Neutral,Buy,down
2015-12-16 09:44:31,Roth Capital,Buy,Neutral,up
2016-03-09 09:57:03,Roth Capital,Hold,Buy,down
2016-08-05 06:31:10,Roth Capital,Sell,Hold,down
2016-08-18 17:11:19,Credit Suisse,Underperform,,main
2017-10-16 14:31:13,Roth Capital,Neutral,Sell,up
2018-06-04 14:54:33,Roth Capital,Sell,Neutral,down
2018-06-21 12:14:11,Roth Capital,Neutral,Sell,up
2020-09-17 10:02:34,HC Wainwright & Co.,Buy,,init
2020-12-14 11:32:52,HC Wainwright & Co.,Buy,,main
2021-03-09 12:17:13,Raymond James,Outperform,,init
2021-03-29 10:10:32,HC Wainwright & Co.,Buy,,main
2021-05-26 12:37:55,Roth Capital,Neutral,,main
2021-09-01 13:37:47,Roth Capital,Neutral,,main
2021-10-05 11:18:50,Raymond James,Outperform,,main
2022-01-04 12:21:06,Raymond James,Strong Buy,Outperform,up
2022-01-05 15:05:54,Roth Capital,Buy,Neutral,up
