Date,Firm,To Grade,From Grade,Action
2012-07-06 11:18:00,Dahlman Rose,Buy,,main
2012-08-03 07:45:00,UBS,Neutral,Buy,down
2012-08-10 14:07:00,Barclays,Equal-Weight,,main
2012-08-13 09:51:00,Citigroup,Buy,,main
2012-09-06 10:03:00,Macquarie,Neutral,Outperform,down
2013-03-14 08:27:50,Barclays,Overweight,Equal-Weight,up
2014-03-11 07:08:35,Bank of America,Neutral,,main
2014-04-17 22:32:24,Barclays,Outperform,,main
2014-05-09 01:36:56,Credit Suisse,Outperform,,main
2014-06-24 07:56:30,UBS,Neutral,,init
2014-08-04 06:37:37,RBC Capital,Top Pick,Outperform,up
2014-10-03 09:22:07,Barclays,Equal-Weight,,init
2014-10-21 08:53:57,Macquarie,Outperform,Neutral,up
2015-01-16 06:03:58,JP Morgan,Neutral,Overweight,down
2015-04-30 07:02:14,MLV & Co.,Hold,Buy,down
2015-05-08 09:00:00,RBC Capital,,,main
2015-05-15 08:03:07,UBS,Sell,Neutral,down
2015-08-20 16:35:27,DA Davidson,Buy,,init
2015-11-13 05:31:53,JP Morgan,Overweight,Neutral,up
2015-12-28 07:46:18,Credit Suisse,Outperform,,main
2016-03-14 10:14:03,Citigroup,Buy,,main
2016-03-15 13:26:59,Citigroup,Buy,,main
2016-11-01 12:49:09,Stephens & Co.,Overweight,,init
2017-01-04 14:48:45,Compass Point,Buy,,init
2017-04-06 13:36:57,Morgan Stanley,Equal-Weight,Overweight,down
2017-07-10 19:15:42,Barclays,Overweight,,init
2017-10-19 17:33:24,Bank of America,Neutral,,main
2017-11-10 13:04:40,UBS,Sell,,main
2017-11-10 15:53:02,Credit Suisse,Outperform,,main
2017-11-13 16:17:24,Morgan Stanley,Equal-Weight,,main
2017-12-08 15:31:45,Citigroup,Neutral,,init
2018-02-21 14:53:58,UBS,Sell,Sell,main
2018-02-23 14:22:47,Credit Suisse,Outperform,Outperform,main
2018-02-28 15:04:25,Citigroup,Neutral,Neutral,main
2018-03-06 13:01:21,JP Morgan,Overweight,Overweight,main
2018-03-09 14:11:43,Bank of America,Buy,Neutral,up
2018-04-12 12:06:49,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-08-10 14:14:13,RBC Capital,Top Pick,Top Pick,main
2018-08-15 12:17:36,Citigroup,Neutral,Neutral,main
2018-11-14 12:49:47,Morgan Stanley,Equal-Weight,Equal-Weight,main
2019-04-08 11:02:33,Goldman Sachs,Buy,,init
2020-03-11 13:16:05,Deutsche Bank,Buy,,main
2020-05-11 12:22:07,Deutsche Bank,Buy,,main
2020-11-10 14:26:38,Credit Suisse,Outperform,,main
2021-01-25 12:36:01,Deutsche Bank,Buy,,main
2021-08-06 15:05:31,Credit Suisse,Outperform,,main
2021-11-05 12:23:35,Credit Suisse,Outperform,,main
2022-01-10 13:36:46,Barclays,Overweight,,main
2022-02-11 13:19:17,Credit Suisse,Outperform,,main
