Date,Firm,To Grade,From Grade,Action
2021-02-12 11:36:39,Morgan Stanley,Underweight,,init
2021-03-09 12:57:51,Cowen & Co.,Outperform,,init
2021-03-31 16:08:37,Williams Financial,Hold,Buy,down
2021-03-31 16:56:05,Morgan Stanley,Underweight,,main
2021-04-01 13:19:50,Morgan Stanley,Underweight,,main
2021-08-20 12:07:24,Morgan Stanley,Underweight,,main
