Date,Firm,To Grade,From Grade,Action
2012-09-25 06:02:00,Jefferies,Underperform,Hold,down
2013-02-26 07:39:41,Bernstein,Market Perform,Underperform,up
2013-03-01 06:25:05,Barclays,Equal-Weight,Underweight,up
2013-03-01 06:28:06,Goldman Sachs,Neutral,Sell,up
2013-03-04 07:25:21,JP Morgan,Overweight,Neutral,up
2013-03-07 11:53:19,Exane BNP Paribas,Neutral,Underperform,up
2013-03-19 06:20:41,Morgan Stanley,Overweight,Equal-Weight,up
2013-07-17 09:38:15,Macquarie,Neutral,Underperform,up
2013-10-22 08:00:00,Bankia Bolsa,Accumulate,Buy,down
2013-12-06 16:00:00,Exane BNP Paribas,Underperform,Neutral,down
2014-01-14 16:00:00,Raymond James,Market Perform,Underperform,up
2014-01-22 16:00:00,Espirito Santo,Sell,Neutral,down
2014-03-04 08:00:00,Citigroup,Neutral,Sell,up
2014-03-26 08:00:00,Bank of America,Underperform,Neutral,down
2014-11-03 19:22:11,Macquarie,Neutral,Underperform,up
2015-03-02 07:01:49,RBC Capital,Outperform,Sector Perform,up
2015-06-12 07:46:10,Berenberg,Hold,Sell,up
2015-09-02 06:40:06,Bank of America,Underperform,,down
2015-10-19 06:14:03,Credit Suisse,Underperform,Neutral,down
2015-11-03 11:46:59,UBS,Buy,Neutral,up
2016-01-21 14:16:55,Macquarie,Outperform,Underperform,up
2016-04-06 08:37:20,Credit Suisse,Neutral,Underperform,up
2016-06-28 06:32:22,Goldman Sachs,Neutral,Buy,down
2016-12-15 10:56:16,Deutsche Bank,Hold,Sell,up
2017-03-09 12:30:56,Deutsche Bank,Buy,Hold,up
2017-05-18 16:19:53,Goldman Sachs,Buy,Neutral,up
2017-12-11 14:53:29,Bernstein,Underperform,Market Perform,down
2018-02-09 11:40:04,Jefferies,Hold,Underperform,up
2018-07-23 12:37:08,Goldman Sachs,Neutral,Buy,down
2018-08-10 12:39:34,Jefferies,Buy,Hold,up
2019-03-20 13:49:17,Macquarie,Neutral,Outperform,down
2021-03-31 11:20:26,B of A Securities,Buy,Neutral,up
2021-06-10 11:31:37,Berenberg,Buy,Hold,up
2021-10-15 10:35:17,Barclays,Underweight,Equal-Weight,down
2021-11-23 12:09:53,Berenberg,Hold,Buy,down
