Date,Firm,To Grade,From Grade,Action
2018-09-06 11:51:51,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-11-29 14:54:02,Berenberg,Buy,,init
2019-01-15 12:12:25,Morgan Stanley,Overweight,Equal-Weight,up
2019-05-23 10:25:39,Cowen & Co.,Outperform,,init
2019-06-28 11:14:56,Nomura,Neutral,,init
2019-07-16 10:50:55,Macquarie,Neutral,,init
2019-10-03 11:28:02,SunTrust Robinson Humphrey,Hold,,init
2019-10-30 10:03:28,JP Morgan,Overweight,Neutral,up
2020-03-25 09:45:18,Goldman Sachs,Buy,,init
2020-03-25 18:28:20,Morgan Stanley,Overweight,,main
2020-04-21 13:19:13,Cowen & Co.,Outperform,,main
2020-04-29 13:27:57,Morgan Stanley,Overweight,,main
2020-05-13 15:48:50,Morgan Stanley,Overweight,,main
2020-07-29 12:24:06,SunTrust Robinson Humphrey,Buy,Hold,up
2020-07-29 13:36:15,Wedbush,Outperform,,main
2020-07-29 18:20:27,JP Morgan,Overweight,,main
2020-09-09 12:08:51,Morgan Stanley,Overweight,,main
2020-09-28 10:27:51,Piper Sandler,Overweight,,init
2020-10-28 12:15:19,Morgan Stanley,Overweight,,main
2020-10-28 15:05:57,Stifel,Buy,,main
2021-01-08 16:45:47,Morgan Stanley,Overweight,,main
2021-02-08 14:28:35,Berenberg,Hold,Buy,down
2021-02-16 14:52:30,Canaccord Genuity,Buy,,init
2021-02-22 13:02:33,Barclays,Overweight,,init
2021-04-28 14:49:48,Canaccord Genuity,Buy,,main
2021-06-11 10:03:14,Needham,Buy,,init
2021-07-28 11:46:37,Needham,Buy,,main
2021-08-25 11:59:52,FBN Securities,Outperform,,init
2021-09-24 13:17:13,Berenberg,Buy,Hold,up
2021-10-05 09:58:27,Wells Fargo,Overweight,,init
2021-10-27 10:46:09,Wedbush,Outperform,,main
2021-10-27 10:55:21,Needham,Buy,,main
2021-10-27 12:23:22,Stifel,Buy,,main
2021-12-16 13:05:54,Barclays,Overweight,,main
2021-12-29 10:56:01,Needham,Buy,,main
2022-02-02 13:44:06,Morgan Stanley,Overweight,,main
