Date,Firm,To Grade,From Grade,Action
2014-03-04 08:00:00,JP Morgan,Overweight,Neutral,main
2015-02-12 09:29:39,Morgan Stanley,Equal-Weight,Overweight,down
2015-11-20 06:07:12,Berenberg,Hold,Buy,down
2015-12-02 05:46:01,HSBC,Hold,Buy,down
2016-01-04 06:33:18,Morgan Stanley,Underweight,Equal-Weight,down
2016-02-09 09:38:33,Berenberg,Buy,Hold,up
2016-03-17 08:35:53,Nomura,Buy,,init
2018-03-01 13:45:16,Morgan Stanley,Underweight,Underweight,main
2018-10-01 11:30:14,Morgan Stanley,Underweight,Underweight,main
2019-02-08 12:26:35,Berenberg,Hold,Buy,down
2019-06-27 10:23:00,JP Morgan,Overweight,Neutral,up
2019-10-28 11:29:42,Santander,Buy,Hold,up
2021-03-11 11:52:33,HSBC,Buy,Hold,up
2021-03-23 10:24:11,Credit Suisse,Outperform,Neutral,up
2021-11-05 12:47:46,Deutsche Bank,Hold,Buy,down
