Date,Firm,To Grade,From Grade,Action
2015-02-24 07:33:46,UBS,Neutral,Buy,down
2015-02-24 08:29:07,Canaccord Genuity,Hold,Buy,down
2015-03-10 06:53:08,Goldman Sachs,Buy,Neutral,up
2015-03-18 05:06:01,Barclays,Equal-Weight,Overweight,down
2015-04-14 09:28:36,Investec,Sell,Hold,down
2015-04-20 07:07:55,Goldman Sachs,Buy,,main
2015-05-19 07:15:06,Bernstein,Market Perform,Outperform,down
2015-06-30 05:08:49,Goldman Sachs,Neutral,,down
2015-09-30 10:48:33,UBS,,Neutral,up
2016-01-14 07:00:44,Macquarie,Neutral,,down
2016-02-08 04:04:16,Morgan Stanley,Underweight,Equal-Weight,down
2016-02-29 05:10:53,Bernstein,Underperform,Market Perform,down
2016-03-24 07:25:36,Bank of America,Underperform,Neutral,down
2016-03-29 07:46:54,Exane BNP Paribas,Underperform,Neutral,down
2016-04-25 08:26:38,CLSA,Underperform,Outperform,down
2016-06-27 09:44:10,Exane BNP Paribas,Neutral,Underperform,up
2016-06-27 09:52:26,JP Morgan,Neutral,,up
2016-08-04 06:49:11,Bank of America,Buy,Neutral,up
2016-09-14 05:29:42,UBS,Neutral,Buy,down
2016-11-21 11:07:48,Bernstein,Market Perform,Underperform,up
2016-11-29 10:49:26,Credit Suisse,Neutral,,init
2016-12-06 11:12:46,Morgan Stanley,Equal-Weight,Underweight,up
2018-05-07 13:34:25,CLSA,Buy,Outperform,up
2019-02-25 11:51:18,Macquarie,Underperform,Neutral,down
2019-05-23 13:08:09,Goldman Sachs,Buy,Neutral,up
2019-11-18 11:20:31,Jefferies,Buy,Hold,up
2020-02-07 10:13:00,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2020-02-20 17:47:55,CFRA,Buy,Hold,up
2020-03-16 10:17:40,Citigroup,Neutral,Sell,up
2020-07-23 13:10:24,Credit Suisse,Underperform,Neutral,down
2021-02-09 14:47:18,B of A Securities,Neutral,Underperform,up
2021-02-09 14:48:56,RBC Capital,Sector Perform,Underperform,up
2021-03-16 11:30:03,Credit Suisse,Neutral,Underperform,up
2021-10-06 14:50:28,UBS,Buy,Neutral,up
