Date,Firm,To Grade,From Grade,Action
2016-06-07 07:51:44,Maxim Group,Neutral,,init
2017-08-17 13:21:18,Cowen & Co.,Outperform,,init
2018-06-20 12:06:55,B. Riley FBR,Buy,,init
2018-07-11 12:32:32,B. Riley FBR,Buy,Buy,main
2018-07-13 13:30:22,Cowen & Co.,Outperform,Outperform,main
2020-01-31 12:26:29,BTIG,Buy,,init
2020-04-28 13:29:05,Roth Capital,Buy,,init
2020-07-09 13:11:18,Colliers Securities,Neutral,Buy,down
2020-09-03 10:00:47,Oppenheimer,Outperform,,init
2020-10-14 15:41:28,Roth Capital,Neutral,Buy,down
2020-11-16 18:26:14,RF Lafferty,Buy,,init
2020-12-10 12:50:22,Wolfe Research,Peer Perform,,init
2021-02-24 17:03:02,Roth Capital,Neutral,,main
2021-04-16 12:28:13,B. Riley FBR,Buy,,init
2021-06-04 10:56:30,Cowen & Co.,Market Perform,Outperform,down
2021-08-11 08:46:36,DA Davidson,Neutral,,init
