Date,Firm,To Grade,From Grade,Action
2016-11-14 10:55:02,Barclays,Overweight,,init
2016-11-14 14:10:27,PiperJaffray,Overweight,,init
2016-11-14 14:25:22,Guggenheim,Buy,,init
2016-11-15 09:44:11,Citigroup,Neutral,,init
2017-03-28 15:07:49,Chardan Capital,Buy,,init
2017-07-14 10:17:35,SunTrust Robinson Humphrey,Hold,,init
2017-07-18 12:47:10,Oppenheimer,Perform,,init
2018-01-23 14:29:47,SunTrust Robinson Humphrey,Buy,Hold,up
2018-02-28 15:21:58,Citigroup,Neutral,Neutral,main
2018-03-07 17:30:35,Barclays,Overweight,Overweight,main
2018-03-08 13:36:26,JMP Securities,Market Outperform,,init
2018-04-06 17:17:58,Goldman Sachs,Buy,,init
2018-08-24 13:58:52,Citigroup,Neutral,Neutral,main
2018-09-21 12:00:52,Raymond James,Underperform,,init
2018-10-10 11:41:46,Wells Fargo,Outperform,,init
2018-11-30 14:01:27,Needham,Buy,,init
2019-01-22 12:28:04,Citigroup,Sell,Neutral,down
2019-01-28 12:48:30,Goldman Sachs,Neutral,Buy,down
2019-02-08 11:55:29,BTIG Research,Buy,,init
2019-03-14 12:19:41,William Blair,Market Perform,,init
2019-04-12 11:52:19,Evercore ISI Group,Outperform,,init
2019-06-10 12:46:40,Roth Capital,Buy,,init
2019-07-26 12:42:02,Canaccord Genuity,Buy,,init
2019-08-01 12:30:07,Jefferies,Buy,,init
2019-11-12 12:26:22,Oppenheimer,Outperform,Perform,up
2019-11-26 15:43:15,Oppenheimer,Outperform,,main
2020-02-03 11:32:28,Evercore ISI Group,In-Line,Outperform,down
2020-03-04 12:47:23,Citigroup,Sell,,main
2020-03-05 09:54:22,Stifel Nicolaus,Hold,,init
2020-06-15 11:08:39,Canaccord Genuity,Buy,,main
2020-07-14 10:02:17,SunTrust Robinson Humphrey,Buy,,init
2020-07-28 10:31:45,Needham,Buy,,main
2020-07-28 12:02:58,Chardan Capital,Buy,,main
2020-07-28 15:28:07,Barclays,Overweight,,main
2020-10-05 11:22:24,B of A Securities,Buy,,init
2020-10-22 12:40:16,Chardan Capital,Buy,,main
2020-10-23 10:06:33,RBC Capital,Sector Perform,,init
2020-10-29 13:24:44,Piper Sandler,Overweight,,main
2020-12-07 11:04:19,Wells Fargo,Equal-Weight,Overweight,down
2020-12-07 13:36:51,Roth Capital,Buy,,main
2020-12-10 11:19:28,Needham,Buy,,main
2020-12-10 13:28:54,Chardan Capital,Buy,,main
2021-02-17 17:27:07,Oppenheimer,Outperform,,main
2021-03-01 16:32:25,Barclays,Overweight,,main
2021-03-04 13:06:33,JMP Securities,Outperform,,init
2021-04-21 12:02:48,Jefferies,Buy,Hold,up
2021-04-21 14:17:04,Barclays,Overweight,,main
2021-06-14 10:53:30,Citigroup,Neutral,Sell,up
2021-07-30 13:50:40,Chardan Capital,Buy,,main
2021-08-16 12:41:52,Canaccord Genuity,Buy,,main
2021-10-13 14:03:34,Stifel,Hold,,main
2021-10-19 10:15:20,SVB Leerink,Outperform,,init
2021-11-04 11:37:28,Barclays,Overweight,,main
2021-12-07 09:58:21,Cowen & Co.,Market Perform,,init
2022-02-16 10:01:38,SVB Leerink,Outperform,,main
2022-02-16 15:23:36,RBC Capital,Sector Perform,,main
