Date,Firm,To Grade,From Grade,Action
2021-01-11 17:31:25,Citigroup,Buy,,init
2021-01-12 10:56:03,Stifel,Buy,,init
2021-01-13 10:58:31,Wedbush,Outperform,,init
2021-01-15 14:04:19,Wells Fargo,Equal-Weight,,init
2021-01-19 16:47:32,Canaccord Genuity,Buy,,init
2021-02-25 16:01:05,UBS,Neutral,,init
2021-04-23 10:36:29,Jefferies,Hold,,init
2021-05-05 14:23:20,Canaccord Genuity,Buy,,main
2021-07-28 09:08:15,RBC Capital,Sector Perform,,init
2021-08-04 16:19:53,Canaccord Genuity,Buy,,main
2021-10-27 10:20:45,BTIG,Neutral,,init
