Date,Firm,To Grade,From Grade,Action
2019-04-01 12:50:09,Guggenheim,Neutral,,init
2019-04-02 11:12:44,Seaport Global,Sell,,init
2019-04-02 11:37:35,Cross Research,Buy,,init
2019-04-11 12:30:29,HSBC,Hold,,init
2019-04-17 12:18:45,Susquehanna,Neutral,,init
2019-04-23 10:48:35,KeyBanc,Sector Weight,,init
2019-04-23 10:56:09,Cowen & Co.,Outperform,,init
2019-04-23 10:58:04,Canaccord Genuity,Buy,,init
2019-04-23 11:01:43,Credit Suisse,Outperform,,init
2019-04-23 11:04:37,JP Morgan,Overweight,,init
2019-04-23 11:07:42,PiperJaffray,Overweight,,init
2019-04-23 11:12:44,Stifel,Buy,,init
2019-04-23 11:23:57,Jefferies,Buy,,init
2019-04-23 11:47:52,JP Morgan,Overweight,,init
2019-04-23 12:02:28,Raymond James,Outperform,,init
2019-04-23 12:38:49,UBS,Buy,,init
2019-04-23 12:42:54,JMP Securities,Market Outperform,,init
2019-04-30 22:34:32,Tigress Financial,Buy,,init
2019-05-01 10:42:55,Tigress Financial,Buy,,init
2019-05-03 12:25:59,Atlantic Equities,Underweight,,init
2019-05-08 12:59:37,Stifel Nicolaus,Buy,,main
2019-06-04 10:38:03,RBC Capital,Outperform,,init
2019-06-04 10:57:38,Citi,Buy,,init
2019-06-04 11:05:16,Barclays,Equal-Weight,,init
2019-06-04 11:31:53,SunTrust Robinson Humphrey,Buy,,init
2019-06-04 11:48:25,BTIG,Buy,,init
2019-06-04 11:50:21,Loop Capital,Hold,,init
2019-06-11 10:49:55,Susquehanna,Positive,Neutral,up
2019-06-13 10:28:22,Evercore ISI Group,Outperform,,init
2019-07-01 12:42:01,Monness Crespi Hardt,Neutral,,init
2019-07-02 12:42:59,Stifel Nicolaus,Buy,,main
2019-08-08 11:41:26,Wedbush,Outperform,Neutral,up
2019-08-08 11:43:11,Atlantic Equities,Neutral,Underweight,up
2019-08-08 11:48:37,Canaccord Genuity,Buy,,main
2019-08-08 12:22:26,JP Morgan,Overweight,,main
2019-08-08 12:57:38,Credit Suisse,Outperform,,main
2019-08-26 10:22:23,Guggenheim,Buy,Neutral,up
2019-09-05 10:52:15,Deutsche Bank,Buy,,init
2019-09-05 12:14:56,Citigroup,Buy,,main
2019-09-16 10:48:23,HSBC,Buy,Hold,up
2019-09-27 10:35:58,Wells Fargo,Outperform,,init
2019-10-03 10:34:51,MKM Partners,Neutral,,init
2019-10-21 13:33:07,Wolfe Research,Peer Perform,Underperform,up
2019-10-24 10:56:41,Morgan Stanley,Equal-Weight,,init
2019-10-31 11:19:52,Goldman Sachs,Buy,Neutral,up
2019-10-31 11:54:44,UBS,Buy,,main
2019-10-31 12:35:06,DA Davidson,Buy,,main
2019-10-31 12:55:57,Stifel Nicolaus,Buy,,main
2019-10-31 13:47:28,Barclays,Equal-Weight,,main
2019-11-25 14:13:05,Loop Capital,Buy,Hold,up
2020-01-09 12:54:56,Benchmark,Sell,,init
2020-01-10 12:43:50,Bernstein,Market Perform,,init
2020-01-17 13:14:54,UBS,Buy,,main
2020-02-10 12:01:26,Northcoast Research,Buy,Neutral,up
2020-02-12 11:43:54,Wells Fargo,Overweight,,main
2020-02-12 11:45:19,RBC Capital,Outperform,,main
2020-02-12 12:20:08,Stifel,Buy,,main
2020-02-12 12:46:15,SunTrust Robinson Humphrey,Buy,,main
2020-02-12 13:37:53,Goldman Sachs,Buy,,main
2020-02-12 14:28:06,Morgan Stanley,Equal-Weight,,main
2020-02-28 13:10:26,KeyBanc,Overweight,,init
2020-03-02 14:13:41,Benchmark,Hold,Sell,up
2020-03-06 10:10:33,Needham,Buy,,init
2020-03-18 16:38:20,JP Morgan,Overweight,,main
2020-03-20 10:56:44,KeyBanc,Overweight,,main
2020-03-25 19:06:38,Morgan Stanley,Equal-Weight,,main
2020-04-21 12:10:46,Argus Research,Buy,,init
2020-04-21 14:44:38,UBS,Buy,,main
2020-04-27 15:46:43,Raymond James,Outperform,,main
2020-04-28 13:51:45,Needham,Buy,,main
2020-05-04 12:35:17,Credit Suisse,Outperform,,main
2020-05-04 17:37:17,CFRA,Hold,,main
2020-05-07 10:15:11,Piper Sandler,Neutral,Overweight,down
2020-05-07 12:47:13,Morgan Stanley,Equal-Weight,,main
2020-05-07 12:50:02,MKM Partners,Neutral,,main
2020-05-07 14:45:09,RBC Capital,Outperform,,main
2020-05-07 16:12:40,UBS,Buy,,main
2020-05-07 17:20:32,Jefferies,Buy,,main
2020-05-11 09:22:13,Stifel,Hold,Buy,down
2020-06-03 13:07:30,DA Davidson,Buy,,main
2020-06-03 14:16:46,Wedbush,Outperform,,main
2020-06-11 09:14:00,BTIG,Buy,,init
2020-07-14 11:28:44,Northcoast Research,Neutral,Buy,down
2020-07-28 12:04:48,Morgan Stanley,Equal-Weight,,main
2020-08-05 13:10:51,Deutsche Bank,Buy,,main
2020-08-10 12:37:47,Credit Suisse,Outperform,,main
2020-08-10 13:08:10,Jefferies,Buy,,main
2020-08-13 12:18:24,Wedbush,Outperform,,main
2020-08-13 12:19:57,Morgan Stanley,Equal-Weight,,main
2020-08-13 12:27:50,Stifel,Hold,,main
2020-08-13 13:49:39,BTIG,Buy,,main
2020-08-26 11:24:47,Citigroup,Buy,,main
2020-09-25 16:36:19,JP Morgan,Overweight,,main
2020-10-15 11:46:57,Morgan Stanley,Equal-Weight,,main
2020-11-11 13:05:06,Morgan Stanley,Equal-Weight,,main
2020-11-11 14:00:27,DA Davidson,Buy,,main
2020-12-03 09:48:05,Wedbush,Outperform,,main
2020-12-03 10:35:57,Needham,Buy,,main
2020-12-07 10:27:18,Piper Sandler,Overweight,Neutral,up
2020-12-11 09:43:52,KeyBanc,Overweight,,main
2021-01-07 16:59:27,BTIG,Buy,,main
2021-01-11 14:17:08,Morgan Stanley,Equal-Weight,,main
2021-01-28 19:06:59,Wells Fargo,Overweight,,main
2021-02-09 09:45:05,KeyBanc,Overweight,,main
2021-02-10 09:59:41,KeyBanc,Overweight,,main
2021-02-10 12:53:35,Wedbush,Outperform,,main
2021-02-10 13:12:56,Morgan Stanley,Equal-Weight,,main
2021-02-10 13:31:13,DA Davidson,Buy,,main
2021-02-10 13:36:52,Piper Sandler,Overweight,,main
2021-02-10 14:14:11,Susquehanna,Positive,,main
2021-02-10 14:39:16,Credit Suisse,Outperform,,main
2021-02-10 16:14:45,Canaccord Genuity,Buy,,main
2021-02-11 11:34:08,Needham,Buy,,main
2021-03-17 10:53:15,Wedbush,Outperform,,main
2021-03-25 12:02:52,Morgan Stanley,Equal-Weight,,main
2021-03-26 11:59:32,Vertical Research,Buy,,init
2021-04-20 12:59:20,Nomura,Neutral,,init
2021-04-27 10:09:45,Needham,Hold,,init
2021-04-27 10:42:50,BTIG,Buy,,main
2021-05-05 12:33:26,Morgan Stanley,Equal-Weight,,main
2021-05-05 13:12:56,DA Davidson,Buy,,main
2021-05-10 10:58:44,Daiwa Capital,Outperform,Neutral,up
2021-07-01 14:13:21,Cowen & Co.,Outperform,,main
2021-08-02 11:13:13,Gordon Haskett,Hold,,init
2021-08-02 11:41:56,Credit Suisse,Outperform,,main
2021-08-04 12:30:55,Piper Sandler,Overweight,,main
2021-08-04 13:10:31,Morgan Stanley,Equal-Weight,,main
2021-08-04 14:28:20,BTIG,Buy,,main
