Date,Firm,To Grade,From Grade,Action
2019-02-13 11:49:41,Guggenheim,Sell,Neutral,down
2019-02-15 14:05:33,Macquarie,Neutral,Outperform,down
2019-10-28 14:16:23,Wolfe Research,Peer Perform,Outperform,down
2020-04-15 13:03:33,Morgan Stanley,Equal-Weight,,main
2020-05-15 12:07:29,Morgan Stanley,Equal-Weight,,main
2020-06-17 13:03:00,Morgan Stanley,Equal-Weight,,main
2020-08-14 12:08:24,Morgan Stanley,Equal-Weight,,main
2020-09-08 14:01:01,Seaport Global,Buy,,init
2020-11-17 13:40:08,Morgan Stanley,Equal-Weight,,main
2020-12-15 15:00:01,Seaport Global,Neutral,Buy,down
2021-01-12 14:16:00,Morgan Stanley,Equal-Weight,,main
2021-03-10 13:26:00,Morgan Stanley,Equal-Weight,,main
2021-03-25 12:22:00,Wolfe Research,Outperform,Peer Perform,up
2021-03-30 13:49:49,Seaport Global,Buy,Neutral,up
2021-04-23 12:59:02,Tudor Pickering,Buy,,init
2021-05-04 11:40:17,Morgan Stanley,Equal-Weight,,main
2021-07-20 12:29:27,Morgan Stanley,Equal-Weight,,main
2021-08-19 12:25:02,Morgan Stanley,Equal-Weight,,main
2021-08-26 11:51:19,UBS,Buy,,init
2021-10-05 10:29:34,Evercore ISI Group,Outperform,In-Line,up
2021-11-05 11:03:54,Oppenheimer,Outperform,Perform,up
2021-12-15 14:07:08,Morgan Stanley,Equal-Weight,,main
