Date,Firm,To Grade,From Grade,Action
2012-02-24 06:18:00,Wunderlich,Hold,,main
2012-02-28 12:35:00,UBS,Neutral,,main
2012-04-12 06:30:00,ISI Group,Hold,,main
2012-05-08 09:56:00,Bank oferica,Underperform,,main
2012-08-03 11:26:00,UBS,Neutral,,main
2012-08-03 13:37:00,Barclays,Equal-Weight,,main
2012-08-06 12:40:00,Bank of America,Underperform,,main
2012-10-29 05:41:00,Morgan Stanley,Equal-Weight,Underweight,up
2012-11-12 10:47:00,UBS,Neutral,,main
2012-11-12 12:21:00,Barclays,Equal-Weight,,main
2012-12-21 06:31:21,Morgan Stanley,Overweight,Equal-Weight,up
2012-12-24 08:16:32,Edward Jones,Hold,Sell,up
2013-01-17 07:36:58,Morgan Stanley,Overweight,,main
2013-02-21 10:05:38,UBS,Neutral,,main
2013-03-15 07:07:19,Wunderlich,Hold,,main
2013-05-03 07:11:36,Wunderlich,Hold,,main
2013-09-20 08:19:54,Barclays,Overweight,Equal-Weight,up
2014-01-06 16:00:00,Wells Fargo,Outperform,Market Perform,up
2014-02-25 08:00:00,Barclays,Equal-Weight,,down
2014-03-20 08:00:00,Goldman Sachs,Sell,Neutral,down
2014-05-09 06:01:22,Barclays,Equal-Weight,Equal-Weight,main
2014-08-07 16:00:00,UBS,Neutral,,main
2014-09-24 17:18:10,Ladenburg Thalmann,Buy,,init
2014-11-07 09:00:00,Barclays,Equal-Weight,,main
2014-12-08 09:00:00,Barclays,Equal-Weight,,main
2015-05-08 09:00:00,Barclays,Equal-Weight,,main
2015-07-28 07:21:55,Goldman Sachs,Neutral,Sell,up
2015-08-03 15:52:54,Barclays,Equal-Weight,,main
2016-01-04 15:35:41,Barclays,Equal-Weight,,main
2016-01-28 12:26:41,Barclays,Equal-Weight,,main
2016-01-29 04:18:46,Barclays,Equal-Weight,,main
2016-02-22 06:19:35,Barclays,Equal-Weight,,main
2016-04-04 04:13:28,Barclays,Overweight,Equal-Weight,up
2016-05-16 12:13:28,Barclays,Overweight,,main
2017-05-25 12:24:08,Barclays,Equal-Weight,Overweight,down
2017-06-26 12:47:26,Goldman Sachs,Sell,Neutral,down
2017-07-11 10:34:07,Morgan Stanley,Overweight,,main
2017-08-10 18:02:02,Morgan Stanley,Overweight,,main
2017-09-08 17:23:31,Morgan Stanley,Equal-Weight,,main
2017-11-13 16:20:10,Morgan Stanley,Equal-Weight,,main
2017-12-13 11:56:48,Morgan Stanley,Underweight,Equal-Weight,down
2018-02-02 12:59:50,UBS,Neutral,,init
2018-02-13 13:14:07,Morgan Stanley,Underweight,Underweight,main
2018-02-21 14:52:29,UBS,Neutral,Neutral,main
2018-04-02 16:14:59,UBS,Buy,Neutral,up
2018-04-16 11:54:10,Morgan Stanley,Underweight,Underweight,main
2018-05-05 13:32:14,Argus,Hold,Buy,down
2018-05-05 13:32:14,Argus,Buy,Hold,up
2018-05-23 13:23:55,Goldman Sachs,Neutral,Sell,up
2018-06-06 11:08:43,Morgan Stanley,Equal-Weight,Underweight,up
2018-06-13 11:17:41,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-07-10 13:15:51,Barclays,Equal-Weight,,init
2018-07-16 11:21:38,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-09-11 11:19:45,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-09-17 13:08:26,Wells Fargo,Outperform,Outperform,main
2018-09-21 11:09:26,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-09-26 17:19:26,SunTrust Robinson Humphrey,Hold,,init
2018-11-01 13:11:17,Barclays,Equal-Weight,Equal-Weight,main
2018-11-19 14:17:40,Barclays,Equal-Weight,Equal-Weight,main
2018-11-29 12:05:38,UBS,Neutral,Buy,down
2019-02-11 13:54:48,Wells Fargo,Outperform,Outperform,main
2019-02-12 13:11:09,Morgan Stanley,Equal-Weight,Equal-Weight,main
2019-07-25 12:21:31,Argus Research,Buy,Hold,up
2019-08-16 14:14:09,Morgan Stanley,Equal-Weight,,main
2019-09-06 13:29:21,Morgan Stanley,Equal-Weight,,main
2019-09-12 13:35:28,Wolfe Research,Outperform,Peer Perform,up
2019-09-17 11:49:26,Bank of America,Buy,Neutral,up
2019-09-25 12:52:46,Morgan Stanley,Equal-Weight,,main
2019-10-16 12:37:39,SunTrust Robinson Humphrey,Hold,,main
2019-10-29 12:09:52,UBS,Buy,Neutral,up
2019-11-11 13:17:40,Wells Fargo,Outperform,,main
2019-12-11 10:54:12,JP Morgan,Overweight,,init
2019-12-16 13:15:37,Morgan Stanley,Equal-Weight,,main
2020-01-16 12:04:32,Goldman Sachs,Buy,Neutral,up
2020-01-29 11:20:39,Morgan Stanley,Overweight,Equal-Weight,up
2020-02-14 13:19:44,Wells Fargo,Overweight,,main
2020-02-20 10:28:22,BMO Capital,Outperform,,init
2020-03-12 11:49:55,Morgan Stanley,Overweight,,main
2020-03-26 19:24:55,Barclays,Equal-Weight,,main
2020-04-14 10:55:04,Morgan Stanley,Equal-Weight,Overweight,down
2020-04-20 10:01:25,Evercore ISI Group,Outperform,In-Line,up
2020-05-15 11:54:05,Morgan Stanley,Equal-Weight,,main
2020-06-05 12:58:55,UBS,Buy,,main
2020-06-17 12:52:50,Morgan Stanley,Equal-Weight,,main
2020-07-07 16:08:17,B of A Securities,Buy,,main
2020-08-10 14:25:44,BMO Capital,Outperform,,main
2020-08-13 10:41:54,B of A Securities,Neutral,Buy,down
2020-09-18 11:48:24,Morgan Stanley,Equal-Weight,,main
2020-09-21 10:43:49,Barclays,Underweight,Equal-Weight,down
2020-10-05 12:15:02,Morgan Stanley,Equal-Weight,,main
2020-10-20 12:10:43,Morgan Stanley,Equal-Weight,,main
2020-11-17 12:52:59,Morgan Stanley,Equal-Weight,,main
2020-11-18 10:47:03,Barclays,Equal-Weight,Underweight,up
2020-12-15 16:17:31,Morgan Stanley,Equal-Weight,,main
2021-01-20 13:41:51,Morgan Stanley,Equal-Weight,,main
2021-02-18 12:54:57,Morgan Stanley,Equal-Weight,,main
2021-03-19 11:45:25,Morgan Stanley,Equal-Weight,,main
2021-04-09 10:49:52,Mizuho,Neutral,,init
2021-04-13 13:08:37,B of A Securities,Buy,Neutral,up
2021-04-20 12:38:30,Morgan Stanley,Equal-Weight,,main
