Date,Firm,To Grade,From Grade,Action
2019-09-25 12:25:04,Sandler O'Neill,Hold,Buy,down
2019-10-21 11:07:34,Raymond James,Outperform,Strong Buy,down
2020-01-13 13:24:57,Barclays,Equal-Weight,,main
2020-03-04 10:38:48,Compass Point,Neutral,Buy,down
2020-04-29 11:41:08,Raymond James,Market Perform,Outperform,down
2020-05-05 11:46:04,Stephens & Co.,Overweight,Equal-Weight,up
2020-09-30 12:18:23,Piper Sandler,Neutral,,main
2020-10-26 13:31:29,Piper Sandler,Neutral,,main
2021-02-18 11:55:54,Seaport Global,Buy,,init
2021-12-16 10:56:50,Piper Sandler,Overweight,Neutral,up
2022-01-26 11:45:52,Stephens & Co.,Overweight,,main
