Date,Firm,To Grade,From Grade,Action
2012-05-04 06:52:00,Jefferies,Buy,,main
2012-11-07 07:04:00,Jefferies,Buy,,main
2013-02-26 07:31:48,Jefferies,Buy,,main
2013-05-03 07:46:02,Jefferies,Buy,,main
2013-10-23 08:53:07,Raymond James,Market Perform,Strong Buy,down
2013-11-06 09:10:54,Jefferies,Buy,,main
2014-01-09 08:30:00,FBR Capital,Market Perform,Outperform,down
2014-02-14 16:00:00,Sandler O'Neill,Buy,Hold,up
2014-11-11 08:00:00,FBR Capital,Market Perform,Outperform,down
2015-08-10 07:23:11,Raymond James,Outperform,Market Perform,up
2015-08-10 07:51:06,FBR Capital,Outperform,Market Perform,up
2015-08-31 08:02:55,Raymond James,Outperform,,main
2016-01-08 08:11:20,JP Morgan,Neutral,,init
2016-01-29 07:29:56,RBC Capital,Outperform,,init
2016-04-07 09:02:04,Sandler O'Neill,Hold,Buy,down
2016-06-06 04:36:23,JP Morgan,Overweight,Neutral,up
2016-07-07 12:42:59,Citigroup,Buy,,main
2016-10-07 10:45:40,Credit Suisse,Neutral,,init
2017-01-03 15:58:56,JP Morgan,Neutral,Overweight,down
2017-01-26 11:54:56,Citigroup,Neutral,,init
2017-04-26 12:04:56,Keefe Bruyette & Woods,Market Perform,,init
2017-07-25 16:53:30,Evercore ISI Group,In-Line,Outperform,down
2017-10-18 19:33:32,Goldman Sachs,Neutral,,init
2018-03-02 12:37:21,UBS,Sell,,init
2019-04-30 11:52:30,Sandler O'Neill,Hold,Buy,down
2019-05-02 15:55:01,UBS,Neutral,,main
2019-06-14 11:18:22,Raymond James,Outperform,,main
2019-09-13 12:36:40,Citigroup,Neutral,,main
2019-11-07 12:28:52,UBS,Neutral,,main
2020-02-14 13:46:10,SunTrust Robinson Humphrey,Buy,,main
2020-02-18 12:28:13,Raymond James,Outperform,,main
2020-02-27 17:37:37,Piper Sandler,Neutral,,main
2020-03-10 10:13:13,Piper Sandler,Overweight,Neutral,up
2020-03-11 11:11:52,B. Riley FBR,Neutral,,main
2020-03-20 11:02:09,RBC Capital,Sector Perform,Outperform,down
2020-03-23 17:14:16,B. Riley FBR,Neutral,,main
2020-04-03 18:13:20,Piper Sandler,Overweight,,main
2020-04-17 13:40:54,Raymond James,Outperform,,main
2020-04-21 14:25:22,B. Riley FBR,Neutral,,main
2020-07-02 09:15:49,Piper Sandler,Neutral,Overweight,down
2020-07-09 13:02:57,B. Riley FBR,Neutral,,main
2020-08-04 13:46:11,Morgan Stanley,Equal-Weight,,init
2020-08-19 11:26:59,Raymond James,Market Perform,Outperform,down
2020-08-20 11:31:29,Morgan Stanley,Equal-Weight,,main
2020-10-02 08:56:50,RBC Capital,Outperform,Sector Perform,up
2020-10-07 12:22:19,Piper Sandler,Neutral,,main
2020-12-15 14:20:55,Credit Suisse,Outperform,,init
2021-01-15 13:02:48,Raymond James,Outperform,Market Perform,up
2021-02-19 13:57:54,Morgan Stanley,Equal-Weight,,main
2021-02-22 13:21:40,Morgan Stanley,Equal-Weight,,main
2021-04-01 12:12:56,Morgan Stanley,Equal-Weight,,main
2021-05-07 11:44:09,Morgan Stanley,Equal-Weight,,main
2021-06-21 12:51:32,Citigroup,Neutral,,main
2021-08-09 12:51:17,RBC Capital,Outperform,,main
2021-08-11 11:16:58,Raymond James,Outperform,,main
2021-08-13 12:53:25,Morgan Stanley,Equal-Weight,,main
2021-10-14 12:56:55,Morgan Stanley,Equal-Weight,,main
2021-11-11 13:32:40,RBC Capital,Outperform,,main
2021-11-18 12:19:29,Raymond James,Outperform,,main
2022-01-05 10:20:11,Evercore ISI Group,Outperform,In-Line,up
2022-01-05 10:28:06,Piper Sandler,Overweight,Neutral,up
2022-01-07 13:41:40,Morgan Stanley,Equal-Weight,,main
2022-01-10 12:24:24,Raymond James,Outperform,,main
2022-01-12 11:47:48,RBC Capital,Outperform,,main
2022-01-26 10:28:54,Jefferies,Hold,,init
