Date,Firm,To Grade,From Grade,Action
2015-07-02 08:53:35,Morgan Stanley,Equal-Weight,,init
2015-07-07 06:33:24,Citigroup,Buy,,init
2015-07-08 11:00:00,Citigroup,Buy,,main
2015-07-10 07:45:10,SunTrust Robinson Humphrey,Neutral,Buy,down
2015-07-29 07:23:33,Bank of America,Neutral,,init
2015-09-11 04:30:44,UBS,Neutral,Sell,up
2015-09-15 10:06:31,Deutsche Bank,Hold,,main
2015-10-08 07:48:45,Bank of America,Buy,Neutral,up
2015-11-11 10:13:13,Jefferies,Buy,,main
2015-11-16 08:43:24,Goldman Sachs,Neutral,Sell,up
2015-11-16 08:48:07,Deutsche Bank,Hold,,main
2015-11-18 10:11:02,Deutsche Bank,Hold,,main
2015-12-07 08:08:52,Citigroup,Overweight,,init
2016-01-07 08:09:31,Societe Generale,Hold,,init
2016-01-25 03:34:37,Jefferies,Buy,,main
2016-02-04 04:02:42,Jefferies,Buy,,main
2016-02-04 12:35:13,Citigroup,Buy,,main
2016-02-04 12:35:17,Deutsche Bank,Hold,,main
2016-05-03 06:56:04,Jefferies,Hold,Buy,down
2016-08-03 09:09:09,UBS,Neutral,,main
2016-08-03 15:00:28,Citigroup,Buy,,main
2016-08-26 08:06:58,Jefferies,Hold,,main
2016-09-12 07:37:37,Bank of America,Neutral,Buy,down
2017-06-22 12:12:51,Societe Generale,Buy,Hold,up
2017-08-09 14:45:20,Deutsche Bank,Hold,,main
2017-08-11 17:54:50,Citigroup,Buy,,main
2017-10-13 13:54:38,Bank of America,Neutral,,main
2017-11-10 16:56:53,Bank of America,Neutral,,main
2017-11-10 17:53:43,Morgan Stanley,Equal-Weight,,main
2017-11-10 17:56:03,Barclays,Underweight,Equal-Weight,down
2017-11-10 20:16:07,Citigroup,Buy,,main
2018-02-09 13:30:53,Deutsche Bank,Hold,Hold,main
2018-02-09 15:36:53,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-04-05 11:22:49,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-04-20 12:06:57,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-05-04 12:35:39,Citigroup,Buy,Buy,main
2018-05-04 13:06:31,Deutsche Bank,Hold,Hold,main
2018-05-04 14:34:41,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-05-04 15:31:23,Bank of America,Underperform,Underperform,main
2018-06-29 12:14:55,Citigroup,Buy,Buy,main
2018-07-16 18:32:37,Bank of America,Underperform,Underperform,main
2018-07-19 12:11:52,UBS,Neutral,,init
2018-08-08 12:28:32,Jefferies,Hold,Hold,main
2018-08-09 11:35:53,Societe Generale,Hold,Buy,down
2018-08-09 12:39:30,Citigroup,Buy,Buy,main
2018-08-31 12:56:16,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-10-17 12:36:45,Wells Fargo,Market Perform,Market Perform,main
2018-11-14 14:33:48,UBS,Neutral,Neutral,main
2018-11-14 15:00:52,Deutsche Bank,Hold,Hold,main
2018-11-15 12:46:53,Citigroup,Buy,Buy,main
2019-02-08 13:16:30,Bank of America,Neutral,Underperform,up
2019-04-16 12:20:38,Wells Fargo,Market Perform,Market Perform,main
2019-07-08 10:44:42,SunTrust Robinson Humphrey,Buy,Hold,up
2019-09-03 12:28:11,Morgan Stanley,Equal-Weight,,main
2019-11-13 12:56:47,UBS,Neutral,,main
2020-02-10 13:58:16,Consumer Edge Research,Overweight,Equal-Weight,up
2020-02-10 17:42:28,CFRA,Hold,,main
2020-02-11 10:16:34,Citigroup,Neutral,Buy,down
2020-02-12 14:22:33,Morgan Stanley,Equal-Weight,,main
2020-05-08 11:49:47,Citigroup,Neutral,,main
2020-05-08 12:18:58,Morgan Stanley,Equal-Weight,,main
2020-07-13 12:37:14,Morgan Stanley,Equal-Weight,,main
2020-08-05 12:02:50,Deutsche Bank,Hold,,main
2020-08-05 14:10:46,Morgan Stanley,Equal-Weight,,main
2020-10-14 12:47:38,Morgan Stanley,Equal-Weight,,main
2020-11-13 12:37:03,Morgan Stanley,Equal-Weight,,main
2020-11-19 11:45:39,RBC Capital,Outperform,,main
2020-12-08 11:04:24,Wells Fargo,Underweight,,init
2021-05-07 12:01:11,Morgan Stanley,Equal-Weight,,main
2021-07-14 08:49:16,Raymond James,Market Perform,,init
2021-08-06 14:25:52,RBC Capital,Outperform,,main
2021-09-28 11:27:31,Wells Fargo,Underweight,,main
2022-02-09 12:34:41,Wells Fargo,Overweight,,main
2022-02-10 13:23:23,Morgan Stanley,Equal-Weight,,main
