Date,Firm,To Grade,From Grade,Action
2013-02-13 09:15:03,SunTrust Robinson Humphrey,Neutral,Buy,down
2014-02-11 16:00:00,Roth Capital,Neutral,Buy,down
2015-01-27 06:22:53,First Analysis,Equal-Weight,Overweight,down
2015-02-11 06:42:40,Roth Capital,Buy,Neutral,up
2016-02-16 05:51:20,First Analysis,Overweight,Equal-Weight,up
2016-04-29 07:23:10,Baird,Outperform,Neutral,up
2016-05-03 06:51:48,Roth Capital,Buy,,main
2016-07-07 07:24:41,First Analysis,Equal-Weight,Overweight,down
2017-02-14 13:23:20,First Analysis,Overweight,Equal-Weight,up
2017-02-14 13:43:27,Roth Capital,Neutral,Buy,down
2017-08-01 16:07:28,Roth Capital,Buy,Neutral,up
2018-08-02 12:25:25,First Analysis,Equal-Weight,Overweight,down
2018-11-02 17:54:56,Baird,Outperform,Outperform,main
2019-04-30 11:17:51,SunTrust Robinson Humphrey,Buy,Hold,up
2020-02-12 10:36:09,Baird,Neutral,Outperform,down
2020-02-12 15:16:31,SunTrust Robinson Humphrey,Buy,,main
2020-04-03 21:47:01,SunTrust Robinson Humphrey,Buy,,main
2020-05-05 15:40:29,SunTrust Robinson Humphrey,Buy,,main
2021-05-04 12:53:26,Roth Capital,Buy,,main
2021-07-13 12:29:02,William Blair,Outperform,,init
2021-08-03 13:50:18,Roth Capital,Buy,,main
2021-08-03 13:58:32,Truist Securities,Buy,,main
