Date,Firm,To Grade,From Grade,Action
2013-07-23 06:50:00,Bank of America,Buy,,init
2013-07-23 07:25:50,Deutsche Bank,Buy,,init
2013-07-23 09:17:15,JP Morgan,Overweight,,init
2013-07-23 09:17:48,PiperJaffray,Overweight,,init
2013-07-23 09:18:02,Wells Fargo,Market Perform,,init
2013-07-24 06:44:09,PiperJaffray,Overweight,,init
2013-08-01 06:24:25,Morgan Stanley,Equal-Weight,,init
2013-08-08 06:34:44,Citigroup,Neutral,,init
2013-09-18 07:44:05,Deutsche Bank,Buy,,main
2013-10-15 08:20:48,Barclays,Equal-Weight,,init
2013-11-19 06:38:27,Credit Suisse,Neutral,,init
2014-01-07 16:00:00,RBC Capital,Sector Perform,,init
2014-02-05 08:00:00,Wells Fargo,Outperform,Market Perform,up
2014-02-06 08:08:48,Wells Fargo,Outperform,Market Perform,up
2014-03-12 07:07:21,Bank of America,Buy,,main
2014-05-15 20:40:00,Credit Suisse,Neutral,,main
2014-07-01 06:24:30,BMO Capital,Outperform,,init
2014-07-16 20:20:19,Deutsche Bank,Buy,,main
2014-08-29 09:00:00,Credit Suisse,Neutral,,main
2014-09-02 09:00:00,Citigroup,Neutral,,main
2014-09-18 17:52:12,PiperJaffray,Overweight,,init
2014-09-22 09:00:00,JP Morgan,Overweight,,main
2014-10-31 06:26:50,Stifel Nicolaus,Buy,Hold,down
2014-11-07 09:00:00,Citigroup,Neutral,,main
2014-11-19 06:17:37,BTIG Research,Buy,,init
2014-12-12 04:08:58,Bank of America,Buy,,main
2014-12-16 00:00:00,Wunderlich,Outperform,,main
2015-01-12 09:00:00,JP Morgan,Overweight,,main
2015-01-15 09:00:00,Deutsche Bank,Buy,,main
2015-01-22 06:49:41,Citigroup,Buy,Neutral,up
2015-01-22 09:00:00,Deutsche Bank,Buy,,main
2015-01-28 06:23:21,PiperJaffray,Neutral,Overweight,down
2015-02-06 09:00:00,JP Morgan,Overweight,,main
2015-02-09 09:00:00,Citigroup,Buy,,main
2015-04-10 09:00:00,JP Morgan,Overweight,,main
2015-05-08 09:00:00,Stifel Nicolaus,Buy,,main
2015-05-11 09:00:00,Citigroup,Buy,,main
2015-06-17 06:43:17,Citigroup,Neutral,Buy,down
2015-07-10 06:58:29,Wells Fargo,Market Perform,Outperform,down
2015-07-14 11:00:00,Deutsche Bank,Buy,,main
2015-11-06 09:45:09,Deutsche Bank,Buy,,main
2015-11-30 03:58:35,Morgan Stanley,Underperform,Equal-Weight,down
2016-02-04 12:35:11,Citigroup,Neutral,,main
2016-04-18 08:04:02,Bank of America,Neutral,Buy,down
2016-08-25 07:27:01,Citigroup,Neutral,,main
2016-09-09 03:53:14,Berenberg,Sell,,init
2016-10-03 11:43:14,Bank of America,Buy,Neutral,up
2016-11-18 12:40:58,Berenberg,Hold,Sell,up
2016-12-16 13:51:46,BMO Capital,Outperform,,init
2017-03-21 12:49:06,JP Morgan,Underweight,,init
2017-06-02 16:08:58,Jefferies,Hold,,init
2017-08-23 18:31:36,Bank of America,Buy,,main
2017-08-23 18:41:24,Deutsche Bank,Buy,,main
2017-08-23 19:06:20,Jefferies,Hold,,main
2017-08-30 11:19:35,Berenberg,Sell,Hold,down
2017-10-17 21:43:24,DA Davidson,Neutral,,init
2017-11-10 13:59:23,DA Davidson,Neutral,,main
2017-11-10 14:45:10,BMO Capital,Outperform,,main
