Date,Firm,To Grade,From Grade,Action
2012-04-16 07:34:00,BMO Capital,Underperform,,main
2012-05-09 07:24:00,BMO Capital,Market Perform,,up
2012-06-13 07:10:00,Bank oferica,Underperform,,main
2012-08-10 09:13:00,Ameriprise Financial,Buy,,init
2012-11-09 07:47:00,BMO Capital,Market Perform,,main
2012-11-12 08:25:00,JP Morgan,Neutral,,main
2013-02-07 08:08:59,BMO Capital,Market Perform,,main
2013-05-31 08:34:32,BMO Capital,Underperform,Market Perform,down
2013-07-24 12:10:23,Tigress Financial,Neutral,Strong Buy,down
2013-09-18 07:00:00,Janney Capital,Neutral,,init
2013-10-17 06:28:12,JP Morgan,Overweight,Neutral,up
2013-11-08 07:26:20,BMO Capital,Market Perform,Underperform,up
2013-12-16 16:00:00,KeyBanc,Hold,,init
2014-04-24 08:00:00,BMO Capital,Outperform,Market Perform,up
2014-11-06 09:00:00,Bank of America,Underperform,,main
2015-03-11 06:23:15,SunTrust Robinson Humphrey,Buy,Neutral,up
2016-03-22 04:07:23,JP Morgan,Neutral,Overweight,down
2016-08-04 06:00:57,JP Morgan,Overweight,Neutral,up
2016-12-08 12:21:52,Bank of America,Buy,Underperform,up
2017-01-11 14:08:25,SunTrust Robinson Humphrey,Hold,,down
2017-11-08 14:57:19,Bank of America,Buy,,main
2017-11-08 17:31:02,JP Morgan,Neutral,Overweight,down
2018-05-02 11:29:14,Bank of America,Underperform,Buy,down
2018-05-15 11:42:58,SunTrust Robinson Humphrey,Buy,Hold,up
2018-06-01 12:01:57,JP Morgan,Underweight,Neutral,down
2018-06-01 12:32:48,JP Morgan,Underweight,Underweight,main
2018-06-20 11:58:03,Raymond James,Underperform,Market Perform,down
2018-07-17 15:12:03,Bank of America,Underperform,Underperform,main
2018-08-01 17:52:52,Bank of America,Underperform,Underperform,main
2018-08-24 13:32:34,JP Morgan,Underweight,Underweight,main
2018-10-24 12:25:26,Bank of America,Neutral,Underperform,up
2018-12-17 11:48:00,Raymond James,Outperform,Underperform,up
2019-01-31 11:30:30,JP Morgan,Neutral,Underweight,up
2019-03-27 11:13:57,Raymond James,Market Perform,Outperform,down
2019-05-02 10:49:45,Bank of America,Underperform,Neutral,down
2019-05-02 14:22:22,Bank of America,Underperform,Neutral,down
2019-10-01 10:33:34,Bank of America,Neutral,Underperform,up
2019-10-25 11:27:53,Bank of America,Buy,Neutral,up
2020-02-06 13:38:52,JP Morgan,Neutral,,main
2020-03-16 11:32:15,Raymond James,Strong Buy,Market Perform,up
2020-05-07 13:23:23,Raymond James,Strong Buy,,main
2020-05-07 16:36:13,SunTrust Robinson Humphrey,Buy,,main
2020-05-14 15:10:38,SunTrust Robinson Humphrey,Buy,,main
2020-05-26 10:13:16,Raymond James,Market Perform,Strong Buy,down
2020-07-22 16:48:42,SunTrust Robinson Humphrey,Buy,,main
2020-07-30 15:24:47,SunTrust Robinson Humphrey,Buy,,main
2020-12-11 11:45:41,Raymond James,Strong Buy,Market Perform,up
2021-01-11 13:46:05,Raymond James,Strong Buy,,main
2021-02-04 14:39:50,Raymond James,Strong Buy,,main
2021-02-04 16:45:25,Truist Securities,Buy,,main
2021-04-09 11:27:19,Raymond James,Strong Buy,,main
2021-06-02 11:16:47,Raymond James,Strong Buy,,main
2021-06-23 11:18:29,Raymond James,Strong Buy,,main
2021-06-24 09:22:20,UBS,Buy,,init
2021-07-12 12:41:14,Truist Securities,Buy,,main
2021-07-28 08:57:39,Stifel,Buy,,init
2021-08-05 11:33:33,Raymond James,Strong Buy,,main
2021-09-15 11:12:29,Raymond James,Strong Buy,,main
2021-09-28 12:05:14,Truist Securities,Buy,,main
2021-11-18 10:11:39,Barclays,Overweight,,init
2021-12-07 12:55:25,Wells Fargo,Overweight,,init
2022-01-05 09:37:47,Raymond James,Strong Buy,,main
2022-02-03 10:09:25,Raymond James,Strong Buy,,main
