Date,Firm,To Grade,From Grade,Action
2020-11-18 10:50:06,JP Morgan,Underweight,Neutral,down
2020-11-18 12:18:38,Deutsche Bank,Hold,,main
2020-11-19 10:59:21,RBC Capital,Outperform,Sector Perform,up
2021-01-25 13:49:55,Guggenheim,Buy,,init
2021-03-15 12:13:04,Credit Suisse,Outperform,,main
2021-05-14 10:14:39,SVB Leerink,Outperform,,main
2021-05-18 12:28:38,Credit Suisse,Outperform,,main
2021-05-28 10:44:20,Baird,Neutral,,init
2021-07-02 12:24:04,Morgan Stanley,Equal-Weight,,main
2021-08-13 15:48:48,Raymond James,Outperform,Market Perform,up
2021-08-24 12:07:06,Cowen & Co.,Outperform,,main
2021-08-31 12:09:54,Barclays,Overweight,Equal-Weight,up
2021-09-14 11:15:12,Credit Suisse,Outperform,,main
2021-11-11 10:00:48,SVB Leerink,Outperform,,main
2021-11-11 12:10:46,Barclays,Overweight,,main
2021-12-02 10:00:14,Jefferies,Buy,,init
2021-12-17 14:17:16,Morgan Stanley,Equal-Weight,,main
2021-12-21 14:16:01,Stephens & Co.,Overweight,,init
2022-01-07 10:11:58,Goldman Sachs,Buy,,init
